,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
13,Sofiane Alakouch,Nimes,France,22,1406,0,0,3,0,57%,39%,57%,2.4,66.5,1.3,37.5,81%,0.00,0,0.9,1.9,0,0.6,0.3,4,0.0,0,0,0.00,0.00,44%,6.2
14,Haitam Aleesami,Amiens,Norway,29,1916,1,1,4,0,53%,67%,49%,2.3,69.8,1.6,43.9,77%,0.05,2,0.6,2.0,0,0.1,0.1,3,0.0,0,0,0.05,0.05,50%,6.2
15,Rachid Alioui,Angers,Morocco,28,1564,6,1,1,0,56%,43%,45%,0.5,38.8,0.2,25.7,74%,0.05,1,0.8,0.9,0,3.3,1.3,12,0.0,0,1,0.34,0.34,38%,6.2
16,Mickaël Alphonse,Dijon,Guadeloupe,31,1377,0,1,2,0,63%,77%,65%,3.3,64.3,1.0,35.9,71%,0.06,0,0.9,2.2,0,0.5,0.0,3,0.0,0,0,0.00,0.00,0%,6.4
17,Lima,Nantes,Brazil,29,270,0,0,0,0,34%,43%,49%,0.7,73.3,0.3,44.0,77%,0.00,0,0.7,10.7,0,1.3,0.3,1,0.0,0,0,0.00,0.00,25%,6.3
18,Romain Amalfitano,Dijon,France,31,1693,1,1,5,0,62%,35%,53%,0.7,62.5,1.9,44.9,80%,0.05,3,1.3,1.2,0,0.6,0.1,6,0.0,0,1,0.05,0.05,18%,6.4
19,Jordan Amavi,Marseille,France,26,2163,1,1,9,0,56%,67%,54%,3.5,69.7,2.3,41.6,79%,0.05,1,1.3,1.3,0,0.6,0.2,10,0.0,0,1,0.05,0.05,27%,6.8
20,Thierry Ambrose,FC Metz,France,23,537,0,0,1,0,72%,58%,46%,0.3,58.9,0.3,29.4,76%,0.00,0,3.9,2.5,0,3.9,0.7,3,0.0,0,0,0.00,0.00,17%,6.1
21,Kelvin Amian Adou,Toulouse,France,22,1630,0,2,3,0,78%,53%,49%,2.8,48.5,1.0,29.8,81%,0.11,2,0.6,0.7,0,0.4,0.2,2,0.0,0,1,0.00,0.00,38%,6.1
22,Joachim Andersen,Lyon,Denmark,24,1530,1,0,3,0,49%,65%,57%,4.4,87.2,0.6,77.8,90%,0.00,0,0.2,0.1,0,0.6,0.1,4,0.0,0,2,0.06,0.06,10%,6.8
23,Benjamin André,Lille,France,30,2055,2,1,6,0,63%,64%,55%,1.6,70.0,2.7,53.1,79%,0.05,1,0.7,0.5,0,0.6,0.1,12,0.0,0,3,0.09,0.09,21%,7.0
24,Victorien Angban,FC Metz,Côte d’Ivoire,24,1023,0,0,0,0,81%,39%,53%,0.7,66.1,0.4,53.2,88%,0.00,0,1.2,0.3,0,0.3,0.0,6,0.0,0,0,0.00,0.00,0%,6.5
25,Janis Antiste,Toulouse,France,18,11,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
26,Houssem Aouar,Lyon,France,22,1963,3,4,3,0,50%,57%,51%,0.3,68.6,0.6,48.0,86%,0.18,2,3.0,1.1,0,2.1,0.8,9,0.0,0,0,0.14,0.14,39%,6.8
27,Adil Aouchiche,PSG,France,18,65,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,6.7
28,Dennis Appiah,Nantes,France,28,1606,0,0,2,0,61%,51%,53%,1.8,67.7,1.2,42.6,76%,0.00,0,1.1,1.8,0,0.1,0.0,7,0.0,0,0,0.00,0.00,0%,6.4
29,Alphonse Aréola,PSG,France,27,270,0,0,0,0,-,100%,100%,0.3,21.7,0.0,16.0,100%,0.00,0,0.0,0.0,0,0.0,0.0,2,1.0,0,0,0.00,0.00,0%,6.3
30,Kasper Dolberg,Nice,Denmark,23,1895,11,3,2,0,63%,51%,44%,1.1,28.8,0.4,13.5,78%,0.14,4,0.8,0.1,0,2.0,1.2,4,0.0,0,3,0.52,0.52,60%,6.6
31,Youcef Attal,Nice,Algeria,24,1006,1,1,5,0,43%,63%,49%,0.6,74.6,1.8,38.3,81%,0.09,2,4.0,2.7,0,1.7,0.8,1,0.0,0,1,0.09,0.09,47%,6.6
32,Jean-Kévin Augustin,Monaco,France,23,260,0,0,0,0,-,0%,33%,0.0,31.5,0.7,13.8,83%,0.00,0,1.0,0.0,0,2.4,1.0,3,0.0,0,0,0.00,0.00,43%,5.7
33,Mathias Autret,Brest,France,29,1226,2,3,3,0,77%,18%,32%,0.2,54.2,0.7,34.6,71%,0.22,3,0.3,5.2,0,2.0,0.7,7,0.0,0,0,0.14,0.14,33%,6.2
34,Ludovic Baal,Brest,French Guiana,34,825,0,0,1,0,56%,56%,61%,1.3,86.6,1.9,55.4,80%,0.00,1,2.0,2.7,0,0.2,0.0,5,0.0,0,0,0.00,0.00,0%,6.8
35,Bastian Badu,Montpellier,France,20,8,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
36,Stéphane Bahoken,Angers,Cameroon,28,906,4,0,3,0,68%,22%,25%,0.2,31.9,0.1,17.5,77%,0.00,0,0.2,1.4,1,1.9,0.9,10,0.0,0,0,0.40,0.30,47%,5.9
37,Denys Bain,Brest,France,27,1267,1,0,3,1,71%,63%,65%,4.3,61.6,2.1,49.4,90%,0.00,0,0.3,0.0,0,0.2,0.1,6,0.0,0,2,0.07,0.07,33%,6.8
38,Stefan Bajic,Saint-Étienne,France,18,90,0,0,0,0,-,-,-,3.0,23.0,0.0,15.0,93%,0.00,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,6.2
39,Tiemoué Bakayoko,Monaco,France,26,1722,1,2,4,1,49%,69%,59%,0.9,69.2,1.5,49.0,87%,0.11,2,1.8,0.5,0,1.3,0.4,5,0.0,0,1,0.05,0.05,29%,6.9
40,Mitchel Bakker,PSG,Netherlands,20,90,0,0,1,0,67%,100%,71%,2.0,105.0,0.0,89.0,98%,0.00,0,1.0,1.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,6.4
41,Mama Baldé,Dijon,Guinea-Bissau,25,1683,6,2,2,0,67%,35%,38%,1.2,38.7,0.3,17.4,69%,0.11,4,1.3,1.2,0,2.7,0.9,4,0.0,0,2,0.32,0.32,31%,6.2
42,Keïta Baldé,Monaco,Senegal,25,853,4,1,4,0,100%,40%,46%,0.7,44.2,0.2,28.1,70%,0.11,1,0.4,1.7,0,2.9,1.4,6,0.0,0,0,0.42,0.42,48%,6.1
43,Fodé Ballo-Touré,Monaco,France,23,1676,0,0,4,0,71%,59%,59%,1.9,61.1,1.2,35.5,83%,0.00,2,1.3,3.2,0,0.3,0.1,3,0.0,0,0,0.00,0.00,33%,6.3
44,Florent Balmont,Dijon,France,40,396,0,0,1,0,50%,41%,61%,0.5,71.6,0.5,55.5,83%,0.00,0,0.2,1.8,0,1.6,0.5,3,0.0,0,0,0.00,0.00,29%,6.1
45,Jonathan Bamba,Lille,France,24,1942,1,4,1,0,53%,44%,46%,0.2,55.7,0.7,35.6,82%,0.19,4,2.0,2.3,1,2.2,1.2,11,0.0,0,0,0.05,0.00,54%,6.5
46,Abdoulaye Bamba,Angers,Côte d’Ivoire,30,553,0,0,2,0,67%,36%,50%,2.4,46.6,0.6,29.1,75%,0.00,1,0.3,2.0,0,0.0,0.0,5,0.0,0,0,0.00,0.00,0%,6.5
47,Abdoul Kader Bamba,Nantes,France,26,1468,1,3,5,0,76%,40%,51%,0.2,66.2,0.7,40.2,81%,0.18,7,3.3,3.4,0,1.1,0.6,10,0.0,0,1,0.06,0.06,50%,6.6
48,Jonathan Cafú,Bordeaux,Brazil,29,201,0,0,0,0,43%,0%,46%,0.9,59.1,0.5,35.8,84%,0.00,0,1.3,1.3,0,0.5,0.0,1,0.0,0,0,0.00,0.00,0%,5.9
49,Danilo,Nice,Brazil,24,1119,0,0,4,0,73%,51%,57%,3.0,81.5,1.5,63.9,91%,0.00,0,1.0,0.1,0,0.4,0.1,3,0.0,0,1,0.00,0.00,20%,6.8
50,Melvin Bard,Lyon,France,20,44,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,6.8
51,Toma Bašić,Bordeaux,Croatia,23,992,1,3,4,0,85%,71%,56%,1.4,70.0,0.8,48.9,82%,0.27,5,1.4,4.2,0,1.5,0.4,4,0.0,0,1,0.09,0.09,24%,6.7
52,Thomas Basila,Nantes,France,21,411,0,0,1,0,50%,29%,55%,2.6,63.4,0.9,48.7,81%,0.00,1,0.2,1.3,0,0.2,0.0,1,0.0,0,0,0.00,0.00,0%,6.1
53,Gil Dias,Monaco,Portugal,24,1057,0,0,3,0,60%,60%,56%,1.4,75.3,1.2,45.8,82%,0.00,3,1.9,1.8,0,1.4,0.4,5,0.0,0,0,0.00,0.00,29%,6.7
54,Gelson Martins,Monaco,Portugal,25,1682,4,1,3,1,74%,35%,48%,0.5,59.1,1.0,34.7,84%,0.05,5,2.5,3.4,0,1.5,0.5,5,0.0,0,0,0.22,0.22,36%,6.7
55,Cristian Battocchio,Brest,Italy,28,1391,3,1,1,0,77%,31%,45%,1.0,66.2,1.2,52.3,81%,0.06,1,0.4,2.9,0,1.3,0.5,8,0.0,0,2,0.20,0.20,35%,6.6
56,Gaëtan Belaud,Brest,France,34,580,0,0,0,0,53%,37%,56%,2.0,70.5,2.2,45.2,80%,0.00,0,0.8,2.2,0,0.5,0.0,2,0.0,0,0,0.00,0.00,0%,6.5
57,Haris Belkebla,Brest,Algeria,26,1815,0,0,4,0,56%,30%,50%,0.9,55.8,2.7,41.7,86%,0.00,1,0.8,0.2,0,0.3,0.1,7,0.0,0,0,0.00,0.00,33%,6.5
58,Raoul Bellanova,Bordeaux,Italy,20,63,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.6
59,Jean-Ricner Bellegarde,Strasbourg,France,22,1499,0,0,2,0,70%,19%,50%,0.4,60.2,1.3,40.2,87%,0.00,1,1.9,2.0,0,1.0,0.2,7,0.0,0,0,0.00,0.00,18%,6.4
60,Sami Ben Amar,Nimes,Morocco,22,12,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,-
61,Wissam Ben Yedder,Monaco,France,30,2173,18,4,1,0,71%,25%,43%,0.1,47.3,0.2,32.0,75%,0.16,10,1.4,1.2,3,2.7,1.5,6,0.0,0,4,0.75,0.62,58%,7.3
62,Cristian Benavente,Nantes,Peru,26,345,0,1,0,0,50%,19%,33%,0.0,56.6,0.5,39.6,81%,0.26,1,1.3,1.0,0,1.0,0.8,6,0.0,0,0,0.00,0.00,75%,6.2
63,Darío Benedetto,Marseille,Argentina,30,2115,11,0,4,0,76%,37%,40%,0.9,34.3,0.1,20.9,67%,0.00,1,0.7,0.3,0,2.6,1.1,10,0.0,0,4,0.47,0.47,44%,6.4
64,Walter Benítez,Nice,Argentina,27,2340,0,0,0,0,100%,100%,85%,0.5,35.4,0.0,25.0,82%,0.00,0,0.0,0.0,0,0.0,0.0,4,3.7,1,3,0.00,0.00,0%,6.9
65,Loris Benito,Bordeaux,Switzerland,28,1896,1,0,5,0,62%,52%,43%,2.7,75.0,1.3,52.8,84%,0.00,1,0.2,2.2,0,0.6,0.1,3,0.0,0,1,0.05,0.05,17%,6.4
66,Bilal Benkhedim,Saint-Étienne,France,19,130,0,0,0,0,100%,0%,38%,0.7,58.8,0.7,40.2,81%,0.00,0,0.0,5.5,0,0.7,0.0,1,0.0,0,0,0.00,0.00,0%,6.3
67,Yassine Benrahou,Nimes,France,21,929,2,5,1,0,53%,10%,39%,0.1,63.9,0.5,33.2,78%,0.49,6,1.8,7.1,0,2.5,1.0,4,0.0,0,0,0.20,0.20,38%,6.6
68,Yassine Benzia,Dijon,Algeria,26,174,0,0,0,0,67%,50%,47%,0.5,63.8,1.5,41.1,78%,0.00,1,1.5,2.1,0,2.1,0.0,0,0.0,0,0,0.00,0.00,0%,6.1
69,Robert Berič,Saint-Étienne,Slovenia,29,409,1,0,0,0,67%,22%,29%,0.2,25.9,0.9,13.6,69%,0.00,0,0.2,0.7,0,1.5,0.4,1,0.0,0,0,0.22,0.22,29%,5.5
70,Paul Bernardoni,Nimes,France,23,2204,0,0,0,0,-,90%,86%,0.9,33.6,0.0,25.5,58%,0.00,0,0.0,0.0,0,0.0,0.0,6,3.0,0,0,0.00,0.00,0%,6.4
71,Juan Bernat,PSG,Spain,27,1390,0,4,5,0,63%,28%,49%,1.4,87.6,0.7,64.4,91%,0.26,5,1.7,1.6,0,0.4,0.1,10,0.0,0,0,0.00,0.00,33%,7.0
72,Dimitry Bertaud,Montpellier,France,22,197,0,0,0,1,-,100%,100%,0.0,34.0,0.0,22.5,84%,0.00,0,0.9,0.0,0,0.0,0.0,0,0.9,0,0,0.00,0.00,0%,6.0
73,Ludovic Blas,Nantes,France,22,1858,5,1,0,0,74%,29%,44%,0.3,50.9,0.6,31.7,80%,0.05,2,2.6,0.5,0,2.2,0.9,8,0.0,0,2,0.24,0.24,41%,6.5
74,Alexis Blin,Amiens,France,24,1845,0,1,4,0,62%,50%,48%,2.1,60.5,0.9,47.8,85%,0.05,2,0.4,0.8,0,0.1,0.0,6,0.0,0,0,0.00,0.00,0%,6.5
75,Antonin Bobichon,Nimes,France,25,833,2,1,0,0,58%,23%,34%,0.0,54.9,0.5,37.3,82%,0.11,1,0.5,4.1,0,2.3,0.5,6,0.0,0,0,0.22,0.22,24%,6.3
76,Mathieu Bodmer,Amiens,France,37,79,1,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.4
77,Sacha Boey,Stade Rennais,France,20,168,0,0,1,0,67%,66%,63%,2.7,55.9,1.6,35.1,80%,0.00,0,0.5,1.6,0,0.5,0.0,2,0.0,0,0,0.00,0.00,0%,6.3
78,Quentin Boisgard,Toulouse,France,23,1150,1,1,1,0,50%,43%,51%,0.2,58.8,1.2,36.0,81%,0.08,2,2.5,1.9,0,1.3,0.1,3,0.0,0,0,0.08,0.08,12%,6.4
79,Gabriel Boschilia,Monaco,Brazil,24,127,0,0,0,0,33%,0%,56%,1.4,73.8,1.4,49.2,81%,0.00,0,2.1,2.1,0,3.5,0.0,1,0.0,0,0,0.00,0.00,0%,5.9
80,Denis Bouanga,Saint-Étienne,Gabon,26,2046,10,3,4,0,69%,40%,41%,0.6,51.3,0.3,21.9,73%,0.14,3,2.5,2.5,3,3.4,1.5,5,0.0,0,2,0.44,0.31,45%,6.7
81,Hicham Boudaoui,Nice,Algeria,21,492,1,2,2,1,53%,37%,38%,1.1,55.8,2.6,32.7,81%,0.37,3,0.9,3.1,0,0.7,0.6,1,0.0,0,0,0.18,0.18,75%,6.4
82,Ryad Boudebouz,Saint-Étienne,Algeria,30,1605,1,4,0,0,64%,30%,46%,0.3,67.8,0.4,47.8,78%,0.23,7,1.5,5.9,1,1.5,0.3,4,0.0,0,0,0.05,0.00,23%,6.3
83,Farid Boulaya,FC Metz,Algeria,27,818,2,1,1,1,77%,30%,40%,0.1,60.1,0.5,39.1,74%,0.11,1,1.6,5.4,0,2.6,1.0,6,0.0,0,0,0.22,0.22,38%,6.3
84,Benjamin Bourigeaud,Stade Rennais,France,26,1904,2,2,5,0,30%,36%,42%,1.1,71.0,0.8,50.0,80%,0.10,3,0.6,5.8,0,2.0,0.5,9,0.0,0,0,0.10,0.10,24%,6.4
85,Bilal Boutobba,Montpellier,France,22,4,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
86,John Boye,FC Metz,Ghana,33,2116,2,0,6,0,63%,56%,58%,4.3,51.4,1.3,39.1,85%,0.00,0,0.2,0.0,0,0.3,0.1,8,0.0,0,0,0.08,0.08,29%,6.5
87,Domagoj Bradarić,Lille,Croatia,20,1419,0,1,1,0,42%,35%,51%,1.5,64.5,1.4,38.4,82%,0.06,0,0.4,5.9,0,0.3,0.0,8,0.0,0,0,0.00,0.00,0%,6.4
88,Anthony Briançon,Nimes,France,25,1738,1,0,0,2,65%,54%,57%,4.1,57.6,2.1,44.2,83%,0.00,1,0.2,0.2,0,0.9,0.1,6,0.0,0,1,0.05,0.05,17%,6.5
89,Jimmy Briand,Bordeaux,France,35,1527,7,1,1,0,64%,34%,41%,0.7,29.3,0.4,18.2,78%,0.05,1,0.2,0.1,1,1.6,0.6,5,0.0,0,0,0.39,0.33,39%,6.2
90,Dylan Bronn,FC Metz,Tunisia,25,810,0,0,0,0,57%,48%,55%,4.1,45.3,0.8,35.1,78%,0.00,0,0.2,0.0,0,0.2,0.1,4,0.0,0,0,0.00,0.00,50%,6.3
91,Lucas Buadés,Nimes,France,22,117,0,0,0,0,100%,-,47%,0.8,30.8,0.8,13.8,61%,0.00,0,0.8,0.0,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,5.4
92,Marcin Bułka,PSG,Poland,21,90,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
93,Patrick Burner,Nice,France,24,1432,1,1,5,0,69%,32%,53%,1.9,81.9,2.0,59.1,87%,0.06,2,1.2,1.5,0,0.4,0.1,3,0.0,0,0,0.06,0.06,14%,6.6
94,Ludovic Butelle,Angers,France,37,2340,0,0,0,0,100%,100%,92%,0.6,30.5,0.0,22.5,58%,0.00,0,0.0,0.0,0,0.0,0.0,11,2.0,0,0,0.00,0.00,0%,6.2
95,Yohan Cabaye,Saint-Étienne,France,34,863,0,1,3,0,57%,54%,56%,0.5,67.8,2.2,51.2,82%,0.11,0,0.6,2.6,0,1.1,0.3,4,0.0,0,0,0.00,0.00,27%,6.4
96,Manuel Cabit,FC Metz,Martinique,27,270,0,1,2,0,33%,25%,50%,1.3,62.3,1.7,31.7,78%,0.33,1,1.3,2.7,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
97,Anthony Caci,Strasbourg,France,23,693,1,4,0,0,57%,41%,51%,1.2,83.1,2.5,54.5,80%,0.52,3,0.5,2.6,0,0.5,0.4,2,0.0,0,2,0.13,0.13,75%,7.2
98,Jhonder Cádiz,Dijon,Venezuela,25,791,2,2,3,0,57%,51%,52%,0.9,43.0,0.1,20.6,62%,0.23,2,2.3,0.7,0,3.5,1.6,3,0.0,0,0,0.23,0.23,45%,6.3
99,Mathieu Cafaro,Stade de Reims,France,23,931,1,2,2,0,55%,35%,49%,0.1,46.9,0.3,22.5,69%,0.18,3,1.7,8.3,1,3.2,1.0,7,0.0,0,0,0.09,0.00,31%,6.3
100,Arturo Calabresi,Amiens,Italy,24,1879,1,1,5,0,63%,48%,50%,2.5,63.3,1.5,35.8,73%,0.05,2,1.1,1.5,0,0.3,0.1,4,0.0,0,1,0.05,0.05,17%,6.3
101,Duje Ćaleta-Car,Marseille,Croatia,24,1883,1,1,6,0,47%,71%,64%,4.4,62.6,1.2,51.2,86%,0.05,1,0.0,0.1,0,0.7,0.2,8,0.0,0,0,0.05,0.05,33%,6.6
102,Souleymane Camara,Montpellier,Senegal,37,150,0,0,0,0,-,48%,47%,0.6,40.8,0.0,28.8,69%,0.00,2,0.6,0.6,0,1.8,1.2,2,0.0,0,0,0.00,0.00,67%,5.6
103,Mahdi Camara,Saint-Étienne,France,22,900,0,0,1,0,59%,56%,55%,0.5,60.9,1.8,45.0,85%,0.00,0,0.8,0.7,0,0.6,0.2,1,0.0,0,0,0.00,0.00,33%,6.5
104,Eduardo Camavinga,Stade Rennais,France,18,2112,1,2,4,0,60%,50%,58%,1.4,58.7,1.4,41.4,87%,0.08,1,0.8,0.1,0,0.6,0.2,9,0.0,0,1,0.05,0.05,33%,6.9
105,Pierrick Capelle,Angers,France,33,1748,1,2,7,0,70%,43%,44%,1.2,56.1,1.0,37.5,82%,0.10,2,1.1,1.4,0,1.9,0.6,9,0.0,0,0,0.05,0.05,31%,6.5
106,Maxence Caqueret,Lyon,France,20,570,0,0,2,0,58%,25%,49%,0.8,78.8,1.4,60.0,86%,0.00,0,0.8,0.3,0,0.6,0.3,2,0.0,0,0,0.00,0.00,50%,6.6
107,Irvin Cardona,Brest,France,23,1449,6,3,3,0,62%,46%,34%,0.4,41.5,0.1,24.9,66%,0.19,5,0.8,1.9,0,3.1,0.9,6,0.0,0,0,0.37,0.37,28%,6.3
108,Lionel Carole,Strasbourg,France,29,1271,0,0,3,0,38%,77%,68%,1.3,68.4,1.1,46.2,80%,0.00,1,0.9,3.4,0,0.3,0.0,5,0.0,0,0,0.00,0.00,0%,6.3
109,Júlio Tavares,Dijon,Cape Verde Islands,31,1997,5,2,0,0,64%,54%,50%,1.2,38.1,0.4,22.6,65%,0.09,0,0.3,0.8,1,2.3,0.9,5,0.0,0,0,0.23,0.18,41%,6.4
110,Matis Carvalho,Montpellier,Portugal,21,71,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.7
111,Moreto Cassamá,Stade de Reims,Guinea-Bissau,22,594,0,1,3,0,65%,57%,68%,0.9,90.3,0.6,73.0,90%,0.15,1,2.0,2.7,0,0.5,0.0,2,0.0,0,0,0.00,0.00,0%,7.1
112,Jean-Charles Castelletto,Brest,Cameroon,25,1841,1,0,3,1,56%,62%,58%,4.3,60.0,1.7,49.0,85%,0.00,0,0.5,0.1,0,0.1,0.1,6,0.0,0,1,0.05,0.05,67%,6.3
113,Edinson Cavani,PSG,Uruguay,33,602,4,1,2,0,20%,36%,46%,0.3,32.3,0.1,19.7,84%,0.15,1,1.0,0.3,1,4.2,1.6,7,0.0,0,0,0.59,0.45,39%,6.3
114,Zeki Çelik,Lille,Turkey,23,2070,0,2,4,0,53%,41%,41%,1.4,72.4,1.0,46.0,79%,0.09,3,0.7,2.2,0,0.2,0.1,11,0.0,0,1,0.00,0.00,20%,6.5
115,Fabien Centonze,FC Metz,France,24,2520,0,3,3,0,65%,58%,61%,2.9,63.7,1.9,36.4,75%,0.11,3,1.0,2.4,0,0.3,0.1,8,0.0,0,2,0.00,0.00,33%,6.6
116,Florian Chabrolle,Marseille,France,22,17,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.0
117,Fouad Chafik,Dijon,Morocco,34,1530,0,2,1,0,65%,56%,55%,1.5,66.7,1.4,43.1,77%,0.12,2,0.8,2.8,0,0.4,0.1,4,0.0,0,0,0.00,0.00,14%,6.4
118,Gaëtan Charbonnier,Brest,France,31,2068,4,5,5,0,51%,36%,39%,1.4,53.1,0.3,34.7,78%,0.22,4,0.9,1.3,0,2.2,0.7,8,0.0,0,1,0.17,0.17,32%,6.4
119,Brendan Chardonnet,Brest,France,25,821,0,0,4,0,46%,62%,64%,5.2,71.8,1.5,60.5,86%,0.00,0,0.2,0.0,0,0.6,0.0,3,0.0,0,0,0.00,0.00,0%,6.5
120,Xavier Chavalerin,Stade de Reims,France,29,2148,1,3,6,0,73%,39%,51%,1.1,55.3,1.4,39.3,82%,0.12,5,0.5,4.1,0,0.8,0.1,11,0.0,0,4,0.04,0.04,16%,6.8
121,Aurélien Chedjou,Amiens,Cameroon,35,1972,0,0,3,0,70%,53%,56%,5.3,59.9,1.9,47.4,79%,0.00,1,0.4,0.0,0,0.4,0.1,4,0.0,0,1,0.00,0.00,25%,6.4
122,Rayan Cherki,Lyon,France,17,139,0,0,0,0,50%,0%,56%,0.0,69.9,0.0,36.9,70%,0.00,0,6.5,3.2,0,1.9,1.3,3,0.0,0,0,0.00,0.00,67%,6.0
123,Joris Chotard,Montpellier,France,19,1250,0,0,4,0,56%,61%,53%,0.8,52.1,1.5,38.0,77%,0.00,0,0.4,0.7,0,0.7,0.1,7,0.0,0,0,0.00,0.00,20%,6.2
124,Mounir Chouiar,Dijon,France,21,1514,4,0,4,1,67%,46%,48%,0.4,58.6,0.8,30.8,77%,0.00,5,4.1,5.2,0,2.3,1.0,5,0.0,0,1,0.23,0.23,44%,6.7
125,Maxim Choupo-Moting,PSG,Cameroon,31,451,3,1,0,0,84%,20%,52%,0.4,38.3,0.2,20.6,81%,0.20,1,1.6,0.4,0,3.6,1.6,5,0.0,0,1,0.60,0.60,44%,6.8
