,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
10,Marc Albrighton,Leicester City,England,30,2544,2,7,5,1,63%,42%,48%,0.9,60.5,0.9,35.6,67%,0.25,8,1.9,7.7,0,0.7,0.2,9,0.0,0,1,0.07,0.07,30%,6.3
11,Toby Alderweireld,Tottenham,Belgium,31,1177,0,0,3,0,68%,33%,47%,3.8,81.0,0.3,70.0,86%,0.00,0,0.5,0.5,0,0.8,0.1,6,0.0,0,0,0.00,0.00,10%,6.6
12,Joe Allen,Stoke,Wales,30,3142,2,6,8,0,64%,37%,48%,1.6,56.6,1.7,38.9,81%,0.17,4,1.3,1.1,0,0.7,0.1,6,0.0,0,2,0.05,0.05,17%,6.7
13,Dele Alli,Tottenham,England,24,2972,9,10,7,0,65%,37%,43%,0.6,59.1,0.6,37.9,77%,0.31,16,1.3,0.6,0,2.1,0.5,15,0.0,0,3,0.27,0.27,25%,6.8
14,Marcos Alonso,Chelsea,Spain,29,2860,7,2,6,0,65%,53%,54%,1.9,68.6,1.5,42.4,79%,0.06,4,0.5,3.0,0,2.0,0.7,14,0.0,0,1,0.22,0.22,35%,6.8
15,Cédric,Southampton,Portugal,29,2797,0,3,3,0,63%,35%,49%,2.6,68.9,0.8,41.0,73%,0.10,6,0.2,4.4,0,0.7,0.1,7,0.0,0,0,0.00,0.00,17%,6.3
16,Daniel Amartey,Leicester City,Ghana,25,488,0,0,1,0,50%,59%,58%,3.0,69.9,1.3,46.2,80%,0.00,0,0.7,0.0,0,0.0,0.0,3,0.0,0,0,0.00,0.00,0%,6.3
17,Ethan Ampadu,Chelsea,Wales,20,10,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
18,Noureddine Amrabat,Watford,Morocco,33,200,0,0,0,0,50%,33%,37%,0.9,49.5,0.0,29.7,61%,0.00,0,0.9,4.0,0,0.5,0.0,2,0.0,0,0,0.00,0.00,0%,5.5
19,Michail Antonio,West Ham,England,30,1357,3,1,1,0,60%,44%,47%,0.9,56.3,0.9,25.5,68%,0.06,1,3.4,3.6,0,2.3,1.0,8,0.0,0,0,0.20,0.20,44%,6.3
20,Scott Arfield,Burnley,Canada,32,1336,2,1,3,0,72%,28%,43%,1.4,39.0,0.8,23.8,69%,0.06,0,0.9,0.5,0,1.2,0.5,6,0.0,0,0,0.14,0.14,39%,6.1
21,Marko Arnautovic,West Ham,Austria,31,2323,11,6,5,1,77%,36%,46%,1.2,45.7,0.5,26.5,71%,0.23,8,2.2,2.4,0,2.8,1.3,8,0.0,0,1,0.42,0.42,46%,6.8
22,Harry Arter,Bournemouth,Republic of Ireland,30,962,1,0,4,0,84%,75%,53%,0.5,66.2,0.8,54.8,87%,0.00,0,0.4,0.5,0,1.0,0.1,3,0.0,0,0,0.09,0.09,9%,6.7
23,Christian Atsu,Newcastle,Ghana,28,1782,2,2,1,0,94%,16%,34%,1.0,42.7,0.7,22.6,77%,0.10,5,1.4,2.9,0,1.8,0.6,8,0.0,0,0,0.10,0.10,34%,6.1
24,PE Aubameyang,Arsenal,Gabon,31,1058,10,4,0,0,81%,22%,39%,0.6,38.7,0.3,27.0,69%,0.34,1,0.9,1.4,1,2.6,1.6,4,0.0,0,1,0.86,0.77,61%,7.0
25,Serge Aurier,Tottenham,Côte d’Ivoire,27,1429,2,2,2,0,56%,62%,58%,3.0,81.8,1.9,48.9,79%,0.13,5,0.9,4.3,0,0.9,0.4,7,0.0,0,0,0.13,0.13,40%,7.1
26,Charlie Austin,Southampton,England,31,1030,7,0,2,0,72%,37%,36%,0.9,36.9,0.1,21.3,68%,0.00,1,0.3,0.2,1,4.2,2.2,4,0.0,0,1,0.61,0.52,52%,6.3
27,Jordan Ayew,Swansea,Ghana,29,2859,7,2,2,1,73%,30%,44%,0.5,50.9,0.8,26.3,83%,0.06,1,2.3,1.4,1,2.1,0.7,9,0.0,0,2,0.23,0.19,32%,6.6
28,André Ayew,Swansea,Ghana,30,1841,3,4,5,0,70%,32%,41%,0.5,42.8,0.4,28.4,79%,0.20,4,1.0,0.8,0,1.3,0.6,6,0.0,0,1,0.14,0.14,46%,6.2
29,Cesar Azpilicueta,Chelsea,Spain,31,3330,2,6,1,0,74%,60%,61%,3.2,90.3,1.5,74.6,87%,0.16,11,0.2,2.2,0,0.3,0.1,15,0.0,0,5,0.05,0.05,23%,7.3
30,Eric Bailly,Man Utd,Côte d’Ivoire,26,999,1,0,2,0,59%,68%,61%,5.0,51.8,2.3,38.4,86%,0.00,0,0.4,0.0,0,0.3,0.1,8,0.0,0,0,0.09,0.09,33%,7.0
31,Leighton Baines,Everton,England,35,1911,2,3,1,0,52%,41%,57%,2.2,56.7,1.2,35.5,80%,0.14,4,0.4,3.5,2,0.3,0.2,5,0.0,0,0,0.09,0.00,57%,6.4
32,Tiemoué Bakayoko,Chelsea,France,26,2124,2,2,4,0,64%,52%,51%,1.5,63.3,1.6,47.0,86%,0.08,1,1.5,0.2,0,1.7,0.4,14,0.0,0,1,0.08,0.08,23%,6.8
33,Sam Baldock,Brighton,England,31,30,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.7
34,Beni Baningime,Everton,Congo DR,22,192,0,0,1,0,34%,34%,39%,0.5,51.3,0.9,38.2,82%,0.00,0,0.5,0.0,0,0.0,0.0,4,0.0,0,0,0.00,0.00,0%,5.9
35,Roberto Firmino,Liverpool,Brazil,29,2778,15,7,1,0,77%,25%,35%,0.3,56.8,0.6,37.9,73%,0.23,11,1.6,1.4,1,2.7,1.2,17,0.0,0,2,0.49,0.45,45%,6.9
36,Phil Bardsley,Burnley,Scotland,35,1126,0,0,5,0,94%,52%,49%,5.3,62.7,1.8,33.4,67%,0.00,0,0.2,1.5,0,0.2,0.2,4,0.0,0,0,0.00,0.00,100%,6.5
37,Ross Barkley,Chelsea,England,26,131,0,0,0,0,-,50%,50%,0.7,50.2,0.0,34.4,76%,0.00,0,3.4,1.4,0,1.4,0.7,0,0.0,0,0,0.00,0.00,50%,6.1
38,Ashley Barnes,Burnley,England,31,2157,9,0,10,0,68%,28%,36%,0.8,38.6,0.1,21.3,61%,0.00,2,0.7,0.7,0,2.5,0.9,12,0.0,0,0,0.38,0.38,37%,6.0
39,Harvey Barnes,Leicester City,England,22,7,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
40,Gareth Barry,West Brom,England,39,1926,1,1,4,0,54%,47%,49%,1.5,55.4,0.7,43.3,76%,0.05,2,0.5,1.3,0,0.8,0.3,5,0.0,0,0,0.05,0.05,38%,6.3
41,Kyle Bartley,Swansea,England,29,233,0,0,2,0,67%,78%,67%,8.1,59.6,1.5,44.2,81%,0.00,0,0.0,0.0,0,0.8,0.0,1,0.0,0,0,0.00,0.00,0%,6.2
42,Michy Batshuayi,Chelsea,Belgium,27,353,2,1,0,0,80%,33%,41%,0.8,40.0,0.3,24.5,70%,0.25,0,1.3,0.0,0,3.3,1.3,6,0.0,0,1,0.51,0.51,38%,6.0
43,Moritz Bauer,Stoke,Austria,28,1309,0,0,4,0,71%,46%,50%,2.8,45.5,0.8,19.7,66%,0.00,1,0.8,2.7,0,0.2,0.1,4,0.0,0,0,0.00,0.00,33%,6.0
44,Jan Bednarek,Southampton,Poland,24,428,1,0,1,0,50%,29%,37%,5.7,50.3,1.1,38.1,75%,0.00,0,0.0,0.0,0,0.2,0.2,2,0.0,0,0,0.21,0.21,100%,6.5
45,Asmir Begović,Bournemouth,Bosnia and Herzegovina,33,3420,0,0,2,0,-,85%,71%,0.9,35.9,0.1,24.9,51%,0.00,0,0.0,0.0,0,0.0,0.0,6,2.9,1,0,0.00,0.00,0%,6.2
46,Héctor Bellerín,Arsenal,Spain,25,3051,2,3,5,0,76%,38%,42%,2.1,76.9,0.7,54.3,85%,0.09,8,0.7,1.9,0,0.9,0.2,12,0.0,0,1,0.06,0.06,28%,6.7
47,Yohan Benalouane,Leicester City,Tunisia,33,90,0,0,0,0,43%,50%,67%,4.0,57.0,1.0,27.0,63%,0.00,0,0.0,3.0,0,2.0,1.0,0,0.0,0,0,0.00,0.00,50%,6.2
48,Christian Benteke,Crystal Palace,Belgium,29,2236,3,5,6,0,36%,57%,51%,1.7,41.3,0.1,27.1,56%,0.20,3,0.7,0.1,1,2.4,0.8,9,0.0,0,0,0.12,0.08,35%,6.2
49,Saido Berahino,Stoke,Burundi,27,484,0,1,0,0,100%,24%,23%,0.4,28.6,0.2,17.6,78%,0.19,1,0.2,0.7,0,1.9,0.7,3,0.0,0,0,0.00,0.00,40%,5.7
50,Ryan Bertrand,Southampton,England,31,3137,0,4,2,0,73%,46%,51%,1.7,67.6,1.3,42.5,79%,0.12,3,0.5,3.9,0,0.6,0.1,7,0.0,0,0,0.00,0.00,15%,6.4
51,Muhamed Bešić,Everton,Bosnia and Herzegovina,28,44,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.2
52,Philip Billing,Huddersfield,Denmark,24,760,0,0,3,0,64%,68%,55%,1.5,61.6,2.1,43.9,76%,0.00,1,0.5,1.4,0,0.8,0.2,5,0.0,0,0,0.00,0.00,29%,6.3
53,Daley Blind,Man Utd,Netherlands,30,360,0,0,0,0,67%,57%,50%,3.0,81.3,1.8,56.0,85%,0.00,1,0.3,6.5,0,0.8,0.0,7,0.0,0,0,0.00,0.00,0%,7.3
54,Jérémie Boga,Chelsea,Côte d’Ivoire,23,18,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.3
55,Yannick Bolasie,Everton,Congo DR,31,855,1,0,0,0,87%,55%,40%,0.7,46.3,0.4,22.1,63%,0.00,1,1.8,5.6,0,2.0,0.7,4,0.0,0,0,0.11,0.11,37%,5.9
56,Gaëtan Bong,Brighton,Cameroon,32,2238,0,0,2,0,82%,52%,55%,2.9,55.9,1.6,31.1,70%,0.00,0,0.6,2.1,0,0.2,0.0,6,0.0,0,0,0.00,0.00,25%,6.2
57,Wilfried Bony,Swansea,Côte d’Ivoire,31,704,2,0,2,0,80%,43%,44%,1.9,42.1,0.3,26.6,63%,0.00,0,1.3,0.0,0,2.6,0.9,4,0.0,0,0,0.25,0.25,35%,6.0
58,Willian,Chelsea,Brazil,32,1883,6,7,1,0,77%,40%,56%,0.4,67.7,0.5,44.2,80%,0.33,8,3.2,4.7,1,2.6,1.2,16,0.0,0,4,0.29,0.24,46%,6.9
59,Sofiane Boufal,Southampton,Morocco,27,1212,2,2,1,0,65%,31%,49%,0.4,69.2,0.4,39.5,79%,0.14,2,4.5,3.0,0,2.2,0.4,4,0.0,0,0,0.14,0.14,20%,6.4
60,Robbie Brady,Burnley,Republic of Ireland,28,1279,1,2,3,0,66%,43%,46%,1.8,55.9,0.5,31.9,68%,0.14,3,1.1,8.7,0,1.7,0.4,6,0.0,0,0,0.07,0.07,25%,6.3
61,Claudio Bravo,Man City,Chile,37,225,0,0,0,0,-,100%,75%,0.0,32.4,0.0,22.0,91%,0.00,0,0.0,0.0,0,0.0,0.0,2,1.6,0,0,0.00,0.00,0%,6.5
62,Miguel Britos,Watford,Uruguay,35,797,1,0,3,1,73%,59%,59%,5.0,57.7,1.4,43.9,81%,0.00,2,0.2,0.6,0,0.5,0.2,5,0.0,0,0,0.12,0.12,50%,6.3
63,Leon Britton,Swansea,England,38,305,0,0,1,0,75%,0%,23%,0.3,35.5,0.3,30.8,92%,0.00,0,0.0,0.0,0,0.0,0.0,2,0.0,0,0,0.00,0.00,0%,6.1
64,Izzy Brown,Brighton,England,23,306,0,0,0,0,100%,35%,37%,0.6,53.8,0.3,37.9,70%,0.00,1,1.8,2.1,0,0.3,0.3,4,0.0,0,0,0.00,0.00,100%,5.8
65,Chris Brunt,West Brom,Northern Ireland,35,1923,0,7,5,0,59%,52%,54%,1.9,62.0,1.0,41.3,74%,0.32,7,0.7,6.5,0,1.2,0.2,9,0.0,0,0,0.00,0.00,20%,6.6
66,Oliver Burke,West Brom,Scotland,23,356,0,2,0,0,67%,42%,43%,0.5,60.5,1.8,35.3,79%,0.50,1,3.3,2.3,0,1.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.2
67,Jack Butland,Stoke,England,27,3150,0,0,0,0,100%,100%,91%,1.1,43.3,0.0,33.4,46%,0.00,0,0.0,0.0,0,0.0,0.0,6,4.1,0,5,0.00,0.00,0%,6.6
68,Sam Byram,West Ham,England,27,246,0,0,1,0,56%,62%,60%,4.8,64.8,3.3,30.7,60%,0.00,0,0.7,3.7,0,1.5,0.0,1,0.0,0,0,0.00,0.00,0%,6.4
69,Willy Caballero,Chelsea,Argentina,39,270,0,0,0,0,-,100%,100%,1.7,38.0,0.0,29.3,69%,0.00,0,0.0,0.0,0,0.0,0.0,1,2.3,0,0,0.00,0.00,0%,6.5
70,Yohan Cabaye,Crystal Palace,France,34,2388,0,1,7,0,63%,30%,40%,1.1,70.0,3.0,48.8,82%,0.04,5,0.4,5.1,0,1.4,0.5,7,0.0,0,2,0.00,0.00,32%,6.7
71,Gary Cahill,Chelsea,England,34,2084,0,0,1,1,73%,75%,70%,5.3,69.8,1.2,57.5,89%,0.00,0,0.2,0.0,0,0.4,0.1,12,0.0,0,1,0.00,0.00,30%,6.9
72,Dominic Calvert-Lewin,Everton,England,23,1873,4,6,4,0,54%,44%,41%,1.1,40.6,0.5,23.7,61%,0.29,6,1.0,0.9,0,2.1,0.8,9,0.0,0,2,0.19,0.19,40%,6.2
73,Geoff Cameron,Stoke,United States,35,1525,0,0,2,0,62%,55%,53%,3.6,49.2,2.1,29.9,72%,0.00,0,0.8,0.5,0,0.3,0.0,3,0.0,0,0,0.00,0.00,0%,6.3
74,Tyrese Campbell,Stoke,England,20,75,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.7
75,Emre Can,Liverpool,Germany,26,2094,3,4,8,0,81%,48%,57%,1.4,82.0,1.2,66.3,86%,0.17,5,1.0,0.5,0,1.2,0.3,11,0.0,0,1,0.13,0.13,30%,7.3
76,Étienne Capoue,Watford,France,32,1542,1,0,3,0,61%,65%,54%,2.0,66.6,2.5,51.1,82%,0.00,0,0.8,0.2,0,1.3,0.2,5,0.0,0,0,0.05,0.05,13%,6.6
77,Michael Carrick,Man Utd,England,1 (1),0,0,0,0,0.8,0%,40%,2.5,0,0.8,14.0,85%,24.8,0,1.6,0.0,0,1.6,0.8,0.8,0.0,0,0,0.00,0.00,50%,0%,6.8
78,Guido Carrillo,Southampton,Argentina,29,451,0,1,0,0,20%,35%,37%,1.0,35.0,0.0,24.5,66%,0.20,0,0.6,0.0,0,2.2,0.8,1,0.0,0,0,0.00,0.00,36%,6.0
79,André Carrillo,Watford,Peru,29,1536,1,2,2,0,77%,24%,45%,0.7,63.8,0.9,41.5,77%,0.12,4,3.5,3.2,0,1.4,0.2,7,0.0,0,0,0.06,0.06,13%,6.4
80,Andy Carroll,West Ham,England,31,745,3,0,6,0,100%,59%,53%,1.8,46.3,0.2,30.0,61%,0.00,1,1.1,1.2,0,3.4,1.0,5,0.0,0,1,0.36,0.36,29%,6.2
81,Tom Carroll,Swansea,England,28,2569,0,4,3,0,62%,35%,47%,0.5,65.3,1.0,50.6,83%,0.14,6,0.5,4.5,0,0.7,0.1,9,0.0,0,0,0.00,0.00,15%,6.4
82,Craig Cathcart,Watford,Northern Ireland,31,495,0,0,1,0,62%,63%,67%,6.9,45.5,0.6,33.6,77%,0.00,0,0.2,0.0,0,0.4,0.2,2,0.0,0,0,0.00,0.00,50%,6.6
83,Petr Čech,Arsenal,Czech Republic,38,3040,0,0,1,0,100%,92%,91%,1.3,36.3,0.0,24.0,65%,0.00,0,0.1,0.0,0,0.0,0.0,11,2.7,1,1,0.00,0.00,0%,6.4
84,Nacer Chadli,West Brom,Belgium,31,215,1,0,1,0,-,33%,23%,1.3,41.7,0.0,28.8,77%,0.00,0,0.4,2.9,0,1.7,0.8,1,0.0,0,0,0.41,0.41,50%,6.0
85,Nathaniel Chalobah,Watford,England,25,448,0,0,1,0,67%,69%,62%,1.2,52.0,1.2,36.6,73%,0.00,0,1.4,0.4,0,2.4,0.8,3,0.0,0,0,0.00,0.00,33%,6.6
86,Calum Chambers,Arsenal,England,25,869,0,0,1,0,59%,48%,50%,4.5,81.2,1.9,62.1,83%,0.00,0,0.7,0.7,0,1.0,0.3,3,0.0,0,1,0.00,0.00,30%,6.6
87,Ben Chilwell,Leicester City,England,23,1852,0,2,2,0,72%,52%,55%,3.0,75.6,1.4,43.8,74%,0.10,4,1.5,4.1,0,0.3,0.1,6,0.0,0,1,0.00,0.00,17%,6.5
88,Hamza Choudhury,Leicester City,England,23,376,0,1,1,0,56%,0%,45%,1.0,53.5,1.9,39.4,84%,0.24,1,0.0,0.2,0,0.5,0.0,1,0.0,0,0,0.00,0.00,0%,6.2
89,Maxim Choupo-Moting,Stoke,Cameroon,31,2248,5,5,3,0,71%,45%,46%,1.0,47.7,0.9,25.7,73%,0.20,5,2.4,1.4,0,2.4,0.8,5,0.0,0,2,0.20,0.20,33%,6.5
90,Andreas Christensen,Chelsea,Denmark,24,2071,0,0,0,0,50%,66%,71%,4.5,70.1,1.6,58.6,93%,0.00,0,0.2,0.0,0,0.5,0.1,11,0.0,0,0,0.00,0.00,8%,6.9
91,Ciaran Clark,Newcastle,Republic of Ireland,31,1745,2,1,3,0,67%,53%,54%,7.2,50.2,0.9,36.0,72%,0.05,2,0.2,0.1,0,0.6,0.1,4,0.0,0,0,0.10,0.10,27%,6.4
92,Tom Cleverley,Watford,England,31,1905,1,2,2,0,54%,36%,45%,0.9,68.7,1.2,53.8,82%,0.10,0,0.2,3.9,0,0.8,0.1,6,0.0,0,0,0.05,0.05,19%,6.5
93,Sam Clucas,Swansea,England,30,2045,3,1,2,0,56%,51%,49%,1.3,49.0,1.3,34.6,84%,0.05,1,0.2,2.4,0,0.8,0.3,6,0.0,0,0,0.14,0.14,37%,6.3
94,Nathaniel Clyne,Liverpool,England,29,174,0,0,1,0,33%,50%,33%,1.6,83.3,0.0,53.8,80%,0.00,0,0.0,3.6,0,1.0,0.5,2,0.0,0,0,0.00,0.00,50%,6.2
95,Séamus Coleman,Everton,Republic of Ireland,32,1036,0,1,0,0,100%,56%,60%,2.0,59.2,0.9,31.0,73%,0.09,1,2.2,2.4,0,0.4,0.2,4,0.0,0,0,0.00,0.00,40%,6.4
96,James Collins,West Ham,Wales,37,1050,1,0,3,0,60%,58%,58%,10.1,49.3,1.4,33.4,73%,0.00,1,0.1,0.0,0,0.3,0.1,4,0.0,0,1,0.09,0.09,25%,6.6
97,Steve Cook,Bournemouth,England,29,2766,2,1,5,0,51%,67%,64%,7.3,60.9,1.8,43.0,76%,0.04,1,0.0,0.2,0,0.7,0.2,5,0.0,0,1,0.06,0.06,27%,6.4
98,Lewis Cook,Bournemouth,England,23,2238,0,2,5,0,52%,35%,49%,0.8,65.8,1.4,49.4,79%,0.08,0,2.0,1.2,0,0.7,0.1,5,0.0,0,0,0.00,0.00,11%,6.5
99,Francis Coquelin,Arsenal,France,29,164,0,0,0,0,80%,50%,53%,1.1,62.2,1.6,52.4,82%,0.00,1,0.6,0.0,0,0.6,0.0,3,0.0,0,0,0.00,0.00,0%,6.2
100,Jack Cork,Burnley,England,31,3420,2,1,7,0,73%,43%,50%,2.1,55.4,1.1,41.7,81%,0.03,0,0.8,0.5,0,0.4,0.1,12,0.0,0,2,0.05,0.05,33%,6.6
101,Thibaut Courtois,Chelsea,Belgium,28,3150,0,0,2,0,-,86%,69%,0.5,38.2,0.0,28.1,70%,0.00,0,0.0,0.0,0,0.0,0.0,15,2.2,0,1,0.00,0.00,0%,6.4
102,Philippe Coutinho,Liverpool,Brazil,28,1116,7,6,0,0,82%,12%,50%,0.2,80.3,0.8,55.6,79%,0.49,7,3.1,4.7,0,4.4,1.4,5,0.0,0,4,0.57,0.57,31%,7.6
103,Martin Cranie,Huddersfield,England,34,180,0,0,0,0,67%,50%,67%,4.5,56.5,0.5,45.0,79%,0.00,0,0.5,0.0,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,5.8
104,Aaron Cresswell,West Ham,England,30,3073,1,7,7,0,61%,54%,52%,3.2,61.4,1.3,38.1,77%,0.21,5,0.1,5.7,0,0.6,0.2,10,0.0,0,1,0.03,0.03,29%,6.4
105,Peter Crouch,Stoke,England,39,1554,5,2,4,0,-,65%,57%,1.8,46.9,0.1,36.7,59%,0.12,5,0.3,0.2,0,1.3,0.5,4,0.0,0,0,0.29,0.29,39%,6.3
106,Josh Cullen,West Ham,Republic of Ireland,24,6,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
107,José Fonte,West Ham,Portugal,36,690,0,1,0,0,55%,52%,56%,4.7,59.2,1.8,45.3,81%,0.13,1,0.1,0.4,0,1.0,0.1,3,0.0,0,0,0.00,0.00,13%,6.6
108,Danilo,Man City,Brazil,29,1341,3,2,2,0,67%,72%,65%,1.9,97.1,1.3,74.6,90%,0.14,0,0.5,1.6,0,1.3,0.5,12,0.0,0,2,0.20,0.20,37%,7.1
109,Heurelho Gomes,Watford,Brazil,39,2129,0,0,0,0,-,100%,89%,1.6,37.6,0.1,26.6,56%,0.00,0,0.0,0.0,0,0.0,0.0,5,2.6,0,0,0.00,0.00,0%,6.2
110,Charlie Daniels,Bournemouth,England,34,3005,1,3,0,0,71%,51%,56%,2.8,71.9,0.9,47.0,79%,0.09,4,0.4,3.2,0,0.6,0.2,6,0.0,0,0,0.03,0.03,30%,6.5
111,Scott Dann,Crystal Palace,England,33,1435,1,0,4,0,51%,60%,54%,6.1,48.2,1.4,35.5,80%,0.00,1,0.4,0.1,0,1.2,0.3,2,0.0,0,0,0.06,0.06,26%,6.3
112,Christian Eriksen,Tottenham,Denmark,28,3226,10,10,0,0,57%,40%,40%,0.5,84.1,0.9,63.0,82%,0.28,15,0.8,6.2,0,2.7,1.1,16,0.0,0,5,0.28,0.28,40%,7.3
113,Karl Darlow,Newcastle,England,30,900,0,0,0,0,-,100%,100%,0.6,39.5,0.0,29.7,46%,0.00,0,0.0,0.0,0,0.0,0.0,2,3.5,0,1,0.00,0.00,0%,6.3
114,Matteo Darmian,Man Utd,Italy,30,442,0,0,0,0,87%,50%,47%,4.5,65.4,1.4,39.7,84%,0.00,0,0.2,1.2,0,0.4,0.0,4,0.0,0,1,0.00,0.00,0%,7.1
115,Ben Davies,Tottenham,Wales,27,2323,2,6,3,0,70%,48%,53%,2.4,79.3,1.1,50.5,80%,0.23,5,0.6,5.8,0,0.7,0.2,14,0.0,0,1,0.08,0.08,33%,7.0
116,Tom Davies,Everton,England,22,1899,2,1,7,0,67%,35%,42%,0.8,48.9,1.1,32.7,78%,0.05,0,1.2,0.8,0,1.0,0.1,10,0.0,0,0,0.10,0.10,14%,6.1
117,Steven Davis,Southampton,Northern Ireland,35,1521,3,0,0,0,70%,35%,45%,1.4,75.7,0.9,61.8,84%,0.00,1,0.5,2.5,0,0.8,0.2,5,0.0,0,2,0.18,0.18,31%,6.6
118,Craig Dawson,West Brom,England,30,2511,2,0,6,0,74%,63%,58%,4.7,53.6,1.9,32.5,70%,0.00,1,0.3,1.5,0,0.6,0.1,8,0.0,0,2,0.07,0.07,25%,6.6
119,Richarlison,Watford,Brazil,23,2827,5,4,4,0,69%,43%,48%,0.9,50.4,0.8,25.6,64%,0.13,6,1.5,1.6,0,3.0,0.7,9,0.0,0,1,0.16,0.16,23%,6.4
120,Kevin De Bruyne,Man City,Belgium,29,3085,8,16,2,0,69%,49%,48%,0.3,103.3,0.7,78.6,83%,0.47,19,1.8,7.2,0,2.8,1.1,18,0.0,0,2,0.23,0.23,41%,7.6
121,David De Gea,Man Utd,Spain,30,3330,0,0,0,0,-,63%,76%,0.4,33.8,0.0,25.5,58%,0.00,0,0.0,0.0,0,0.0,0.0,18,3.1,0,2,0.00,0.00,0%,6.7
122,Gabriel Jesus,Man City,Brazil,23,1672,13,3,6,0,65%,32%,41%,0.3,46.3,0.4,31.8,80%,0.16,4,1.3,0.1,0,3.0,1.8,14,0.0,0,0,0.70,0.70,59%,6.9
123,Troy Deeney,Watford,England,32,1841,5,2,1,1,74%,42%,41%,1.0,37.2,0.2,26.5,57%,0.10,4,0.2,0.3,3,1.8,0.7,6,0.0,0,0,0.24,0.10,42%,6.0
124,Jermain Defoe,Bournemouth,England,38,1084,4,1,1,0,75%,10%,30%,0.0,21.6,0.3,10.9,74%,0.08,1,0.3,0.4,0,2.2,1.3,2,0.0,0,1,0.33,0.33,56%,5.9
