,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
94,Steve Cook,Bournemouth,England,29,2430,1,0,6,1,50%,63%,62%,5.7,59.3,1.7,46.2,79%,0.00,1,0.1,0.1,0,0.4,0.1,3,0.0,0,0,0.04,0.04,17%,6.3
95,Lewis Cook,Bournemouth,England,23,1345,0,0,5,0,54%,48%,41%,1.0,62.6,1.4,47.1,79%,0.00,0,1.6,0.6,0,0.6,0.1,3,0.0,0,1,0.00,0.00,22%,6.1
96,Jack Cork,Burnley,England,31,2619,0,0,1,0,63%,44%,43%,1.6,44.8,1.0,31.1,78%,0.00,2,0.9,0.2,0,0.6,0.2,12,0.0,0,0,0.00,0.00,33%,6.3
97,Aaron Cresswell,West Ham,England,30,2730,3,0,7,0,57%,54%,52%,1.9,66.3,1.1,40.4,75%,0.00,4,0.4,4.2,0,0.6,0.2,5,0.0,0,0,0.10,0.10,28%,6.3
98,Patrick Cutrone,Wolves,Italy,22,291,2,0,0,0,50%,26%,38%,0.3,36.7,0.6,17.9,67%,0.00,0,0.9,1.9,0,3.4,0.9,4,0.0,0,0,0.61,0.61,27%,6.0
99,Rúben Neves,Wolves,Portugal,23,3061,2,2,9,0,52%,49%,52%,1.0,70.3,1.6,58.2,80%,0.06,3,0.6,0.9,0,1.8,0.3,13,0.0,0,1,0.06,0.06,16%,6.7
100,Diogo Dalot,Man Utd,Portugal,21,65,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,6.7
101,Charlie Daniels,Bournemouth,England,34,127,0,0,0,0,100%,50%,40%,2.1,43.2,0.7,25.5,75%,0.00,0,0.0,3.5,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.8
102,Scott Dann,Crystal Palace,England,33,1265,0,1,0,0,51%,54%,53%,4.5,50.2,1.0,40.8,82%,0.07,0,0.3,0.1,0,0.6,0.1,6,0.0,0,0,0.00,0.00,25%,6.4
103,Christian Eriksen,Tottenham,Denmark,28,1091,2,2,5,0,45%,43%,40%,1.1,74.6,0.9,55.0,81%,0.16,3,0.0,5.9,0,2.1,0.7,2,0.0,0,1,0.16,0.16,35%,6.5
104,Kevin Danso,Southampton,Austria,22,276,0,1,1,0,60%,31%,40%,2.3,70.0,1.0,43.2,73%,0.32,0,1.0,1.3,0,0.3,0.0,1,0.0,0,0,0.00,0.00,0%,5.7
105,Ben Davies,Tottenham,Wales,27,1432,0,0,6,0,57%,67%,53%,2.5,73.3,1.5,49.2,76%,0.00,2,0.6,1.9,0,0.4,0.1,5,0.0,0,0,0.00,0.00,14%,6.5
106,Tom Davies,Everton,England,22,2027,1,0,8,0,42%,48%,51%,1.1,52.4,1.5,38.1,78%,0.00,0,0.8,0.3,0,0.8,0.2,8,0.0,0,1,0.05,0.05,29%,6.2
107,Keinan Davis,Aston Villa,England,22,538,0,0,0,0,100%,35%,38%,0.5,40.6,0.0,22.6,74%,0.00,0,2.0,0.2,0,2.8,0.8,4,0.0,0,0,0.00,0.00,29%,5.7
108,Craig Dawson,Watford,England,30,2359,2,0,6,0,61%,69%,62%,4.3,48.2,1.3,35.4,77%,0.00,0,0.1,0.1,0,1.0,0.3,6,0.0,0,1,0.07,0.07,27%,6.2
109,Richarlison,Everton,Brazil,23,3080,13,3,8,0,70%,39%,47%,1.2,44.6,0.3,22.7,67%,0.09,11,1.6,1.6,0,2.6,0.9,9,0.0,0,3,0.38,0.38,35%,6.7
110,Kevin De Bruyne,Man City,Belgium,29,2800,13,20,3,0,55%,51%,47%,0.7,87.1,0.6,60.9,82%,0.64,34,1.5,9.8,2,3.1,1.0,17,0.0,0,7,0.41,0.35,31%,7.6
111,David De Gea,Man Utd,Spain,30,3420,0,0,2,0,-,100%,100%,0.4,28.1,0.0,20.7,75%,0.00,0,0.0,0.0,0,0.0,0.0,13,2.5,0,1,0.00,0.00,0%,6.5
112,Gabriel Jesus,Man City,Brazil,23,2026,14,7,3,0,76%,37%,45%,0.2,43.7,0.6,27.0,87%,0.32,3,1.9,0.3,0,4.5,2.1,15,0.0,0,2,0.62,0.62,48%,7.0
113,Fred,Man Utd,Brazil,27,2159,0,0,8,0,52%,35%,47%,1.2,90.3,1.6,69.1,87%,0.00,2,1.7,2.6,0,1.7,0.4,8,0.0,0,0,0.00,0.00,25%,6.9
114,Troy Deeney,Watford,England,32,2234,10,2,3,0,64%,42%,42%,1.0,41.4,0.4,28.6,54%,0.08,8,0.4,0.4,5,1.8,0.9,6,0.0,0,1,0.41,0.20,51%,6.4
115,Fabian Delph,Everton,England,30,1190,0,0,4,0,50%,52%,54%,1.2,70.8,1.2,58.3,86%,0.00,0,1.6,0.6,0,0.2,0.0,3,0.0,0,0,0.00,0.00,0%,6.4
116,Indiana Vassilev,Aston Villa,United States,19,47,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.3
117,Leander Dendoncker,Wolves,Belgium,25,2794,4,0,5,0,45%,53%,53%,2.0,53.5,1.2,42.0,83%,0.00,1,0.5,0.3,0,0.6,0.2,13,0.0,0,2,0.13,0.13,26%,6.5
118,Gerard Deulofeu,Watford,Spain,26,2109,4,5,3,0,47%,6%,39%,0.2,53.6,1.0,30.7,80%,0.22,5,2.6,3.9,1,2.7,0.9,9,0.0,0,3,0.17,0.13,33%,6.7
119,Eric Dier,Tottenham,England,26,1342,0,2,5,0,57%,61%,56%,3.9,72.8,1.3,60.9,80%,0.14,0,0.3,0.2,0,0.5,0.1,4,0.0,0,0,0.00,0.00,13%,6.5
120,Lucas Digne,Everton,France,27,3035,0,7,6,0,68%,67%,58%,2.5,73.2,1.4,40.2,74%,0.21,7,0.6,8.0,0,0.9,0.1,9,0.0,0,2,0.00,0.00,14%,6.8
121,Issa Diop,West Ham,France,23,2766,3,1,8,0,57%,67%,60%,5.2,43.5,1.5,31.5,78%,0.04,2,0.1,0.0,0,0.5,0.2,5,0.0,0,0,0.10,0.10,47%,6.3
122,Moussa Djénepo,Southampton,Mali,22,926,2,2,4,1,78%,16%,54%,0.8,53.6,1.0,23.1,73%,0.20,3,4.4,2.2,0,1.9,0.8,4,0.0,0,2,0.20,0.20,40%,6.5
123,Matt Doherty,Wolves,Republic of Ireland,28,2841,4,3,1,0,50%,54%,57%,1.4,71.0,1.2,45.8,75%,0.10,2,0.9,1.4,0,1.1,0.5,13,0.0,0,2,0.13,0.13,47%,6.6
124,Rui Patrício,Wolves,Portugal,32,3420,0,0,0,0,-,88%,82%,0.3,26.1,0.1,19.4,59%,0.00,0,0.0,0.0,0,0.0,0.0,13,2.4,2,1,0.00,0.00,0%,6.5
125,Abdoulaye Doucouré,Watford,France,27,3166,4,2,9,0,49%,50%,47%,0.8,61.6,0.9,47.1,78%,0.05,6,1.1,0.7,0,1.7,0.4,9,0.0,0,2,0.12,0.12,21%,6.6
126,Thomas Doyle,Man City,England,19,15,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
127,Danny Drinkwater,Aston Villa,England,30,322,0,0,1,0,43%,0%,19%,1.4,64.8,1.7,53.1,78%,0.00,0,0.0,0.3,0,0.6,0.0,0,0.0,0,0,0.00,0.00,0%,5.8
128,Josip Drmić,Norwich,Switzerland,28,635,1,0,0,1,67%,32%,29%,0.7,36.9,0.1,22.4,77%,0.00,1,0.7,0.4,0,2.0,0.8,2,0.0,0,0,0.14,0.14,43%,5.5
129,Martin Dúbravka,Newcastle,Slovakia,31,3420,0,0,0,0,100%,100%,93%,0.9,34.5,0.0,25.5,51%,0.00,0,0.0,0.0,0,0.0,0.0,11,3.6,0,1,0.00,0.00,0%,6.5
130,Ondrej Duda,Norwich,Slovakia,25,729,0,0,0,0,61%,26%,52%,0.9,61.0,0.7,41.0,83%,0.00,2,0.9,5.3,0,1.2,0.5,3,0.0,0,0,0.00,0.00,40%,6.4
131,Shane Duffy,Brighton,Republic of Ireland,28,1231,1,0,2,0,50%,69%,65%,5.0,59.7,1.5,46.6,81%,0.00,0,0.2,0.1,0,0.4,0.1,6,0.0,0,0,0.07,0.07,17%,6.6
132,Paul Dummett,Newcastle,Wales,29,1229,0,0,2,0,60%,47%,58%,4.5,49.4,1.4,32.5,71%,0.00,0,0.1,1.1,0,0.1,0.1,4,0.0,0,0,0.00,0.00,100%,6.2
133,Lewis Dunk,Brighton,England,28,3231,3,3,9,0,63%,65%,62%,3.4,74.3,1.5,61.7,87%,0.08,1,0.1,0.0,0,0.9,0.3,9,0.0,0,2,0.08,0.08,32%,6.8
134,John Egan,Sheffield Utd,Republic of Ireland,28,3189,2,0,4,0,56%,64%,61%,4.6,48.4,1.6,36.3,80%,0.00,1,0.0,0.1,0,0.8,0.1,13,0.0,0,2,0.05,0.05,18%,6.6
135,Anwar El Ghazi,Aston Villa,Netherlands,25,2060,4,4,3,0,52%,35%,40%,0.5,39.5,0.5,20.6,72%,0.17,4,1.2,4.6,1,2.3,0.9,6,0.0,0,0,0.17,0.14,38%,6.1
136,Harvey Elliot,Liverpool,England,17,6,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,-
137,Björn Engels,Aston Villa,Belgium,26,1446,1,0,1,0,52%,69%,65%,5.2,51.7,1.8,40.2,84%,0.00,0,0.1,0.1,0,0.5,0.1,2,0.0,0,0,0.06,0.06,13%,6.1
138,Angeliño,Man City,Spain,23,421,0,0,1,0,40%,57%,58%,3.2,104.7,1.9,72.7,84%,0.00,3,0.9,9.0,0,1.1,0.0,2,0.0,0,0,0.00,0.00,0%,6.9
139,Jonny Evans,Leicester City,Northern Ireland,32,3386,1,1,8,1,70%,65%,63%,4.6,77.8,1.5,65.3,87%,0.03,0,0.2,0.2,0,0.6,0.2,13,0.0,0,2,0.03,0.03,35%,6.9
140,Łukasz Fabiański,West Ham,Poland,35,2119,0,0,1,0,100%,100%,80%,0.9,33.7,0.1,24.5,51%,0.00,0,0.1,0.0,0,0.0,0.0,5,3.1,1,1,0.00,0.00,0%,6.4
141,Ralf Fährmann,Norwich,Germany,32,22,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.1
142,Femenía Far,Watford,Spain,29,2241,0,0,5,0,55%,54%,53%,1.8,62.9,1.5,38.3,79%,0.00,0,0.7,2.7,0,0.2,0.0,4,0.0,0,0,0.00,0.00,20%,6.2
143,Bernardo,Brighton,Brazil,25,675,0,0,1,0,59%,82%,74%,2.7,68.7,0.9,42.7,73%,0.00,3,1.1,2.3,0,0.9,0.3,2,0.0,0,0,0.00,0.00,29%,6.3
144,Federico Fernández,Newcastle,Argentina,31,2618,2,2,8,0,54%,55%,59%,6.2,56.3,0.8,38.0,76%,0.07,2,0.3,0.9,0,0.5,0.2,9,0.0,0,1,0.07,0.07,43%,6.3
145,John Fleck,Sheffield Utd,Scotland,29,2516,5,2,8,0,69%,41%,50%,0.7,53.4,0.9,35.7,80%,0.07,4,1.5,5.3,0,1.1,0.4,9,0.0,0,3,0.18,0.18,35%,6.5
146,Phil Foden,Man City,England,20,892,5,2,0,0,69%,35%,49%,0.2,68.6,0.7,49.2,89%,0.20,0,2.3,2.8,0,3.4,1.5,13,0.0,0,0,0.50,0.50,44%,6.9
147,Pablo Fornals,West Ham,Spain,24,2177,2,5,3,0,65%,18%,36%,0.3,49.9,1.0,34.3,78%,0.21,4,0.5,2.6,0,1.5,0.5,7,0.0,0,0,0.08,0.08,31%,6.2
148,Ben Foster,Watford,England,37,3420,0,0,1,0,-,100%,79%,0.8,37.2,0.0,28.5,41%,0.00,0,0.1,0.0,0,0.0,0.0,9,3.1,1,2,0.00,0.00,100%,6.2
149,Timothy Fosu-Mensah,Man Utd,Netherlands,22,136,0,0,1,0,100%,34%,21%,0.7,58.0,3.3,42.0,84%,0.00,0,0.7,1.3,0,0.7,0.0,2,0.0,0,0,0.00,0.00,0%,6.4
150,Dimitri Foulquier,Watford,Guadeloupe,27,58,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.7
151,Juan Foyth,Tottenham,Argentina,22,66,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.9
152,Simon Francis,Bournemouth,England,35,965,0,0,4,0,64%,60%,56%,6.2,66.8,1.9,47.8,76%,0.00,1,0.4,1.5,0,0.3,0.0,1,0.0,0,0,0.00,0.00,0%,6.2
153,Ryan Fraser,Bournemouth,Scotland,26,2062,1,4,2,0,60%,19%,44%,0.7,52.1,0.7,33.0,80%,0.17,5,0.5,7.5,0,1.2,0.5,4,0.0,0,0,0.05,0.05,44%,6.3
154,Ryan Fredericks,West Ham,England,28,2237,0,3,7,0,68%,51%,56%,2.4,57.9,1.0,34.2,74%,0.12,3,0.4,2.3,0,0.1,0.0,7,0.0,0,0,0.00,0.00,0%,6.4
155,Kieron Freeman,Sheffield Utd,Wales,28,5,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
156,Luke Freeman,Sheffield Utd,England,28,360,0,0,2,0,67%,40%,39%,1.3,57.0,2.3,33.0,80%,0.00,0,1.8,3.8,0,0.8,0.0,4,0.0,0,0,0.00,0.00,0%,6.2
157,Jorginho,Chelsea,Italy,28,2383,4,2,10,0,63%,28%,44%,0.9,97.6,2.4,84.2,88%,0.07,6,0.5,0.3,3,0.5,0.1,6,0.0,0,4,0.15,0.04,33%,7.2
158,Christian Fuchs,Leicester City,Austria,34,770,0,0,0,0,64%,53%,50%,2.7,89.4,1.9,65.1,81%,0.00,0,0.2,1.9,0,0.6,0.1,3,0.0,0,0,0.00,0.00,20%,6.6
159,Eric Garcia,Man City,Spain,19,790,0,0,1,0,18%,37%,43%,3.5,92.8,2.0,83.2,93%,0.00,0,0.7,0.1,0,0.2,0.1,8,0.0,0,0,0.00,0.00,50%,6.9
160,James Garner,Man Utd,England,19,8,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
161,Dwight Gayle,Newcastle,England,30,848,4,2,2,0,81%,30%,40%,0.9,28.0,0.2,15.2,71%,0.22,2,0.2,0.3,0,2.4,1.1,4,0.0,0,0,0.42,0.42,43%,6.0
162,Paulo Gazzaniga,Tottenham,Argentina,28,1612,0,0,1,0,-,85%,75%,0.4,33.5,0.0,25.3,60%,0.00,1,0.0,0.0,0,0.0,0.0,2,3.3,1,1,0.00,0.00,0%,6.5
163,Jean-Philippe Gbamin,Everton,Côte d’Ivoire,25,135,0,0,0,0,75%,50%,50%,3.3,62.7,0.7,46.0,71%,0.00,0,1.3,0.0,0,0.0,0.0,2,0.0,0,0,0.00,0.00,0%,6.5
164,Morgan Gibbs-White,Wolves,England,20,124,0,0,0,0,-,67%,50%,0.0,71.1,0.7,57.3,81%,0.00,0,0.7,2.2,0,1.4,0.0,3,0.0,0,0,0.00,0.00,0%,6.0
165,Billy Gilmour,Chelsea,Scotland,19,191,0,0,0,0,40%,29%,40%,0.9,95.7,1.4,80.6,91%,0.00,0,0.9,0.5,0,0.5,0.0,3,0.0,0,0,0.00,0.00,0%,7.1
166,Olivier Giroud,Chelsea,France,34,999,8,0,1,0,29%,49%,45%,1.2,39.5,0.2,26.9,68%,0.00,2,0.3,0.2,0,3.5,1.7,4,0.0,0,0,0.72,0.72,49%,6.6
167,Ben Godfrey,Norwich,England,22,2646,0,0,3,1,68%,61%,61%,4.9,67.8,0.9,56.0,87%,0.00,0,0.3,0.1,0,0.5,0.2,4,0.0,0,0,0.00,0.00,40%,6.2
168,Joe Gomez,Liverpool,England,23,1999,0,0,7,0,59%,57%,57%,2.3,99.1,1.9,88.4,88%,0.00,0,0.4,0.4,0,0.1,0.0,13,0.0,0,1,0.00,0.00,0%,7.0
169,Borja Bastón,Aston Villa,Spain,28,16,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
170,Anthony Gordon,Everton,England,19,437,0,1,0,0,80%,17%,48%,0.2,45.1,1.6,23.4,78%,0.21,0,2.3,1.6,0,1.2,0.2,3,0.0,0,0,0.00,0.00,17%,5.9
171,Dan Gosling,Bournemouth,England,30,1261,3,1,3,0,42%,46%,42%,1.6,54.3,1.4,36.5,77%,0.07,2,0.3,0.2,0,0.9,0.4,2,0.0,0,0,0.22,0.22,46%,6.3
172,Andre Gray,Watford,England,29,744,2,0,1,0,100%,35%,30%,0.4,30.2,0.1,18.0,66%,0.00,3,0.7,0.6,0,2.3,0.8,5,0.0,0,0,0.24,0.24,37%,5.9
173,Demarai Gray,Leicester City,England,24,607,2,3,1,0,46%,20%,42%,0.4,68.5,0.7,42.0,88%,0.44,3,1.5,4.6,0,3.3,1.0,8,0.0,0,0,0.30,0.30,32%,6.3
174,Jack Grealish,Aston Villa,England,25,3234,8,6,8,0,67%,42%,60%,0.3,61.4,0.7,37.9,84%,0.17,8,2.0,3.9,0,2.0,0.6,7,0.0,0,6,0.23,0.23,32%,7.1
175,Mason Greenwood,Man Utd,England,19,1310,10,1,0,0,65%,24%,45%,0.4,47.0,0.6,33.8,87%,0.07,2,1.6,0.7,0,2.6,1.4,9,0.0,0,1,0.68,0.68,53%,6.6
176,Arnaut Danjuma,Bournemouth,Netherlands,23,626,0,0,0,0,50%,16%,41%,0.4,48.9,1.1,30.9,81%,0.00,0,3.0,1.3,0,1.9,0.6,2,0.0,0,0,0.00,0.00,31%,5.9
177,Pascal Groß,Brighton,Germany,29,1803,2,4,4,0,39%,38%,40%,0.3,63.9,0.5,44.2,79%,0.20,10,0.3,7.3,0,1.4,0.4,6,0.0,0,0,0.10,0.10,28%,6.3
178,Vicente Guaita,Crystal Palace,Spain,33,3150,0,0,1,0,100%,91%,86%,1.1,35.7,0.0,25.3,50%,0.00,0,0.0,0.0,0,0.0,0.0,10,3.2,0,4,0.00,0.00,0%,6.6
179,Jóhann Berg Guðmundsson,Burnley,Iceland,30,620,1,1,0,0,50%,35%,36%,0.7,39.0,1.0,22.8,75%,0.14,0,0.6,5.1,0,1.6,0.3,3,0.0,0,0,0.14,0.14,18%,6.0
180,Mattéo Guendouzi,Arsenal,France,21,1747,0,1,6,0,56%,45%,53%,1.8,75.6,1.6,58.6,88%,0.05,1,1.2,0.3,0,0.6,0.3,4,0.0,0,1,0.00,0.00,45%,6.6
181,Frédéric Guilbert,Aston Villa,France,25,2041,0,2,7,0,61%,40%,48%,2.8,63.4,2.1,32.3,70%,0.09,1,0.9,4.0,0,0.3,0.1,4,0.0,0,0,0.00,0.00,38%,6.3
182,Ilkay Gündogan,Man City,Germany,30,2015,2,1,7,0,57%,42%,47%,0.6,98.2,1.3,86.1,92%,0.05,3,0.8,1.3,1,1.5,0.4,12,0.0,0,2,0.09,0.05,24%,7.0
183,Angus Gunn,Southampton,England,24,900,0,0,0,0,100%,100%,71%,0.3,29.9,0.0,23.1,38%,0.00,0,0.0,0.0,0,0.0,0.0,2,3.0,0,1,0.00,0.00,0%,6.1
184,Sébastien Haller,West Ham,Côte d’Ivoire,26,2262,7,1,1,0,61%,51%,47%,1.1,45.9,0.3,29.8,66%,0.04,2,0.9,0.3,0,2.2,1.1,7,0.0,0,3,0.28,0.28,48%,6.5
185,Grant Hanley,Norwich,Scotland,28,1262,0,0,4,0,61%,71%,70%,5.4,62.5,2.1,46.9,83%,0.00,0,0.1,0.0,0,0.5,0.1,3,0.0,0,0,0.00,0.00,29%,6.4
186,Ørjan Nyland,Aston Villa,Norway,30,537,0,0,0,0,-,-,-,0.3,34.2,0.0,25.6,51%,0.00,0,0.0,0.0,0,0.0,0.0,1,2.5,0,0,0.00,0.00,0%,5.8
187,Trezeguet,Aston Villa,Egypt,26,1951,6,1,3,0,46%,42%,43%,0.7,38.8,1.2,16.9,75%,0.05,0,1.3,3.0,0,2.3,0.8,5,0.0,0,1,0.28,0.28,34%,6.1
188,Kortney Hause,Aston Villa,England,25,1544,1,0,3,0,47%,75%,65%,5.2,59.3,1.1,43.3,74%,0.00,1,0.5,0.0,0,1.1,0.2,2,0.0,0,1,0.05,0.05,15%,6.4
189,Isaac Hayden,Newcastle,England,25,2226,1,2,4,1,51%,57%,55%,1.4,47.2,1.5,31.6,79%,0.08,4,1.1,1.5,0,0.7,0.1,9,0.0,0,1,0.04,0.04,17%,6.3
190,Tom Heaton,Aston Villa,England,34,1795,0,0,0,0,67%,100%,85%,0.7,36.5,0.0,26.1,52%,0.00,0,0.0,0.0,0,0.0,0.0,4,3.4,0,0,0.00,0.00,0%,6.4
191,Jordan Henderson,Liverpool,England,30,2244,4,5,2,0,65%,64%,54%,0.7,86.8,1.2,73.1,85%,0.20,9,0.7,2.3,0,0.8,0.3,15,0.0,0,3,0.16,0.16,40%,7.2
192,Dean Henderson,Sheffield Utd,England,23,3240,0,0,2,0,-,100%,100%,0.8,33.4,0.0,26.0,37%,0.00,0,0.0,0.0,0,0.0,0.0,13,2.7,1,2,0.00,0.00,0%,6.5
193,Jeff Hendrick,Burnley,Republic of Ireland,28,1935,2,2,8,0,59%,59%,42%,0.7,40.5,0.9,25.2,75%,0.09,2,1.0,1.4,0,1.0,0.3,10,0.0,0,0,0.09,0.09,27%,6.1
194,Wayne Hennessey,Crystal Palace,Wales,33,270,0,0,0,0,-,0%,0%,1.7,42.0,0.3,32.3,44%,0.00,0,0.0,0.0,0,0.0,0.0,0,5.3,0,0,0.00,0.00,0%,6.6
195,Javier Hernández,West Ham,Mexico,32,107,1,0,0,0,-,-,0%,0.0,23.6,0.0,16.8,90%,0.00,0,0.0,0.8,0,2.5,1.7,0,0.0,0,0,0.84,0.84,67%,6.4
196,Rodri,Man City,Spain,24,2488,3,2,8,0,62%,65%,55%,1.2,104.8,1.0,92.6,93%,0.07,2,1.1,0.3,0,0.9,0.3,16,0.0,0,2,0.11,0.11,38%,7.4
197,Onel Hernández,Norwich,Cuba,27,1380,1,2,0,0,67%,18%,43%,0.5,42.5,1.2,20.1,77%,0.13,0,2.9,1.6,0,1.9,0.5,3,0.0,0,0,0.06,0.06,28%,6.2
198,George Hirst,Leicester City,England,21,9,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
199,Andreas Pereira,Man Utd,Brazil,24,1490,1,3,3,0,54%,23%,33%,0.3,63.2,0.4,42.4,78%,0.18,5,1.1,3.7,0,2.2,0.8,8,0.0,0,0,0.06,0.06,38%,6.3
200,Pierre Emile Højbjerg,Southampton,Denmark,25,2750,0,1,5,0,63%,55%,54%,1.6,77.3,1.5,59.0,78%,0.04,0,1.3,0.9,0,1.5,0.4,8,0.0,0,3,0.00,0.00,24%,6.9
201,Rob Holding,Arsenal,England,25,580,0,0,1,0,32%,55%,51%,6.2,67.5,0.8,53.3,86%,0.00,0,0.3,0.0,0,0.3,0.0,2,0.0,0,0,0.00,0.00,0%,6.4
202,José Holebas,Watford,Greece,36,1024,0,0,5,0,63%,64%,50%,2.4,66.4,0.2,36.6,73%,0.00,0,0.5,6.2,0,0.5,0.3,2,0.0,0,0,0.00,0.00,50%,6.0
203,Mason Holgate,Everton,England,24,2053,0,3,5,0,59%,54%,62%,4.2,58.6,1.4,45.4,84%,0.14,3,0.4,0.1,0,0.5,0.2,7,0.0,0,1,0.00,0.00,42%,6.6
204,Nathan Holland,West Ham,England,22,31,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.8
205,Conor Hourihane,Aston Villa,Republic of Ireland,29,1539,3,5,4,0,60%,59%,53%,1.5,52.8,0.7,35.6,83%,0.29,8,0.2,6.5,0,1.7,0.6,5,0.0,0,1,0.17,0.17,34%,6.4
206,Callum Hudson-Odoi,Chelsea,England,20,851,1,5,1,0,67%,16%,45%,0.4,71.0,0.2,43.5,86%,0.53,4,3.3,6.7,0,2.2,0.4,7,0.0,0,0,0.11,0.11,19%,6.6
207,Will Hughes,Watford,England,25,2263,1,1,9,0,61%,47%,51%,1.1,53.7,1.4,33.1,78%,0.04,2,0.8,2.8,0,1.1,0.1,5,0.0,0,0,0.04,0.04,11%,6.3
208,Jordon Ibe,Bournemouth,England,24,48,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.8
209,Adam Idah,Norwich,Republic of Ireland,19,218,0,0,0,0,67%,23%,31%,0.4,38.2,0.0,19.7,71%,0.00,0,0.0,0.0,0,2.5,0.8,0,0.0,0,0,0.00,0.00,33%,5.6
210,Odion Ighalo,Man Utd,Nigeria,31,90,0,0,0,0,100%,0%,41%,0.0,56.0,0.0,26.0,88%,0.00,0,4.0,0.0,0,7.0,4.0,7,0.0,0,0,0.00,0.00,57%,5.8
211,Kelechi Iheanacho,Leicester City,Nigeria,24,962,5,3,1,0,32%,10%,29%,0.6,42.5,0.4,24.7,81%,0.28,3,1.5,0.2,0,3.3,1.8,4,0.0,0,2,0.47,0.47,54%,6.4
212,Danny Ings,Southampton,England,28,2815,22,2,3,0,60%,30%,36%,0.8,39.0,0.4,20.5,63%,0.06,2,1.3,0.9,1,3.0,1.2,9,0.0,0,6,0.70,0.68,41%,6.6
213,João Moutinho,Wolves,Portugal,34,3108,1,6,7,0,53%,46%,46%,0.5,69.6,1.4,52.5,85%,0.17,8,0.4,6.3,0,0.6,0.2,13,0.0,0,1,0.03,0.03,27%,6.8
214,Alex Iwobi,Everton,Nigeria,24,1604,1,0,0,0,69%,47%,48%,0.6,47.8,0.7,31.3,80%,0.00,2,1.9,2.7,0,1.3,0.6,4,0.0,0,0,0.05,0.05,43%,6.1
215,Phil Jagielka,Sheffield Utd,England,38,240,0,0,0,0,100%,78%,76%,7.1,46.1,1.5,28.1,80%,0.00,0,0.0,0.4,0,0.0,0.0,4,0.0,0,0,0.00,0.00,0%,6.4
216,Alireza Jahanbakhsh,Brighton,Iran,27,307,2,0,0,0,56%,0%,52%,0.3,61.6,0.3,32.8,76%,0.00,2,2.0,7.0,0,3.5,0.6,2,0.0,0,0,0.59,0.59,17%,6.2
217,Matty James,Leicester City,England,29,5,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
218,Daniel James,Man Utd,Wales,23,2291,3,6,4,0,41%,21%,45%,0.2,45.4,0.3,27.2,79%,0.23,6,1.1,3.8,0,1.6,0.8,11,0.0,0,0,0.12,0.12,48%,6.3
219,Reece James,Chelsea,England,20,1510,0,2,1,0,68%,43%,51%,1.4,92.0,1.4,59.7,86%,0.12,6,1.7,6.5,0,1.1,0.2,8,0.0,0,0,0.00,0.00,17%,6.9
220,Daryl Janmaat,Watford,Netherlands,31,608,0,1,1,0,71%,51%,54%,2.8,64.8,0.9,39.5,76%,0.14,1,0.7,3.4,0,0.6,0.0,3,0.0,0,0,0.00,0.00,0%,6.6
221,Roberto Jiménez,West Ham,Spain,34,686,0,0,0,0,-,100%,100%,1.3,37.0,0.0,26.6,42%,0.00,0,0.0,0.0,0,0.0,0.0,0,4.7,0,1,0.00,0.00,0%,6.4
222,Raúl Jiménez,Wolves,Mexico,29,3252,17,6,3,0,63%,42%,42%,0.9,44.7,0.4,27.0,71%,0.16,11,1.7,0.6,4,3.3,1.2,13,0.0,0,0,0.47,0.36,36%,6.8
