,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
10,Isco,Real Madrid,Spain,28,1185,3,2,3,0,48%,35%,52%,0.2,92.3,0.5,70.4,89%,0.15,4,2.6,3.2,0,1.9,0.5,10,0.0,0,0,0.23,0.23,28%,6.7
11,Jordi Alba,Barcelona,Spain,31,2987,2,8,6,0,53%,33%,44%,1.7,92.3,1.8,71.1,86%,0.24,12,0.5,1.6,0,0.4,0.1,16,0.0,0,2,0.06,0.06,38%,7.1
12,Rafinha,Barcelona,Brazil,27,224,0,0,1,0,75%,50%,54%,0.8,76.0,0.4,58.0,89%,0.00,0,0.0,1.2,0,0.8,0.0,0,0.0,0,0,0.00,0.00,0%,6.3
13,Rubén Alcaraz,Valladolid,Spain,29,2979,3,2,13,0,56%,42%,54%,1.4,70.4,1.1,51.7,84%,0.06,2,0.7,1.2,0,1.6,0.3,9,0.0,0,0,0.09,0.09,21%,6.8
14,Álex Alegría,Rayo Vallecano,Spain,28,131,0,0,0,0,100%,40%,43%,0.0,47.4,0.0,22.0,69%,0.00,1,4.1,0.0,0,2.1,1.4,1,0.0,0,0,0.00,0.00,67%,6.0
15,Iván Alejo Peralta,Getafe,Spain,25,147,0,0,2,1,-,50%,38%,1.9,50.9,0.0,19.9,47%,0.00,1,2.5,4.3,0,0.6,0.0,2,0.0,0,0,0.00,0.00,0%,5.5
16,Aleñà,Barcelona,Spain,22,631,2,0,2,0,57%,55%,49%,0.0,97.6,0.3,81.7,92%,0.00,1,1.7,0.4,0,2.0,0.4,8,0.0,0,1,0.29,0.29,21%,6.7
17,Júnior Alonso,Celta,Paraguay,27,535,0,0,2,0,69%,73%,59%,3.4,66.7,0.8,45.5,76%,0.00,0,0.2,2.0,0,0.7,0.3,1,0.0,0,0,0.00,0.00,50%,6.2
18,Sergio Álvarez,Celta,Spain,34,1170,0,0,1,0,-,100%,83%,0.5,39.9,0.0,31.6,63%,0.00,0,0.0,0.0,0,0.0,0.0,2,2.9,0,0,0.00,0.00,0%,6.3
19,Sergio Álvarez,Eibar,Spain,28,1065,0,0,1,0,74%,63%,58%,3.4,52.8,1.4,41.0,79%,0.00,0,0.1,0.0,0,0.2,0.0,6,0.0,0,0,0.00,0.00,0%,6.6
20,Yeray Álvarez,Athletic,Spain,25,2615,0,0,10,0,55%,59%,60%,5.0,58.0,2.2,44.2,80%,0.00,0,0.2,0.1,0,0.4,0.1,10,0.0,0,4,0.00,0.00,27%,6.7
21,Ibrahim Amadou,Sevilla FC,France,27,755,0,0,2,0,74%,62%,60%,2.8,57.3,1.3,42.0,86%,0.00,0,0.6,0.7,0,1.1,0.2,5,0.0,0,1,0.00,0.00,22%,6.6
22,Jordi Amat,Rayo Vallecano,Spain,28,2764,0,0,9,0,57%,50%,52%,3.9,53.8,1.4,41.7,82%,0.00,1,0.8,0.0,0,0.2,0.0,4,0.0,0,0,0.00,0.00,20%,6.2
23,Coke,Levante,Spain,33,1814,4,0,4,0,61%,39%,47%,2.6,61.4,2.0,37.0,75%,0.00,2,0.6,2.2,0,0.6,0.3,4,0.0,0,1,0.20,0.20,50%,6.4
24,Juanpi Añor,Huesca,Venezuela,26,672,2,2,2,0,37%,42%,44%,0.4,51.6,0.8,29.1,76%,0.27,1,1.1,1.9,1,2.0,0.4,3,0.0,0,0,0.27,0.14,20%,6.1
25,Emmanuel Apeh,Celta,Nigeria,24,12,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
26,Mauro Arambarri,Getafe,Uruguay,25,2687,1,2,8,0,56%,55%,50%,1.1,40.6,1.0,24.8,69%,0.06,2,1.1,0.8,0,1.0,0.3,11,0.0,0,1,0.04,0.04,31%,6.2
27,Guilherme Arana,Sevilla FC,Brazil,23,632,0,0,3,0,55%,49%,60%,1.0,52.3,1.3,31.3,85%,0.00,0,0.4,2.7,0,0.9,0.3,3,0.0,0,0,0.00,0.00,33%,6.2
28,Néstor Araujo,Celta,Mexico,29,2681,3,0,2,0,52%,59%,64%,4.9,61.3,1.2,50.1,86%,0.00,1,0.1,0.1,0,0.4,0.2,7,0.0,0,2,0.10,0.10,58%,6.5
29,Anaitz Arbilla,Eibar,Spain,33,1950,1,2,5,0,78%,59%,58%,4.1,64.9,2.1,51.5,75%,0.09,2,0.2,0.4,0,0.8,0.1,6,0.0,0,1,0.05,0.05,6%,6.6
30,Santiago Arias,Atletico Madrid,Colombia,28,1771,1,1,4,0,67%,52%,61%,1.8,64.7,1.7,40.1,82%,0.05,2,0.4,2.6,0,0.5,0.1,15,0.0,0,2,0.05,0.05,11%,6.7
31,José Arnáiz,Leganés,Spain,25,107,0,0,0,0,100%,80%,50%,0.8,50.8,1.7,25.0,83%,0.00,0,2.5,1.7,0,0.8,0.0,2,0.0,0,0,0.00,0.00,0%,6.1
32,Sergio Asenjo,Villarreal,Spain,31,2880,0,0,0,0,-,78%,78%,1.1,32.1,0.1,21.4,60%,0.00,0,0.0,0.0,0,0.0,0.0,9,3.8,1,3,0.00,0.00,0%,6.7
33,Marco Asensio,Real Madrid,Spain,24,1778,1,4,3,0,68%,22%,48%,0.2,65.7,0.7,46.2,87%,0.20,10,2.1,4.0,0,2.3,0.9,11,0.0,0,0,0.05,0.05,40%,6.6
34,Iago Aspas,Celta,Spain,33,2262,20,6,5,0,69%,36%,45%,0.2,49.0,0.6,34.5,82%,0.24,11,0.8,1.3,5,2.8,1.3,6,0.0,0,6,0.79,0.59,48%,7.3
35,Chimy Ávila,Huesca,Argentina,26,1995,10,2,11,0,56%,49%,47%,0.9,44.2,0.6,23.6,54%,0.09,4,1.0,1.8,1,4.0,1.1,6,0.0,0,1,0.45,0.41,27%,6.2
36,Abdoulaye Ba,Rayo Vallecano,Senegal,29,2113,1,0,4,2,71%,67%,66%,6.7,59.6,1.2,44.8,82%,0.00,0,0.2,0.1,0,0.4,0.2,6,0.0,0,2,0.05,0.05,44%,6.6
37,Carlos Bacca,Villarreal,Colombia,34,1260,6,1,3,0,48%,47%,36%,0.4,30.8,0.6,19.3,68%,0.07,2,0.9,0.4,1,2.2,1.1,10,0.0,0,0,0.43,0.36,48%,5.9
38,Gareth Bale,Real Madrid,Wales,31,1793,8,3,4,0,51%,50%,48%,0.6,53.6,0.6,34.6,78%,0.15,6,1.2,3.5,1,3.8,1.6,9,0.0,0,1,0.41,0.35,42%,6.5
39,Balenziaga,Athletic,Spain,32,520,0,0,0,0,60%,55%,50%,2.9,48.6,0.3,30.6,74%,0.00,1,0.3,1.4,0,0.2,0.0,4,0.0,0,0,0.00,0.00,0%,6.0
40,Éver Banega,Sevilla FC,Argentina,32,2681,3,5,16,1,70%,31%,50%,0.8,92.1,0.9,70.3,85%,0.17,4,2.0,4.4,2,1.1,0.3,9,0.0,0,4,0.10,0.04,31%,7.1
41,Enis Bardhi,Levante,North Macedonia,25,2839,3,4,6,0,62%,29%,43%,1.0,54.9,1.0,34.9,76%,0.13,7,1.4,2.3,0,2.1,0.6,7,0.0,0,1,0.10,0.10,27%,6.4
42,Antonio Barragán,Real Betis,Spain,33,937,0,0,4,0,57%,48%,41%,2.3,72.4,0.5,50.3,86%,0.00,0,0.3,3.9,0,0.2,0.0,4,0.0,0,0,0.00,0.00,0%,6.1
43,Ander Barrenetxea,Real Sociedad,Spain,18,400,1,0,0,0,28%,22%,43%,0.2,46.1,0.9,23.6,78%,0.00,0,4.3,1.4,0,1.1,0.2,1,0.0,0,1,0.23,0.23,20%,6.0
44,Marc Bartra,Real Betis,Spain,29,2930,1,0,4,0,64%,59%,61%,4.0,84.9,1.9,69.6,88%,0.00,0,0.4,0.1,0,0.3,0.1,10,0.0,0,2,0.03,0.03,40%,6.9
45,Gelson Martins,Atletico Madrid,Portugal,25,223,0,0,0,0,60%,18%,43%,0.0,52.9,0.4,25.0,77%,0.00,0,3.2,1.2,0,2.0,0.4,3,0.0,0,0,0.00,0.00,20%,6.1
46,Michy Batshuayi,Valencia,Belgium,27,519,1,0,3,0,100%,36%,28%,0.5,39.9,0.0,22.7,76%,0.00,1,0.7,0.5,0,3.0,1.2,4,0.0,0,0,0.17,0.17,41%,5.8
47,Jon Bautista,Real Sociedad,Spain,25,585,1,0,1,0,60%,47%,44%,0.6,38.6,0.8,20.9,62%,0.00,1,0.8,0.0,0,3.1,0.8,5,0.0,0,0,0.15,0.15,25%,5.9
48,Fran Beltrán,Celta,Spain,21,1510,1,0,3,0,74%,23%,43%,0.8,63.1,1.1,51.2,91%,0.00,2,0.7,0.2,0,1.0,0.2,7,0.0,0,0,0.06,0.06,18%,6.5
49,Wissam Ben Yedder,Sevilla FC,France,30,2818,18,9,3,0,88%,30%,39%,0.1,38.2,0.3,24.1,74%,0.29,13,1.5,0.9,2,2.4,1.2,10,0.0,0,4,0.58,0.51,50%,6.9
50,Aday,Girona,Spain,32,647,0,2,2,0,90%,33%,61%,2.1,56.2,1.0,30.5,81%,0.28,3,0.8,7.0,0,1.3,0.4,2,0.0,0,0,0.00,0.00,33%,6.4
51,Karim Benzema,Real Madrid,France,32,2963,21,6,1,0,45%,44%,45%,0.8,50.0,0.2,36.0,83%,0.18,8,1.4,0.6,3,3.2,1.4,12,0.0,0,7,0.64,0.55,44%,7.2
52,Yuri Berchiche,Athletic,Spain,30,3121,2,2,8,0,67%,66%,62%,2.0,65.1,1.2,39.4,82%,0.05,3,0.9,2.9,0,0.8,0.2,9,0.0,0,1,0.05,0.05,21%,6.7
53,Markel Bergara,Getafe,Spain,34,50,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.3
54,Pedro Bigas,Eibar,Spain,30,585,0,1,1,0,75%,62%,55%,3.4,54.7,1.2,45.6,82%,0.15,1,0.0,0.0,0,0.5,0.0,3,0.0,0,0,0.00,0.00,0%,6.4
55,Alejandro Blanco,Alavés,Spain,21,14,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
56,Rubén Blanco,Celta,Spain,25,2250,0,0,2,0,-,75%,67%,0.9,37.3,0.1,28.0,60%,0.00,0,0.0,0.0,0,0.0,0.0,6,2.8,0,0,0.00,0.00,0%,6.3
57,Kevin-Prince Boateng,Barcelona,Ghana,33,240,0,0,1,0,66%,40%,42%,1.5,39.0,0.4,22.5,77%,0.00,0,0.0,0.0,0,1.1,0.4,2,0.0,0,0,0.00,0.00,33%,6.1
58,Daniele Bonera,Villarreal,Italy,39,232,0,0,1,0,100%,25%,37%,3.9,45.0,1.6,36.1,90%,0.00,0,0.0,0.0,0,0.0,0.0,2,0.0,0,0,0.00,0.00,0%,6.1
59,Rúben Semedo,Huesca,Portugal,26,848,0,0,4,0,80%,55%,57%,3.5,51.6,1.7,38.2,87%,0.00,0,0.3,0.0,0,0.6,0.0,0,0.0,0,0,0.00,0.00,0%,6.4
60,Ryad Boudebouz,Celta,Algeria,30,1260,1,2,3,1,37%,27%,43%,0.6,68.1,0.6,47.2,85%,0.14,7,1.4,5.1,0,1.5,0.6,7,0.0,0,0,0.07,0.07,38%,6.5
61,Sofiane Boufal,Celta,Morocco,27,2098,3,3,6,0,60%,49%,52%,0.3,65.8,0.4,34.4,80%,0.13,3,6.2,2.6,0,2.2,0.7,8,0.0,0,1,0.13,0.13,31%,6.6
62,Yassine Bounou,Girona,Morocco,29,2862,0,0,2,0,-,100%,76%,0.5,36.5,0.0,26.7,63%,0.00,0,0.0,0.0,0,0.0,0.0,8,3.9,0,3,0.00,0.00,0%,6.8
63,Martin Braithwaite,Leganés,Denmark,29,1407,4,5,5,0,59%,38%,38%,0.3,28.1,0.2,15.4,73%,0.32,2,1.1,0.1,0,1.9,0.5,6,0.0,0,1,0.25,0.25,28%,6.1
64,Darko Brašanac,Alavés,Serbia,28,1580,0,1,5,0,50%,50%,48%,1.0,47.2,0.7,35.2,80%,0.05,0,0.7,0.8,0,0.5,0.1,5,0.0,0,0,0.00,0.00,11%,6.2
65,Rajko Brežančić,Huesca,Serbia,31,66,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.6
66,Sergio Busquets,Barcelona,Spain,32,2720,0,1,10,0,67%,50%,55%,0.7,92.0,1.8,79.2,90%,0.04,2,0.3,0.1,0,0.3,0.0,16,0.0,0,1,0.00,0.00,0%,7.1
67,Unai Bustinza,Leganés,Spain,28,2028,0,1,10,0,76%,56%,57%,4.7,60.8,2.4,38.4,71%,0.05,0,0.1,1.1,0,0.3,0.1,8,0.0,0,1,0.00,0.00,17%,6.5
68,Erick Cabaco,Levante,Uruguay,25,1639,2,0,10,1,59%,52%,46%,3.6,50.3,1.6,38.2,73%,0.00,0,0.1,0.1,0,0.6,0.2,5,0.0,0,0,0.11,0.11,30%,6.0
69,Gustavo Cabral,Celta,Argentina,35,1896,0,0,4,0,70%,61%,58%,4.8,56.3,1.6,43.1,87%,0.00,0,0.1,0.0,0,0.8,0.1,5,0.0,0,2,0.00,0.00,12%,6.6
70,Nélson Semedo,Barcelona,Portugal,26,1601,1,0,4,0,71%,56%,57%,1.0,83.2,1.2,60.7,91%,0.00,0,1.1,1.0,0,0.3,0.1,13,0.0,0,0,0.05,0.05,33%,6.8
71,Leandro Cabrera,Getafe,Uruguay,29,2794,2,0,10,0,56%,69%,64%,6.9,50.6,1.7,30.9,51%,0.00,0,0.1,0.9,0,0.7,0.2,9,0.0,0,1,0.06,0.06,32%,6.5
72,Fernando Calero,Valladolid,Spain,25,3130,1,0,7,0,61%,43%,50%,4.7,54.0,1.6,41.7,84%,0.00,1,0.3,0.1,0,0.3,0.1,8,0.0,0,1,0.03,0.03,20%,6.5
73,Jonathan Calleri,Alavés,Argentina,27,2878,9,2,6,0,66%,46%,44%,1.7,42.7,0.2,21.6,59%,0.06,5,1.3,1.5,2,2.5,0.6,7,0.0,0,2,0.28,0.22,25%,6.3
74,Juanjo Camacho,Huesca,Spain,40,34,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.4
75,Sergio Camello,Atletico Madrid,Spain,19,44,1,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.9
76,Jose Campana,Levante,Spain,27,3213,4,9,11,0,69%,49%,48%,1.2,70.0,1.3,52.0,84%,0.25,11,1.3,4.2,0,0.7,0.3,7,0.0,0,5,0.11,0.11,39%,7.1
77,Sergio Canales,Real Betis,Spain,29,2658,7,2,5,0,68%,22%,49%,0.2,79.9,0.3,58.8,88%,0.07,6,2.0,4.8,2,2.2,0.8,9,0.0,0,2,0.23,0.17,38%,7.0
78,Ander Capa,Athletic,Spain,28,1636,0,0,9,0,63%,64%,47%,2.1,66.4,1.6,37.7,74%,0.00,0,1.1,2.8,0,0.5,0.1,7,0.0,0,0,0.00,0.00,22%,6.4
79,Marc Cardona,Eibar,Spain,25,598,3,1,1,0,72%,44%,40%,0.5,45.0,0.1,24.8,72%,0.15,1,0.9,1.1,0,2.6,1.2,3,0.0,0,0,0.45,0.45,47%,6.4
80,Léo Baptistão,Espanyol,Brazil,28,1236,2,2,3,0,64%,40%,46%,1.0,45.4,0.6,26.9,73%,0.14,1,1.5,0.7,1,3.1,1.2,6,0.0,0,0,0.14,0.07,38%,6.2
81,Guido Carrillo,Leganés,Argentina,29,1995,6,1,5,0,56%,57%,55%,1.1,41.5,0.4,28.9,64%,0.05,1,0.5,0.1,1,2.7,0.9,10,0.0,0,1,0.27,0.23,34%,6.4
82,Dani Carvajal,Real Madrid,Spain,28,2106,1,2,10,0,60%,48%,53%,1.1,92.7,1.1,66.2,87%,0.08,4,1.4,2.4,0,0.5,0.2,8,0.0,0,0,0.05,0.05,36%,6.9
83,Santiago Cáseres,Villarreal,Argentina,23,1589,0,1,10,0,52%,37%,50%,1.3,60.0,0.8,48.8,91%,0.05,2,0.6,0.0,0,0.3,0.1,6,0.0,0,0,0.00,0.00,20%,6.5
84,Casemiro,Real Madrid,Brazil,28,2316,3,0,6,0,61%,62%,58%,2.0,80.0,1.6,62.9,88%,0.00,1,0.7,0.3,0,1.6,0.3,8,0.0,0,5,0.12,0.12,23%,7.0
85,Catena,Rayo Vallecano,Spain,26,177,0,0,1,0,100%,60%,63%,4.1,68.1,4.1,50.3,86%,0.00,0,0.0,0.0,0,1.5,0.5,0,0.0,0,0,0.00,0.00,33%,6.5
86,Santi Cazorla,Villarreal,Spain,35,2651,4,10,2,0,49%,23%,52%,0.5,75.4,0.9,53.4,87%,0.34,12,1.7,5.4,2,1.1,0.4,10,0.0,0,5,0.14,0.07,35%,7.0
87,Dani Ceballos,Real Madrid,Spain,24,1246,3,0,3,0,66%,33%,49%,0.3,93.8,1.1,73.3,93%,0.00,1,1.0,0.6,0,1.6,0.4,9,0.0,0,0,0.22,0.22,23%,6.9
88,Denis Cheryshev,Valencia,Russia,29,1708,2,2,2,0,69%,44%,46%,0.6,53.6,0.8,31.9,69%,0.11,11,1.0,5.0,0,1.7,0.3,9,0.0,0,0,0.11,0.11,19%,6.3
89,Leandro Chichizola,Getafe,Argentina,30,90,0,0,0,0,-,100%,100%,1.0,29.0,0.0,24.0,42%,0.00,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,6.0
90,Samuel Chukwueze,Villarreal,Nigeria,21,1710,5,2,2,0,58%,33%,42%,0.1,45.9,0.5,26.5,73%,0.11,2,2.7,1.3,0,3.0,1.2,6,0.0,0,0,0.26,0.26,40%,6.5
91,Jasper Cillessen,Barcelona,Netherlands,31,270,0,0,0,0,-,100%,100%,1.3,42.0,0.0,32.3,87%,0.00,0,0.0,0.0,0,0.0,0.0,1,3.3,0,0,0.00,0.00,0%,6.1
92,Álex Collado,Barcelona,Spain,21,84,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.0
93,Santiago Comesaña,Rayo Vallecano,Spain,24,2032,1,1,6,0,63%,44%,48%,1.7,62.3,1.3,47.3,85%,0.05,0,1.1,0.3,0,0.3,0.1,3,0.0,0,0,0.05,0.05,13%,6.6
94,Duje Čop,Valladolid,Croatia,30,678,0,0,2,0,79%,31%,33%,0.3,35.3,0.4,22.4,67%,0.00,3,0.1,0.8,0,2.1,0.7,4,0.0,0,0,0.00,0.00,31%,5.7
95,Francis Coquelin,Valencia,France,29,1766,0,1,5,0,68%,62%,60%,1.4,64.5,2.5,49.3,86%,0.05,2,1.4,0.1,0,0.5,0.1,10,0.0,0,1,0.00,0.00,33%,6.8
96,Iñigo Córdoba,Athletic,Spain,23,1324,0,4,3,0,62%,55%,47%,0.6,52.1,1.2,27.7,70%,0.27,2,2.2,3.0,0,1.5,0.5,7,0.0,0,0,0.00,0.00,32%,6.2
97,Ángel Correa,Atletico Madrid,Argentina,25,1918,3,2,7,1,50%,29%,42%,0.8,57.0,0.8,33.5,76%,0.09,8,3.0,1.6,0,1.5,0.5,18,0.0,0,1,0.14,0.14,34%,6.3
98,Luisinho,Huesca,Portugal,35,508,0,0,4,0,71%,0%,52%,2.7,57.9,2.8,34.5,87%,0.00,1,0.9,1.6,0,0.5,0.2,0,0.0,0,0,0.00,0.00,33%,6.3
99,Jaume Costa,Villarreal,Spain,32,1498,1,0,6,0,64%,51%,59%,2.6,70.7,1.3,46.8,82%,0.00,1,0.6,2.6,0,0.8,0.1,7,0.0,0,1,0.06,0.06,15%,6.4
100,David Costas,Celta,Spain,25,1172,0,0,4,0,52%,73%,62%,4.2,64.4,1.4,52.4,88%,0.00,0,0.1,0.1,0,0.1,0.1,4,0.0,0,0,0.00,0.00,50%,6.6
101,Thibaut Courtois,Real Madrid,Belgium,28,2430,0,0,2,0,-,100%,87%,0.3,35.4,0.1,24.9,72%,0.00,0,0.0,0.0,0,0.0,0.0,8,2.6,1,0,0.00,0.00,0%,6.5
102,Philippe Coutinho,Barcelona,Brazil,28,2020,5,2,2,0,69%,28%,46%,0.1,83.0,0.5,61.8,88%,0.09,8,2.3,2.2,0,3.0,1.4,17,0.0,0,1,0.23,0.23,47%,6.9
103,Sebastián Cristóforo,Getafe,Uruguay,27,441,0,2,3,0,53%,33%,45%,1.0,49.8,1.6,29.2,78%,0.41,0,0.6,1.2,0,0.2,0.2,6,0.0,0,1,0.00,0.00,100%,6.4
104,Marc Cucurella,Eibar,Spain,22,2356,1,2,6,0,75%,37%,42%,0.7,50.9,0.8,32.4,79%,0.07,5,0.7,2.8,0,0.8,0.1,8,0.0,0,0,0.04,0.04,9%,6.3
105,Cuéllar,Leganés,Spain,36,3056,0,0,5,0,-,100%,94%,1.0,36.6,0.1,29.0,52%,0.00,0,0.0,0.0,0,0.0,0.0,10,2.3,0,1,0.00,0.00,0%,6.4
106,Willian José,Real Sociedad,Brazil,28,2374,11,5,5,1,63%,46%,40%,1.0,40.5,0.0,28.6,75%,0.19,7,0.7,0.5,5,2.1,1.0,7,0.0,0,1,0.41,0.23,47%,6.4
107,Diego Costa,Atletico Madrid,Spain,32,1116,2,2,4,1,25%,32%,32%,0.5,37.9,0.2,24.3,70%,0.16,3,0.8,0.3,0,1.3,0.8,8,0.0,0,0,0.16,0.16,63%,6.0
108,Sidnei,Real Betis,Brazil,31,1742,1,0,4,0,60%,55%,62%,2.6,78.6,2.1,64.2,90%,0.00,0,0.6,0.5,0,0.5,0.1,9,0.0,0,2,0.05,0.05,22%,6.8
109,Sergi Darder,Espanyol,Spain,26,2718,5,2,7,0,58%,42%,50%,0.8,56.0,0.7,40.9,80%,0.06,6,1.1,1.9,0,1.8,0.5,9,0.0,0,4,0.16,0.16,29%,6.5
110,Gabriel Paulista,Valencia,Brazil,29,2625,0,1,6,0,56%,70%,64%,5.3,58.0,2.4,44.5,87%,0.04,0,0.1,0.0,0,0.4,0.1,9,0.0,0,0,0.00,0.00,18%,6.8
111,Pablo De Blasis,Eibar,Argentina,32,1515,2,0,2,1,59%,44%,45%,1.1,59.9,0.8,38.1,70%,0.00,4,0.5,3.9,0,0.7,0.5,5,0.0,0,0,0.12,0.12,67%,6.3
112,Miguel,Valladolid,Spain,21,10,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
113,De Marcos,Athletic,Spain,31,2427,1,2,6,1,54%,53%,47%,1.8,62.0,1.0,38.2,77%,0.07,8,0.4,2.9,0,0.3,0.1,7,0.0,0,1,0.04,0.04,22%,6.5
114,Raúl de Tomás,Rayo Vallecano,Spain,26,2820,14,1,5,0,40%,37%,37%,1.4,32.0,0.3,14.7,82%,0.04,2,1.5,0.3,0,3.7,1.5,6,0.0,0,2,0.45,0.45,41%,6.5
115,Moisés Delgado,Valladolid,Spain,26,270,0,0,1,0,86%,43%,60%,3.0,47.3,1.0,24.7,68%,0.00,0,0.7,3.3,0,0.7,0.0,0,0.0,0,0,0.00,0.00,0%,6.1
116,Ousmane Dembélé,Barcelona,France,23,1670,8,5,1,0,65%,44%,48%,0.1,72.3,0.3,49.0,81%,0.27,6,3.7,4.4,0,2.1,0.9,13,0.0,0,0,0.43,0.43,44%,6.9
117,Franco Di Santo,Rayo Vallecano,Argentina,31,168,0,0,1,1,100%,53%,50%,1.1,32.1,0.0,19.3,64%,0.00,0,0.5,1.1,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,5.5
118,Mouctar Diakhaby,Valencia,France,23,1574,2,0,9,0,58%,52%,52%,5.4,51.4,1.1,39.8,85%,0.00,0,0.3,0.0,0,0.6,0.2,8,0.0,0,0,0.12,0.12,36%,6.4
119,Bebé,Rayo Vallecano,Portugal,30,1356,1,1,6,0,47%,56%,45%,0.9,56.9,0.7,27.1,69%,0.06,4,2.3,7.8,0,4.1,0.9,6,0.0,0,0,0.06,0.06,23%,6.1
120,Charles,Eibar,Brazil,36,1732,14,1,4,0,72%,46%,42%,0.7,41.0,0.2,28.3,69%,0.05,2,0.1,0.6,6,3.3,1.6,7,0.0,0,2,0.73,0.41,48%,6.3
121,Mariano Díaz,Real Madrid,Dominican Republic,27,438,3,0,2,0,51%,46%,40%,0.4,31.0,0.0,18.9,75%,0.00,2,0.2,0.0,0,4.7,1.6,3,0.0,0,0,0.61,0.61,35%,6.2
122,Javier Díaz,Sevilla FC,Spain,23,90,0,0,0,0,-,-,-,0.0,26.0,0.0,21.0,52%,0.00,0,0.0,0.0,0,0.0,0.0,0,1.0,0,0,0.00,0.00,0%,6.1
123,Amath Ndiaye,Getafe,Senegal,24,1011,1,2,4,0,65%,34%,38%,0.6,39.7,0.9,17.3,72%,0.18,2,1.8,1.0,0,1.3,0.5,5,0.0,0,0,0.09,0.09,40%,6.1
