,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
125,Alex Cordaz,Crotone,Italy,37,3420,0,0,2,0,-,91%,88%,1.0,36.6,0.1,28.4,42%,0.00,1,0.0,0.0,0,0.0,0.0,5,3.7,1,1,0.00,0.00,0%,6.4
126,Andreas Cornelius,Atalanta,Denmark,27,925,3,1,0,0,56%,50%,44%,0.8,47.0,0.2,29.5,67%,0.10,1,0.6,1.2,0,3.2,1.1,7,0.0,0,0,0.29,0.29,33%,6.2
127,Andrea Cossu,Cagliari,Italy,40,236,0,1,0,0,-,0%,62%,1.1,62.8,1.1,36.8,74%,0.39,0,3.5,10.3,0,0.8,0.4,1,0.0,0,0,0.00,0.00,50%,5.8
128,Andrea Costa,Benevento,Italy,34,1377,0,0,5,0,79%,54%,52%,5.0,58.9,2.4,44.4,77%,0.00,0,0.2,0.4,0,0.6,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
129,Filippo Costa,SPAL,Italy,25,1470,0,1,4,0,74%,52%,53%,2.1,61.0,1.4,30.3,76%,0.06,2,1.0,6.3,0,0.4,0.1,5,0.0,0,0,0.00,0.00,14%,6.0
130,Douglas Costa,Juventus,Brazil,30,1791,4,12,1,0,81%,27%,55%,0.3,70.5,0.5,46.9,84%,0.60,13,5.3,5.0,0,1.8,0.8,17,0.0,0,4,0.20,0.20,42%,7.1
131,Guilherme,Benevento,Brazil,29,944,2,2,1,0,55%,11%,42%,0.4,51.5,0.9,33.8,84%,0.19,4,1.6,2.1,0,1.1,0.3,1,0.0,0,0,0.19,0.19,25%,6.5
132,Alessio Cragno,Cagliari,Italy,26,2538,0,0,0,0,NaN%,82%,78%,0.9,34.1,0.0,24.0,58%,0.00,0,0.0,0.0,0,0.0,0.0,7,3.0,2,2,0.00,0.00,0%,6.5
133,Michele Cremonesi,SPAL,Italy,32,384,0,0,2,0,74%,60%,52%,6.3,47.6,1.6,33.5,87%,0.00,0,0.2,0.5,0,0.2,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
134,Lorenzo Crisetig,Bologna,Italy,27,559,0,0,4,0,78%,41%,44%,2.4,71.2,2.1,57.5,87%,0.00,0,0.5,0.3,0,0.2,0.2,3,0.0,0,0,0.00,0.00,100%,6.7
135,Bryan Cristante,Atalanta,Italy,25,2835,9,2,3,0,77%,53%,45%,0.9,68.5,0.8,50.2,78%,0.06,7,1.7,0.9,0,2.5,0.7,10,0.0,0,2,0.29,0.29,28%,6.9
136,Sebastián Cristóforo,Fiorentina,Uruguay,27,266,0,0,1,0,81%,56%,54%,2.0,87.3,1.4,64.3,82%,0.00,1,0.7,1.0,0,0.7,0.0,5,0.0,0,1,0.00,0.00,0%,6.7
137,Giovanni Crociata,Crotone,Italy,23,282,1,0,0,0,67%,40%,51%,1.3,50.7,1.3,27.8,70%,0.00,0,1.3,0.9,0,2.9,0.9,2,0.0,0,0,0.32,0.32,33%,6.0
138,Luca Crosta,Cagliari,Italy,22,90,0,0,0,0,-,-,0%,3.0,27.0,0.0,19.0,47%,0.00,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.2
139,Juan Cuadrado,Juventus,Colombia,32,1358,4,6,5,0,68%,51%,64%,0.7,72.8,1.3,50.0,89%,0.40,7,2.0,4.0,0,1.8,0.5,8,0.0,0,3,0.26,0.26,30%,7.1
140,Patrick Cutrone,Milan,Italy,22,1509,10,2,3,0,89%,19%,28%,0.7,33.2,0.2,19.0,79%,0.12,0,0.4,0.8,0,2.7,1.2,9,0.0,0,1,0.59,0.59,44%,6.4
141,Marco D'Alessandro,Benevento,Italy,29,1045,1,1,1,0,71%,25%,55%,0.5,44.7,0.9,22.0,76%,0.09,1,3.2,2.4,0,1.4,0.8,2,0.0,0,0,0.09,0.09,56%,6.3
142,Danilo D'Ambrosio,Inter,Italy,32,2986,2,3,7,0,79%,60%,55%,1.8,76.1,1.5,53.7,82%,0.09,3,0.5,1.8,0,0.5,0.2,15,0.0,0,2,0.06,0.06,33%,6.9
143,Angelo Da Costa,Bologna,Brazil,37,360,0,0,0,0,-,-,-,0.8,45.5,0.0,33.8,67%,0.00,0,0.0,0.0,0,0.0,0.0,1,3.0,0,1,0.00,0.00,0%,6.6
144,Diego Farias,Cagliari,Brazil,30,1602,1,5,4,0,81%,36%,39%,0.4,49.9,0.6,28.3,82%,0.28,2,1.7,2.0,0,2.5,1.0,7,0.0,0,0,0.05,0.05,41%,6.4
145,Bruno Peres,Roma,Brazil,30,1155,0,0,1,0,65%,42%,53%,1.6,76.0,1.7,48.7,87%,0.00,1,1.4,4.5,0,0.6,0.1,10,0.0,0,0,0.00,0.00,29%,6.8
146,Bryan Dabo,Fiorentina,Burkina Faso,28,587,1,0,2,0,65%,71%,60%,3.2,69.3,2.3,49.1,77%,0.00,0,2.1,0.6,0,0.5,0.1,5,0.0,0,1,0.15,0.15,33%,6.5
147,Dario Dainelli,Chievo,Italy,41,1507,0,0,4,0,96%,73%,63%,7.5,51.5,2.8,35.6,78%,0.00,0,0.2,0.1,0,0.2,0.1,5,0.0,0,2,0.00,0.00,25%,6.6
148,Andrea Danzi,Verona,Italy,21,392,0,0,1,0,55%,50%,43%,1.1,52.1,1.1,44.5,90%,0.00,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,6.1
149,Rafael,Cagliari,Brazil,38,792,0,0,1,0,-,100%,100%,1.7,34.0,0.1,25.4,54%,0.00,0,0.0,0.0,0,0.0,0.0,1,3.2,0,1,0.00,0.00,0%,6.5
150,Sebastian De Maio,Bologna,France,33,2051,2,0,7,0,69%,55%,44%,6.4,63.2,1.6,47.6,82%,0.00,0,0.2,0.1,0,0.3,0.1,7,0.0,0,0,0.09,0.09,33%,6.5
151,Rodrigo de Paul,Udinese,Argentina,26,2320,4,7,4,0,61%,17%,48%,0.2,63.1,0.7,36.3,77%,0.27,13,2.8,6.4,4,2.0,0.6,9,0.0,0,2,0.15,0.00,30%,6.6
152,Marten de Roon,Atalanta,Netherlands,29,2570,3,2,9,0,65%,51%,49%,1.3,71.6,1.8,58.7,85%,0.07,3,0.5,0.2,1,1.0,0.3,11,0.0,0,0,0.11,0.07,32%,6.9
153,Daniele De Rossi,Roma,Italy,37,1835,1,2,6,1,60%,57%,52%,2.1,73.5,2.1,63.1,85%,0.10,3,0.4,0.2,0,0.5,0.1,11,0.0,0,0,0.05,0.05,27%,6.9
154,Mattia De Sciglio,Juventus,Italy,28,967,1,0,1,0,77%,69%,66%,2.2,85.5,1.4,64.3,90%,0.00,0,0.9,2.0,0,0.5,0.1,11,0.0,0,1,0.09,0.09,20%,7.3
155,Lorenzo De Silvestri,Torino,Italy,32,2962,5,4,4,0,69%,69%,59%,4.3,66.7,0.9,39.9,72%,0.13,3,0.5,2.5,0,0.7,0.4,10,0.0,0,1,0.15,0.15,57%,6.5
156,Stefan de Vrij,Lazio,Netherlands,28,3042,6,1,3,0,74%,63%,63%,4.5,56.6,2.2,45.5,91%,0.03,0,0.3,0.0,0,0.4,0.2,9,0.0,0,0,0.18,0.18,53%,6.9
157,Gregoire Defrel,Roma,Martinique,29,479,1,0,1,0,51%,45%,44%,0.9,40.9,0.8,25.0,83%,0.00,1,1.1,0.2,1,2.6,0.9,5,0.0,0,0,0.19,0.00,36%,5.9
158,Alessandro Deiola,Cagliari,Italy,25,443,0,0,3,0,89%,20%,33%,2.0,46.9,1.0,29.7,69%,0.00,0,0.4,0.8,0,2.0,0.2,2,0.0,0,0,0.00,0.00,10%,6.0
159,Lorenzo Del Pinto,Benevento,Italy,30,753,0,1,6,0,74%,37%,39%,0.9,63.5,1.9,48.8,82%,0.12,0,0.4,0.1,0,0.7,0.2,1,0.0,0,1,0.00,0.00,33%,6.2
160,Christian Dell'Orco,Sassuolo,Italy,26,419,0,0,0,0,76%,54%,57%,4.1,50.0,2.1,33.1,67%,0.00,0,1.1,0.0,0,0.2,0.0,3,0.0,0,0,0.00,0.00,0%,6.3
161,Fabio Depaoli,Chievo,Italy,23,1192,0,0,4,0,71%,32%,45%,2.8,44.0,1.2,23.5,63%,0.00,1,0.5,2.0,0,0.4,0.1,5,0.0,0,0,0.00,0.00,20%,5.9
162,Daniele Dessena,Cagliari,Italy,33,568,0,0,1,0,61%,37%,58%,2.4,52.9,1.3,35.1,70%,0.00,0,0.5,1.6,0,0.3,0.0,5,0.0,0,0,0.00,0.00,0%,6.0
163,Mattia Destro,Bologna,Italy,29,1619,6,3,3,0,93%,38%,40%,1.3,32.1,0.3,16.3,66%,0.17,1,0.9,0.2,0,2.3,1.1,6,0.0,0,1,0.33,0.33,45%,6.2
164,Gianluca Di Chiara,Benevento,Italy,27,1008,0,0,3,0,72%,34%,45%,2.7,67.7,1.0,46.0,79%,0.00,0,0.3,3.4,0,0.5,0.0,1,0.0,0,0,0.00,0.00,0%,5.9
165,Federico Di Francesco,Bologna,Italy,26,1598,1,2,4,0,65%,35%,48%,0.9,41.5,0.9,22.9,79%,0.12,2,1.1,2.3,0,2.0,0.3,4,0.0,0,0,0.05,0.05,14%,6.1
166,Davide Di Gennaro,Lazio,Italy,32,9,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,-
167,Cheick Tidiane Diabaté,Benevento,Mali,32,663,8,0,1,0,100%,35%,31%,0.9,26.2,0.0,15.6,74%,0.00,0,0.0,0.1,0,2.7,1.5,3,0.0,0,0,1.09,1.09,55%,6.5
168,Moussa Diaby,Crotone,France,21,69,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.6
169,Felipe,SPAL,Brazil,36,2576,1,0,6,1,67%,62%,57%,5.0,58.6,1.8,43.7,82%,0.00,0,0.5,0.4,0,0.5,0.2,6,0.0,0,1,0.04,0.04,40%,6.6
170,Amadou Diawara,Napoli,Guinea,23,642,1,1,1,0,91%,33%,41%,0.7,114.0,1.4,102.9,93%,0.14,0,0.3,0.7,0,0.8,0.4,8,0.0,0,0,0.14,0.14,50%,7.1
171,Gianluigi Donnarumma,Milan,Italy,21,3420,0,0,2,0,167%,100%,100%,0.9,37.0,0.1,28.6,77%,0.00,0,0.0,0.0,0,0.0,0.0,12,2.4,0,0,0.00,0.00,0%,6.4
172,Godfred Donsah,Bologna,Ghana,24,1793,2,1,3,0,76%,33%,49%,2.1,46.6,1.1,31.2,75%,0.05,2,1.5,0.3,0,1.3,0.3,6,0.0,0,0,0.10,0.10,24%,6.4
173,João Pedro Galvão,Cagliari,Brazil,28,1663,5,1,6,1,67%,34%,43%,1.0,41.6,0.6,25.8,72%,0.05,3,0.9,1.4,1,2.2,0.6,6,0.0,0,0,0.27,0.22,28%,6.1
174,Maurício,Lazio,Brazil,32,4,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
175,Bartłomiej Dragowski,Fiorentina,Poland,23,215,0,0,0,0,-,100%,100%,0.4,27.9,0.0,18.8,49%,0.00,0,0.0,0.0,0,0.0,0.0,0,3.8,0,0,0.00,0.00,0%,5.8
176,Boukary Dramé,SPAL,Senegal,35,90,0,0,0,0,100%,100%,100%,3.0,66.0,2.0,46.0,78%,0.00,0,0.0,2.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,6.1
177,Alfred Duncan,Sassuolo,Ghana,27,1956,0,2,4,0,74%,37%,37%,1.0,53.2,1.0,32.6,75%,0.09,3,1.6,3.4,0,1.9,0.5,10,0.0,0,0,0.00,0.00,24%,6.3
178,Filip Đuričić,Benevento,Serbia,28,986,0,2,1,0,73%,17%,55%,0.5,54.6,0.8,34.8,81%,0.18,3,3.5,0.9,0,1.5,0.6,2,0.0,0,0,0.00,0.00,44%,6.4
179,Noë Dussenne,Crotone,Belgium,28,82,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.3
180,Paulo Dybala,Juventus,Argentina,26,2357,22,5,0,0,68%,44%,56%,0.1,73.8,0.5,47.9,87%,0.19,6,3.6,3.5,3,4.4,1.8,17,0.0,0,6,0.84,0.73,40%,7.5
181,Edin Džeko,Roma,Bosnia and Herzegovina,34,3019,16,4,6,0,80%,63%,49%,1.1,38.8,0.2,22.9,71%,0.12,6,1.2,0.6,0,4.5,1.7,16,0.0,0,5,0.48,0.48,38%,6.9
182,Blerim Džemaili,Bologna,Switzerland,34,1195,1,0,4,0,70%,63%,52%,0.8,51.0,1.4,35.5,79%,0.00,0,0.8,0.8,0,1.1,0.6,4,0.0,0,0,0.07,0.07,57%,6.4
183,Simone Edera,Torino,Italy,23,315,1,1,0,0,33%,20%,30%,0.3,54.9,0.6,30.9,79%,0.29,0,2.0,1.1,0,2.3,1.4,3,0.0,0,0,0.29,0.29,63%,6.2
184,Mehdi Benatia,Juventus,Morocco,33,1754,2,0,8,0,78%,65%,59%,4.4,83.1,2.2,71.1,91%,0.00,0,0.3,0.0,0,0.7,0.2,14,0.0,0,4,0.10,0.10,31%,7.6
185,Stephan El Shaarawy,Roma,Italy,28,2163,7,4,1,0,82%,30%,43%,0.4,57.6,1.0,39.2,83%,0.16,6,1.5,1.5,0,3.1,1.0,16,0.0,0,1,0.29,0.29,32%,6.6
186,Jawad El Yamiq,Genoa,Morocco,28,360,0,0,0,0,63%,53%,61%,5.5,58.0,1.3,42.0,82%,0.00,0,0.5,0.0,0,0.3,0.0,0,0.0,0,0,0.00,0.00,0%,6.3
187,Valentin Eysseric,Fiorentina,France,28,698,1,1,2,0,88%,37%,47%,0.5,69.6,0.9,47.6,79%,0.13,2,2.2,4.7,0,1.9,0.4,7,0.0,0,1,0.13,0.13,20%,6.4
188,Diego Falcinelli,Fiorentina,Italy,29,1749,2,1,2,0,100%,44%,44%,0.6,34.4,0.2,17.2,72%,0.05,1,0.6,0.8,0,2.9,1.0,10,0.0,0,0,0.10,0.10,34%,5.9
189,César Falletti,Bologna,Uruguay,27,307,1,0,1,0,64%,34%,53%,0.9,78.0,0.0,46.3,82%,0.00,0,2.6,3.2,0,2.9,0.9,1,0.0,0,0,0.30,0.30,30%,6.1
190,Iago Falqué,Torino,Spain,30,2840,12,8,2,0,78%,24%,41%,0.4,57.9,0.6,39.4,80%,0.25,11,1.5,3.9,0,2.4,0.7,10,0.0,0,4,0.38,0.38,30%,6.8
191,Paolo Faragò,Cagliari,Italy,27,2447,2,5,2,0,73%,63%,58%,2.5,65.0,0.9,32.3,65%,0.18,9,0.6,4.5,0,1.1,0.3,7,0.0,0,2,0.07,0.07,29%,6.6
192,Davide Faraoni,Crotone,Italy,29,1747,2,4,2,0,66%,49%,58%,3.1,66.0,3.0,36.6,71%,0.21,1,0.8,2.9,0,0.7,0.2,4,0.0,0,0,0.10,0.10,31%,6.6
193,Mohamed Salim Fares,Verona,Algeria,24,2605,0,1,12,0,70%,48%,43%,3.5,58.7,1.9,32.3,69%,0.04,3,1.2,2.8,0,1.1,0.2,5,0.0,0,0,0.00,0.00,15%,6.1
194,Federico Fazio,Roma,Argentina,33,2920,2,0,6,0,76%,77%,74%,4.8,74.1,1.5,61.2,84%,0.00,0,0.5,0.2,0,0.6,0.1,16,0.0,0,5,0.06,0.06,22%,7.2
195,Gian Filippo Felicioli,Verona,Italy,23,273,0,0,1,0,62%,20%,57%,1.6,41.5,1.6,21.8,80%,0.00,0,1.0,2.6,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,5.9
196,Suso,Milan,Spain,26,2844,6,7,2,1,88%,32%,48%,0.1,69.0,0.5,44.3,81%,0.23,11,2.4,6.9,0,3.0,1.2,12,0.0,0,6,0.19,0.19,40%,6.9
197,Alex Ferrari,Verona,Italy,26,2139,1,0,5,0,74%,56%,59%,4.5,60.2,2.1,35.8,73%,0.00,0,0.9,0.8,0,0.3,0.1,4,0.0,0,1,0.05,0.05,13%,6.3
198,Gian Marco Ferrari,Sampdoria,Italy,28,2644,2,0,4,0,76%,59%,56%,4.9,68.1,1.1,57.8,88%,0.00,0,0.2,0.1,0,0.3,0.2,8,0.0,0,1,0.07,0.07,56%,6.4
199,Sergio Floccari,SPAL,Italy,39,876,3,0,0,0,85%,33%,41%,0.6,43.5,0.2,25.7,74%,0.00,0,1.2,1.1,0,2.2,0.7,4,0.0,0,2,0.31,0.31,33%,6.0
200,Alessandro Florenzi,Roma,Italy,29,2385,1,5,2,0,85%,34%,46%,1.8,80.0,1.8,53.1,79%,0.19,7,0.7,5.4,0,1.5,0.3,15,0.0,0,1,0.04,0.04,21%,6.9
201,Seko Fofana,Udinese,Côte d’Ivoire,25,1872,3,0,4,1,100%,47%,44%,1.1,58.1,1.3,43.1,84%,0.00,1,1.7,0.4,1,2.0,0.5,5,0.0,0,1,0.14,0.10,24%,6.4
202,Wallace,Lazio,Brazil,26,997,0,0,5,0,41%,50%,54%,3.3,64.6,2.8,50.9,86%,0.00,0,0.6,0.1,0,0.8,0.1,5,0.0,0,0,0.00,0.00,11%,6.5
203,Marco Fossati,Verona,Italy,28,1097,0,0,5,0,48%,38%,50%,2.2,70.6,2.0,56.0,84%,0.00,1,0.4,1.2,0,0.8,0.1,4,0.0,0,1,0.00,0.00,10%,6.4
204,Vitor Hugo,Fiorentina,Brazil,29,1203,1,0,4,0,69%,70%,68%,6.7,64.7,3.2,48.4,86%,0.00,1,0.4,0.1,0,0.6,0.2,8,0.0,0,2,0.07,0.07,38%,7.1
205,Jorginho,Napoli,Italy,28,2665,2,4,5,0,74%,38%,44%,0.4,119.2,1.8,108.0,89%,0.14,5,0.4,0.8,1,0.6,0.2,19,0.0,0,4,0.07,0.04,29%,7.6
206,Remo Freuler,Atalanta,Switzerland,28,3005,5,3,4,1,71%,47%,52%,0.8,81.7,0.9,65.0,88%,0.09,3,1.1,1.3,0,1.4,0.5,11,0.0,0,5,0.15,0.15,33%,7.2
207,Patric,Lazio,Spain,27,494,0,1,1,1,54%,53%,59%,4.9,76.2,0.6,59.4,88%,0.18,0,0.2,2.2,0,0.4,0.2,2,0.0,0,0,0.00,0.00,50%,6.7
208,Roberto Gagliardini,Inter,Italy,26,1986,0,0,8,0,73%,68%,57%,1.4,81.3,2.1,65.6,85%,0.00,2,0.6,0.6,0,1.0,0.1,14,0.0,0,1,0.00,0.00,9%,6.9
209,Andrey Galabinov,Genoa,Bulgaria,31,1129,3,1,2,0,100%,47%,40%,0.9,45.8,0.2,28.2,65%,0.08,2,0.8,0.6,1,2.7,1.2,8,0.0,0,0,0.24,0.16,44%,6.1
210,Alessandro Gamberini,Chievo,Italy,39,1818,0,0,2,0,84%,59%,60%,5.6,44.4,0.9,33.4,87%,0.00,0,0.0,0.0,0,0.2,0.1,5,0.0,0,0,0.00,0.00,50%,6.2
211,Luca Garritano,Chievo,Italy,26,179,0,0,0,0,75%,43%,44%,3.5,67.4,1.0,36.7,75%,0.00,0,3.0,7.0,0,2.0,0.5,2,0.0,0,0,0.00,0.00,25%,6.1
212,Gianluca Gaudino,Chievo,Germany,24,16,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
213,Marcello Gazzola,Sassuolo,Italy,35,743,0,0,1,0,89%,53%,46%,2.8,65.5,1.1,39.0,73%,0.00,0,0.1,4.0,0,0.1,0.0,2,0.0,0,0,0.00,0.00,0%,6.2
214,Santiago Gentiletti,Genoa,Argentina,35,290,0,0,2,0,100%,56%,42%,3.4,81.9,1.2,69.5,91%,0.00,0,0.3,0.9,0,0.3,0.0,1,0.0,0,0,0.00,0.00,0%,6.3
215,Faouzi Ghoulam,Napoli,Algeria,29,987,2,3,1,0,63%,67%,61%,1.2,99.7,1.4,75.6,89%,0.27,3,0.8,5.8,0,0.9,0.5,5,0.0,0,2,0.18,0.18,50%,7.7
216,Emanuele Giaccherini,Chievo,Italy,35,968,3,3,6,0,75%,30%,37%,0.8,58.2,0.6,41.2,79%,0.28,0,1.2,3.6,0,0.7,0.4,3,0.0,0,1,0.28,0.28,57%,6.4
217,Niccolo Giannetti,Cagliari,Italy,29,289,0,0,3,0,79%,30%,40%,0.6,34.3,0.3,18.4,68%,0.00,0,0.9,0.9,0,1.9,0.9,1,0.0,0,0,0.00,0.00,50%,5.8
218,Berat Gjimshiti,Benevento,Albania,27,2700,0,1,2,0,65%,64%,61%,5.7,66.8,2.1,53.4,88%,0.04,1,0.3,0.0,0,0.3,0.1,4,0.0,0,0,0.00,0.00,33%,6.6
219,Massimo Gobbi,Chievo,Italy,40,2050,0,3,3,0,80%,49%,39%,3.1,67.2,1.0,43.1,74%,0.14,6,0.2,3.2,0,0.3,0.0,2,0.0,0,1,0.00,0.00,0%,6.3
220,Edoardo Goldaniga,Sassuolo,Italy,27,1154,1,0,5,0,64%,51%,56%,4.1,39.6,1.6,27.1,73%,0.00,0,0.3,0.1,0,0.4,0.1,3,0.0,0,0,0.08,0.08,20%,6.3
221,Pierluigi Gollini,Atalanta,Italy,25,623,0,0,0,0,NaN%,100%,100%,0.4,31.4,0.0,24.7,82%,0.00,0,0.0,0.0,0,0.0,0.0,3,1.9,0,0,0.00,0.00,0%,6.6
222,Alejandro Gómez,Atalanta,Argentina,32,2757,6,10,2,0,65%,10%,60%,0.1,68.2,0.8,40.6,82%,0.32,17,3.4,8.4,2,3.2,1.2,8,0.0,0,5,0.20,0.14,37%,7.3
223,Alfred Gomis,SPAL,Senegal,27,2261,0,0,0,0,NaN%,100%,82%,0.8,38.0,0.0,27.4,52%,0.00,0,0.0,0.0,0,0.0,0.0,3,3.9,1,1,0.00,0.00,0%,6.6
224,Maxime Gonalons,Roma,France,31,1092,0,1,2,0,73%,69%,61%,1.6,79.6,2.0,65.1,87%,0.08,2,0.9,0.4,0,1.0,0.2,9,0.0,0,1,0.00,0.00,25%,7.3
225,Giancarlo González,Bologna,Costa Rica,32,1858,0,0,5,1,75%,58%,56%,7.0,61.2,1.8,47.0,81%,0.00,0,0.0,0.0,0,0.1,0.0,4,0.0,0,0,0.00,0.00,0%,6.3
226,Robin Gosens,Atalanta,Germany,26,1451,1,1,1,0,77%,55%,60%,2.3,68.2,1.4,44.4,81%,0.06,4,0.6,2.4,0,0.8,0.1,7,0.0,0,0,0.06,0.06,17%,6.6
227,Alberto Grassi,SPAL,Italy,25,2261,3,0,3,0,80%,54%,59%,1.8,46.8,1.9,30.4,84%,0.00,1,0.5,0.4,0,1.5,0.5,4,0.0,0,0,0.12,0.12,34%,6.6
228,Andreaw Gravillon,Benevento,France,22,82,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,6.2
229,Khouma Babacar,Sassuolo,Senegal,27,1180,6,2,1,0,79%,31%,40%,0.5,33.0,0.6,17.4,80%,0.15,3,0.5,0.5,3,3.7,1.4,9,0.0,0,0,0.46,0.23,39%,6.2
230,Everton Luiz,SPAL,Brazil,32,640,0,0,5,0,73%,33%,46%,0.8,47.7,1.4,33.6,83%,0.00,0,0.8,0.1,0,0.1,0.0,4,0.0,0,1,0.00,0.00,0%,6.3
231,Samuel Gustafson,Torino,Sweden,25,73,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,6.0
232,Bright Gyamfi,Benevento,Ghana,24,318,0,0,1,0,100%,36%,31%,2.0,63.5,2.3,40.4,80%,0.00,0,0.8,3.1,0,1.1,0.6,1,0.0,0,0,0.00,0.00,50%,6.1
233,Nicolas Haas,Atalanta,Switzerland,24,165,0,0,0,0,100%,0%,42%,2.2,62.2,0.6,49.6,86%,0.00,0,1.6,1.1,0,1.1,0.0,2,0.0,0,0,0.00,0.00,0%,5.7
234,Emil Hallfreðsson,Udinese,Iceland,36,759,0,0,5,0,74%,67%,47%,1.9,69.0,2.6,51.7,89%,0.00,0,0.9,2.4,0,0.2,0.1,6,0.0,0,0,0.00,0.00,50%,6.5
235,Marek Hamšík,Napoli,Slovakia,33,2395,7,1,2,0,73%,61%,51%,0.6,107.5,0.6,93.4,89%,0.04,2,0.5,1.1,0,3.2,1.2,19,0.0,0,2,0.26,0.26,36%,7.1
236,Han Kwang Song,Cagliari,Korea DPR,22,276,0,0,0,0,100%,33%,25%,0.0,36.9,0.3,16.3,78%,0.00,0,1.9,1.9,0,1.0,0.3,1,0.0,0,0,0.00,0.00,33%,5.6
237,Samir Handanovič,Inter,Slovenia,36,3420,0,0,0,0,-,100%,91%,0.5,33.4,0.0,22.9,80%,0.00,0,0.0,0.0,0,0.0,0.0,17,2.5,0,2,0.00,0.00,0%,6.7
238,Hans Hateboer,Atalanta,Netherlands,26,2396,0,2,3,0,88%,49%,46%,1.5,64.1,1.2,43.3,80%,0.07,0,0.4,2.0,0,0.9,0.3,8,0.0,0,0,0.00,0.00,33%,6.3
239,Filip Helander,Bologna,Sweden,27,2499,0,0,6,0,71%,57%,57%,5.5,57.9,1.3,43.6,81%,0.00,0,0.2,0.0,0,0.1,0.0,5,0.0,0,0,0.00,0.00,25%,6.4
240,Perparim Hetemaj,Chievo,Finland,33,2416,3,2,9,0,67%,36%,51%,1.4,62.0,1.5,40.0,83%,0.07,1,1.0,3.1,0,1.2,0.4,5,0.0,0,0,0.11,0.11,30%,6.5
241,Thomas Heurtaux,Verona,France,32,1394,0,0,3,0,78%,50%,54%,6.2,46.6,2.4,33.9,81%,0.00,0,0.1,0.0,0,0.1,0.1,3,0.0,0,0,0.00,0.00,100%,5.9
242,Gonzalo Higuaín,Juventus,Argentina,32,2818,16,6,4,0,100%,35%,44%,0.6,39.2,0.3,22.3,80%,0.19,5,1.7,0.5,1,3.3,1.3,19,0.0,0,3,0.51,0.48,39%,6.8
243,Oscar Hiljemark,Genoa,Sweden,28,1282,0,3,1,0,74%,41%,40%,0.8,57.6,0.6,40.8,83%,0.21,10,1.1,5.8,0,0.9,0.3,4,0.0,0,0,0.00,0.00,31%,6.6
244,Benedikt Höwedes,Juventus,Germany,32,248,1,0,1,0,203%,33%,46%,3.6,88.9,2.9,75.8,93%,0.00,0,0.0,0.7,0,0.7,0.4,2,0.0,0,0,0.36,0.36,50%,7.4
245,Elseid Hysaj,Napoli,Albania,26,3125,0,1,3,1,71%,47%,50%,1.6,90.0,1.3,66.2,87%,0.03,3,0.7,1.5,0,0.3,0.1,19,0.0,0,0,0.00,0.00,18%,6.9
246,Mauro Icardi,Inter,Argentina,27,2971,29,2,2,0,67%,43%,41%,0.7,22.8,0.2,13.5,74%,0.06,7,0.4,0.3,6,3.1,1.6,16,0.0,0,7,0.88,0.69,53%,6.8
247,Pietro Iemmello,Benevento,Italy,28,885,2,1,0,0,148%,41%,32%,1.1,32.5,0.3,20.8,77%,0.10,2,0.5,0.1,1,2.1,1.0,2,0.0,0,0,0.21,0.10,48%,5.9
248,Josip Iličić,Atalanta,Slovenia,32,2003,11,8,3,0,83%,31%,50%,0.1,76.6,0.8,47.5,82%,0.36,9,3.0,6.1,2,4.0,1.6,8,0.0,0,4,0.50,0.41,40%,7.1
249,Ciro Immobile,Lazio,Italy,30,2696,29,9,3,1,71%,40%,37%,0.3,40.3,0.0,25.7,79%,0.30,11,0.9,0.6,7,3.7,1.8,10,0.0,0,8,0.97,0.74,49%,7.2
250,Svante Ingelsson,Udinese,Sweden,22,323,1,0,0,0,67%,50%,42%,1.1,42.8,1.7,22.8,77%,0.00,0,0.8,2.2,0,2.2,0.6,1,0.0,0,0,0.28,0.28,25%,6.3
