,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
192,Aleix García,Girona,Spain,23,841,1,0,3,0,58%,76%,63%,1.2,73.7,1.8,56.4,84%,0.00,1,0.6,4.2,0,1.3,0.3,8,0.0,0,2,0.11,0.11,25%,6.5
193,Miguel Ángel,Málaga,Spain,30,107,0,0,0,0,50%,33%,29%,1.7,88.3,1.7,46.3,78%,0.00,0,0.8,10.1,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.3
194,Gaya,Valencia,Spain,25,2918,0,3,11,0,78%,45%,59%,2.4,66.2,1.7,41.7,82%,0.09,5,1.2,2.9,0,0.4,0.1,11,0.0,0,1,0.00,0.00,21%,6.8
195,Johannes Geis,Sevilla FC,Germany,27,670,0,1,0,0,75%,46%,49%,3.5,62.6,1.3,49.0,85%,0.14,1,0.0,1.2,0,0.8,0.1,7,0.0,0,0,0.00,0.00,17%,6.5
196,Nacho Gil,Las Palmas,Spain,25,956,0,1,1,0,44%,48%,47%,0.3,51.6,0.8,31.3,81%,0.09,3,0.9,4.3,0,0.8,0.3,4,0.0,0,0,0.00,0.00,33%,6.0
197,José Maria Giménez,Atletico Madrid,Uruguay,25,1684,1,1,6,0,71%,65%,67%,5.2,55.4,1.6,39.3,79%,0.05,1,0.3,0.1,0,0.6,0.1,13,0.0,0,0,0.05,0.05,17%,6.8
198,Dani Giménez,Real Betis,Spain,37,309,0,0,0,0,-,100%,100%,0.6,37.9,0.0,30.3,64%,0.00,0,0.3,0.0,0,0.0,0.0,4,2.3,0,0,0.00,0.00,0%,6.8
199,Diego Godín,Atletico Madrid,Uruguay,34,2553,0,0,6,0,66%,60%,58%,4.9,56.1,2.1,42.7,86%,0.00,0,0.2,0.0,0,0.5,0.2,19,0.0,0,1,0.00,0.00,38%,6.9
200,Naldo,Espanyol,Brazil,32,921,0,0,2,0,57%,55%,56%,5.5,54.3,1.6,42.2,83%,0.00,0,0.2,0.0,0,0.1,0.0,3,0.0,0,0,0.00,0.00,0%,6.5
201,Maxi Gómez,Celta,Uruguay,24,3077,17,4,12,0,57%,46%,47%,1.0,30.5,0.1,18.4,72%,0.12,5,0.4,0.5,0,2.4,1.1,6,0.0,0,2,0.50,0.50,46%,6.5
202,Ibai Gomez,Alavés,Spain,31,2325,7,6,1,0,80%,36%,36%,0.7,52.9,0.6,31.7,73%,0.23,11,1.5,5.6,1,2.1,0.9,10,0.0,0,4,0.27,0.23,44%,6.4
203,Sergi Gómez,Celta,Spain,28,2682,2,0,3,0,71%,63%,65%,3.9,66.3,1.9,55.4,88%,0.00,1,0.0,0.1,0,0.5,0.1,6,0.0,0,1,0.06,0.06,13%,6.6
204,Vicente Gómez,Las Palmas,Spain,32,1525,0,0,3,0,62%,57%,49%,0.8,64.1,1.0,51.9,88%,0.00,1,0.4,0.6,0,0.8,0.0,3,0.0,0,0,0.00,0.00,0%,6.2
205,Keko,Málaga,Spain,28,1216,0,2,3,0,60%,59%,44%,0.3,45.7,1.0,25.4,74%,0.14,4,0.7,3.0,0,1.3,0.4,5,0.0,0,0,0.00,0.00,28%,6.1
206,Bruno,Getafe,Spain,30,1537,0,0,5,0,71%,57%,55%,6.2,32.4,1.8,19.7,66%,0.00,2,0.1,0.0,0,0.3,0.0,9,0.0,0,0,0.00,0.00,0%,6.8
207,Fabio González,Las Palmas,Spain,23,65,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.1
208,Mario González,Villarreal,Spain,24,16,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
209,Adrián,Málaga,Spain,32,2312,3,0,8,1,62%,42%,41%,1.2,53.7,1.5,40.8,81%,0.00,2,0.3,0.6,1,1.4,0.5,5,0.0,0,0,0.12,0.08,34%,6.4
210,Diego González,Málaga,Spain,25,1433,1,0,5,0,71%,55%,50%,4.1,47.0,1.2,30.2,75%,0.00,1,0.1,0.4,0,0.8,0.2,3,0.0,0,0,0.06,0.06,23%,6.1
211,Álvaro González,Villarreal,Spain,30,2899,0,2,14,0,69%,55%,55%,5.7,57.3,1.6,44.6,84%,0.06,1,0.1,0.2,0,0.5,0.1,9,0.0,0,0,0.00,0.00,19%,6.5
212,Borja Bastón,Málaga,Spain,28,976,2,0,2,0,78%,38%,35%,0.5,32.3,0.3,21.1,75%,0.00,0,0.3,0.5,1,2.5,0.9,3,0.0,0,0,0.18,0.09,37%,5.9
213,Andoni Gorosabel,Real Sociedad,Spain,24,76,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,6.3
214,Julio Gracia,Real Betis,Spain,22,21,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
215,Álex Granell,Girona,Spain,32,2855,1,7,11,0,68%,49%,47%,0.9,72.5,1.5,52.7,79%,0.23,12,1.5,5.4,0,1.4,0.3,11,0.0,0,5,0.04,0.04,18%,6.9
216,Esteban Granero,Espanyol,Spain,33,1222,1,2,4,0,69%,34%,45%,1.1,69.9,1.4,50.9,84%,0.14,2,0.7,4.4,0,0.9,0.1,7,0.0,0,0,0.07,0.07,15%,6.3
217,Antoine Griezmann,Atletico Madrid,France,29,2530,19,9,7,1,67%,30%,47%,0.4,50.9,0.4,36.6,78%,0.32,13,1.0,1.5,2,2.6,1.4,19,0.0,0,5,0.68,0.60,56%,7.0
218,Vicente Guaita,Getafe,Spain,33,2970,0,0,1,0,-,91%,94%,1.0,35.1,0.1,28.0,39%,0.00,1,0.0,0.0,0,0.0,0.0,12,2.6,1,2,0.00,0.00,0%,6.6
219,Andrés Guardado,Real Betis,Mexico,34,2265,2,8,7,0,66%,49%,46%,1.0,75.4,0.9,58.1,87%,0.32,10,0.9,3.6,1,1.3,0.4,9,0.0,0,2,0.08,0.04,27%,6.8
220,Ramiro Guerra,Villarreal,Uruguay,23,67,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,5.6
221,Guerrero,Leganés,Spain,30,1438,4,3,3,0,73%,50%,41%,1.0,36.4,0.6,23.2,76%,0.19,3,0.6,0.1,0,1.9,0.8,8,0.0,0,3,0.25,0.25,40%,6.2
222,Francis Guerrero,Real Betis,Spain,24,992,1,0,2,0,61%,44%,51%,2.0,73.6,1.9,43.9,80%,0.00,0,1.5,3.4,0,0.4,0.1,5,0.0,0,0,0.09,0.09,25%,6.4
223,John Guidetti,Alavés,Sweden,28,1339,3,3,3,0,100%,41%,35%,0.5,37.9,0.1,25.9,66%,0.20,3,0.5,0.9,0,2.2,0.9,10,0.0,0,0,0.20,0.20,42%,6.1
224,Pedro Alcalá,Girona,Spain,31,690,1,0,4,0,56%,59%,60%,5.3,51.3,1.8,37.6,72%,0.00,1,0.7,0.5,0,1.0,0.4,2,0.0,0,1,0.13,0.13,38%,6.4
225,Gerard Gumbau,Leganés,Spain,25,1430,1,0,8,0,74%,50%,42%,1.6,42.9,0.9,32.9,79%,0.00,1,0.4,0.1,0,1.1,0.4,9,0.0,0,0,0.06,0.06,35%,6.3
226,Jon Guridi,Real Sociedad,Spain,25,50,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,5.8
227,Álex Mozo,Leganés,Spain,25,44,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.0
228,Achraf Hakimi,Real Madrid,Morocco,22,757,2,0,0,0,71%,47%,52%,1.9,75.5,1.2,48.4,86%,0.00,0,2.6,3.6,0,0.4,0.4,4,0.0,0,0,0.23,0.23,100%,7.1
229,Alen Halilović,Las Palmas,Croatia,24,1307,2,1,1,1,64%,18%,50%,0.3,49.9,0.3,30.7,81%,0.07,2,2.1,5.2,0,2.6,1.0,3,0.0,0,0,0.14,0.14,39%,6.3
230,Mario Hermoso,Espanyol,Spain,25,1929,1,0,6,0,85%,60%,54%,5.5,56.0,1.2,44.5,75%,0.00,0,0.2,0.1,0,0.5,0.2,6,0.0,0,1,0.05,0.05,36%,6.3
231,Pablo Hernández,Celta,Chile,34,1811,3,2,4,0,69%,60%,54%,3.5,80.4,2.0,61.0,84%,0.10,3,0.9,0.3,0,0.8,0.1,6,0.0,0,4,0.15,0.15,18%,7.0
232,Theo Hernández,Real Madrid,France,23,962,0,0,1,0,71%,72%,51%,1.6,77.0,1.6,51.5,87%,0.00,2,2.1,2.8,0,0.2,0.2,3,0.0,0,0,0.00,0.00,100%,6.8
233,Barri,Getafe,Spain,25,112,0,0,0,0,-,40%,35%,2.4,23.3,0.8,11.3,71%,0.00,0,2.4,0.0,0,0.8,0.8,2,0.0,0,0,0.00,0.00,100%,6.0
234,Rodri,Villarreal,Spain,24,3228,1,3,8,0,68%,71%,58%,2.7,82.9,1.4,69.0,90%,0.08,3,0.7,0.1,0,0.9,0.3,11,0.0,0,9,0.03,0.03,31%,7.4
235,Litri,Alavés,Spain,29,15,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
236,Lucas Hernández,Atletico Madrid,France,24,2115,0,1,7,0,73%,55%,67%,3.3,63.6,1.7,39.0,83%,0.05,0,1.3,0.7,0,0.3,0.1,18,0.0,0,4,0.00,0.00,14%,7.2
237,Luis Hernández,Málaga,Spain,31,3240,0,1,8,0,88%,53%,52%,5.0,51.4,2.1,39.3,80%,0.03,1,0.1,0.2,0,0.1,0.0,6,0.0,0,1,0.00,0.00,0%,6.4
238,Borja Herrera,Las Palmas,Spain,27,242,0,0,0,0,49%,34%,32%,1.5,81.8,1.1,57.6,88%,0.00,0,0.8,5.2,0,0.4,0.0,0,0.0,0,0,0.00,0.00,0%,5.8
239,Iago Herrerín,Athletic,Spain,32,720,0,0,0,0,52%,76%,70%,1.3,41.8,0.0,32.5,57%,0.00,0,0.0,0.0,0,0.0,0.0,4,3.1,1,2,0.00,0.00,0%,6.8
240,Andrew Hjulsager,Celta,Denmark,25,12,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
241,Andreas Pereira,Valencia,Brazil,24,1076,1,3,5,0,57%,52%,45%,0.4,51.3,0.9,28.0,72%,0.25,2,1.4,5.4,0,1.2,0.5,7,0.0,0,0,0.08,0.08,43%,6.2
242,Brown Ideye,Málaga,Nigeria,32,732,1,0,2,0,100%,37%,35%,1.4,31.8,0.1,19.4,69%,0.00,2,0.6,0.1,0,1.2,0.4,1,0.0,0,0,0.13,0.13,30%,5.8
243,Asier Illarramendi,Real Sociedad,Spain,30,3164,7,5,10,0,67%,61%,61%,0.8,87.0,2.1,71.6,88%,0.14,5,0.9,1.4,0,1.0,0.3,9,0.0,0,7,0.20,0.20,31%,7.5
244,Iniesta,Barcelona,Spain,36,1842,1,2,1,0,78%,23%,60%,0.4,89.8,0.5,74.3,88%,0.10,3,3.1,1.1,0,0.8,0.3,14,0.0,0,1,0.05,0.05,38%,6.8
245,Takashi Inui,Eibar,Japan,32,2640,5,2,4,0,54%,29%,42%,0.2,48.3,0.6,28.7,80%,0.07,3,1.4,2.3,0,2.2,0.7,9,0.0,0,1,0.17,0.17,33%,6.3
246,Gorka Iraizoz,Girona,Spain,39,764,0,0,1,0,100%,0%,34%,1.4,34.8,0.1,23.6,49%,0.00,0,0.0,0.0,0,0.0,0.0,2,3.1,0,0,0.00,0.00,0%,6.2
247,Manuel Iturra,Málaga,Chile,36,1584,0,0,6,0,64%,49%,51%,1.1,49.1,1.6,33.4,80%,0.00,1,1.1,0.5,0,0.1,0.1,4,0.0,0,0,0.00,0.00,50%,6.4
248,Ander Iturraspe,Athletic,Spain,31,1901,0,0,7,0,74%,58%,54%,2.6,71.9,1.7,56.3,83%,0.00,4,0.2,3.5,0,0.3,0.1,8,0.0,0,1,0.00,0.00,17%,6.6
249,Adnan Januzaj,Real Sociedad,Belgium,25,1579,3,5,4,0,69%,27%,46%,0.2,57.3,0.6,26.9,81%,0.29,9,3.8,3.4,0,3.4,0.8,7,0.0,0,2,0.17,0.17,23%,6.6
250,Roberto Jiménez,Málaga,Spain,34,3060,0,0,0,0,-,94%,94%,0.9,34.3,0.1,26.7,48%,0.00,0,0.0,0.0,0,0.0,0.0,6,2.9,1,0,0.00,0.00,0%,6.4
251,Álvaro Jiménez,Getafe,Spain,25,524,1,1,4,0,53%,29%,46%,0.5,47.7,0.2,21.9,62%,0.17,1,2.2,2.9,0,1.6,0.7,2,0.0,0,0,0.17,0.17,44%,6.0
252,Juanmi,Real Sociedad,Spain,27,1491,8,2,3,0,59%,41%,43%,0.1,35.4,0.6,21.0,81%,0.12,2,0.7,0.3,0,2.3,0.8,9,0.0,0,1,0.49,0.49,34%,6.2
253,Jordán,Eibar,Spain,26,2422,6,4,2,0,77%,52%,40%,0.4,61.3,1.1,43.9,83%,0.15,4,1.6,4.2,1,1.5,0.6,11,0.0,0,3,0.23,0.19,43%,6.7
254,David Juncà,Eibar,Spain,26,900,0,2,3,0,87%,45%,51%,1.9,74.7,1.1,46.3,73%,0.20,3,1.0,7.1,0,0.3,0.0,4,0.0,0,1,0.00,0.00,0%,6.4
255,Jurado,Espanyol,Spain,34,1508,0,3,1,0,78%,40%,57%,0.1,52.3,0.9,36.3,83%,0.18,2,2.1,1.4,0,0.8,0.1,8,0.0,0,0,0.00,0.00,15%,6.1
256,Filipe Luis,Atletico Madrid,Brazil,35,1661,1,2,4,0,63%,61%,69%,1.7,81.1,1.9,51.4,83%,0.11,4,1.4,2.3,0,0.3,0.1,11,0.0,0,1,0.05,0.05,40%,7.2
257,Aleksandar Katai,Alavés,Serbia,29,52,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.7
258,Olarenwaju Kayode,Girona,Nigeria,27,374,0,0,2,0,100%,42%,43%,0.0,28.3,0.2,13.0,65%,0.00,2,0.7,1.0,0,1.7,0.7,3,0.0,0,0,0.00,0.00,43%,5.7
259,Simon Kjær,Sevilla FC,Denmark,31,1571,2,0,3,0,69%,64%,65%,6.1,58.4,1.8,45.1,84%,0.00,0,0.1,0.1,0,0.5,0.1,6,0.0,0,0,0.12,0.12,22%,6.7
260,Geoffrey Kondogbia,Valencia,Central African Republic,27,2618,4,4,12,0,65%,54%,54%,2.2,72.1,2.1,53.3,87%,0.14,4,1.9,0.1,0,1.0,0.3,10,0.0,0,3,0.14,0.14,29%,7.2
261,Mateo Kovačić,Real Madrid,Croatia,26,988,0,1,2,0,73%,12%,64%,0.5,87.7,0.5,72.0,94%,0.09,0,3.2,0.4,0,0.8,0.2,3,0.0,0,0,0.00,0.00,22%,6.9
262,Maksym Koval,Deportivo,Ukraine,27,122,0,0,0,1,-,-,0%,0.0,38.7,0.0,29.0,64%,0.00,0,0.0,0.0,0,0.0,0.0,0,2.2,0,0,0.00,0.00,0%,5.2
263,Bojan,Alavés,Spain,30,436,0,0,0,0,51%,0%,57%,0.0,45.4,0.6,28.1,80%,0.00,0,1.9,0.8,0,1.0,0.8,2,0.0,0,0,0.00,0.00,80%,5.9
264,Michael Krohn-Dehli,Deportivo,Denmark,37,1267,1,1,2,0,64%,26%,45%,0.9,63.2,1.2,49.8,86%,0.07,1,1.1,2.0,0,0.9,0.2,6,0.0,0,0,0.07,0.07,23%,6.3
265,Toni Kroos,Real Madrid,Germany,30,2268,5,7,4,0,63%,62%,59%,0.3,99.5,0.6,82.1,93%,0.28,11,0.9,5.9,0,1.6,0.7,7,0.0,0,3,0.20,0.20,41%,7.6
266,Zdravko Kuzmanović,Málaga,Serbia,33,482,0,1,2,0,100%,55%,35%,1.7,72.0,0.8,62.6,90%,0.19,1,0.4,0.8,0,0.6,0.0,0,0.0,0,0,0.00,0.00,0%,6.5
267,Mehdi Lacen,Málaga,Algeria,36,1121,0,0,3,0,52%,57%,50%,1.0,53.3,1.2,40.3,85%,0.00,1,0.4,0.6,0,0.6,0.1,6,0.0,0,0,0.00,0.00,14%,6.3
268,Laguardia,Alavés,Spain,31,1530,2,0,3,0,75%,67%,65%,6.3,45.3,1.7,32.9,68%,0.00,0,0.1,0.1,0,0.3,0.1,6,0.0,0,1,0.12,0.12,40%,6.5
269,Aymeric Laporte,Athletic,France,26,1710,0,1,5,0,61%,71%,67%,4.9,64.6,1.4,51.2,84%,0.05,2,0.2,0.5,0,0.4,0.1,7,0.0,0,1,0.00,0.00,25%,6.7
270,Borja Lasso,Sevilla FC,Spain,26,54,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.7
271,Toni Lato,Valencia,Spain,22,796,0,1,4,0,54%,45%,57%,1.8,59.2,1.0,37.1,79%,0.12,2,0.9,1.1,0,0.1,0.0,6,0.0,0,0,0.00,0.00,0%,6.4
272,Miguel Layún,Sevilla FC,Mexico,32,1179,2,0,4,0,68%,58%,55%,2.8,65.6,1.1,38.9,78%,0.00,1,0.6,4.0,0,1.7,0.4,6,0.0,0,0,0.15,0.15,23%,6.4
273,Matías Leiva,Real Betis,Spain,23,250,0,0,2,0,100%,33%,50%,0.4,61.9,0.7,42.5,81%,0.00,0,2.9,1.8,0,0.7,0.4,2,0.0,0,0,0.00,0.00,50%,6.0
274,Iñigo Lekue,Athletic,Spain,27,2104,0,1,3,0,59%,46%,55%,1.6,67.8,0.7,40.6,77%,0.05,2,1.8,3.1,0,0.8,0.2,11,0.0,0,0,0.00,0.00,28%,6.3
275,Mauricio Lemos,Las Palmas,Uruguay,24,1263,0,0,6,0,45%,58%,51%,3.6,70.4,1.8,59.2,88%,0.00,0,0.4,0.0,0,1.1,0.1,2,0.0,0,0,0.00,0.00,13%,6.1
276,Clément Lenglet,Sevilla FC,France,25,3001,3,1,9,0,75%,62%,59%,4.5,63.5,1.1,51.4,84%,0.03,2,0.4,0.0,0,0.4,0.1,12,0.0,0,1,0.09,0.09,36%,6.6
277,Sergio León,Real Betis,Spain,31,1981,11,1,5,0,54%,34%,39%,0.2,31.3,0.3,16.8,69%,0.05,2,0.9,0.4,0,3.0,1.3,10,0.0,0,0,0.50,0.50,43%,6.3
278,Jefferson Lerma,Levante,Colombia,26,2138,0,1,16,0,69%,65%,59%,1.6,60.4,2.1,46.0,82%,0.05,1,0.8,0.1,0,1.1,0.1,7,0.0,0,1,0.00,0.00,4%,6.8
279,Maxime Lestienne,Málaga,Belgium,28,671,0,1,1,0,64%,0%,37%,0.5,43.5,0.8,26.8,75%,0.14,3,1.3,4.3,0,1.5,0.1,3,0.0,0,0,0.00,0.00,9%,6.0
280,Raúl Lizoáin,Las Palmas,Spain,29,990,0,0,0,0,-,-,72%,0.4,40.1,0.1,28.9,73%,0.00,0,0.0,0.0,0,0.0,0.0,1,3.5,0,0,0.00,0.00,0%,6.1
281,Marcos Llorente,Real Madrid,Spain,25,540,0,0,1,0,53%,42%,53%,1.3,83.0,0.8,71.5,93%,0.00,0,1.2,0.2,0,1.0,0.0,5,0.0,0,0,0.00,0.00,0%,6.6
282,Diego Llorente,Real Sociedad,Spain,27,2328,3,0,9,0,74%,54%,56%,3.6,71.7,1.7,58.8,89%,0.00,0,0.6,0.1,0,0.9,0.3,5,0.0,0,0,0.12,0.12,32%,6.8
283,Stanislav Lobotka,Celta,Slovakia,25,3061,0,0,2,0,70%,44%,55%,0.6,71.8,1.1,60.8,91%,0.00,1,1.3,0.3,0,0.2,0.1,7,0.0,0,0,0.00,0.00,38%,6.8
284,Ivi López,Levante,Spain,26,1758,4,3,3,0,71%,35%,37%,0.6,52.9,0.8,28.7,74%,0.15,4,1.7,5.2,1,2.0,0.5,7,0.0,0,1,0.21,0.15,26%,6.3
285,Adrián,Deportivo,Spain,32,2347,9,6,1,0,59%,51%,46%,1.6,50.8,0.4,33.0,70%,0.23,8,1.5,1.1,0,2.3,0.8,4,0.0,0,3,0.34,0.34,33%,6.6
286,Pedro López,Real Betis,Spain,25,411,0,0,0,0,-,-,-,0.7,44.0,0.0,34.8,76%,0.00,0,0.0,0.0,0,0.0,0.0,1,1.8,0,0,0.00,0.00,0%,6.1
287,Víctor López,Alavés,Spain,23,61,0,1,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,6.5
288,Alberto López,Málaga,Spain,25,44,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.2
289,Iván López,Levante,Spain,27,175,0,1,0,0,100%,100%,100%,0.5,63.3,4.1,36.0,80%,0.51,1,2.1,4.1,0,0.5,0.0,1,0.0,0,0,0.00,0.00,0%,6.8
290,Pedro López,Levante,Spain,37,1597,0,0,4,0,70%,28%,50%,2.0,59.3,1.5,32.5,76%,0.00,0,0.4,3.0,0,0.2,0.0,6,0.0,0,0,0.00,0.00,0%,6.1
291,Diego López,Espanyol,Spain,39,854,0,0,1,0,-,100%,66%,0.4,33.3,0.0,24.4,48%,0.00,0,0.0,0.0,0,0.0,0.0,3,3.7,1,2,0.00,0.00,0%,6.7
292,Javi López,Espanyol,Spain,34,967,0,0,4,0,75%,54%,58%,4.1,74.8,1.7,41.0,75%,0.00,1,0.7,2.6,0,0.3,0.0,5,0.0,0,0,0.00,0.00,0%,7.0
293,Pau López,Espanyol,Spain,25,2566,0,0,3,0,-,88%,91%,0.6,34.0,0.0,23.9,50%,0.00,0,0.0,0.0,0,0.0,0.0,9,3.3,1,0,0.00,0.00,0%,6.7
294,Andoni López,Athletic,Spain,24,90,0,0,0,0,-,67%,50%,4.0,60.0,1.0,33.0,79%,0.00,0,1.0,1.0,0,1.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.5
295,David López,Espanyol,Spain,31,3330,1,1,7,0,73%,54%,54%,4.2,64.2,1.8,51.7,81%,0.03,1,0.2,0.1,0,0.4,0.2,12,0.0,0,1,0.03,0.03,43%,6.8
296,Anthony Lozano,Girona,Honduras,27,464,1,0,0,0,55%,51%,47%,0.4,43.5,0.6,23.0,67%,0.00,0,2.1,1.6,0,3.1,1.6,4,0.0,0,0,0.20,0.20,50%,6.0
297,Saša Lukić,Levante,Serbia,24,996,0,1,4,0,76%,46%,49%,1.0,44.1,1.5,30.6,85%,0.09,3,1.4,0.5,0,0.2,0.1,4,0.0,0,0,0.00,0.00,50%,6.2
298,Antonio Luna,Levante,Spain,29,2021,0,2,5,0,67%,55%,52%,2.2,55.9,1.6,32.5,70%,0.09,5,0.4,2.6,0,0.2,0.0,5,0.0,0,0,0.00,0.00,0%,6.3
299,Vitolo,Atletico Madrid,Spain,31,1310,2,2,1,1,75%,35%,52%,0.4,64.3,0.8,44.3,82%,0.14,2,2.3,0.7,0,1.0,0.4,8,0.0,0,0,0.14,0.14,43%,6.5
300,Pablo Maffeo,Girona,Spain,23,2651,0,1,10,0,75%,63%,56%,2.1,58.9,1.7,28.9,74%,0.04,5,1.1,3.8,0,0.8,0.2,10,0.0,0,1,0.00,0.00,28%,6.4
301,Nemanja Maksimović,Valencia,Serbia,25,550,0,0,1,0,62%,43%,52%,1.3,59.9,2.6,41.2,85%,0.00,0,1.0,0.8,0,1.1,0.3,3,0.0,0,0,0.00,0.00,29%,6.5
302,Hugo Mallo,Celta,Spain,29,3004,0,5,12,0,65%,57%,58%,3.0,79.7,2.0,52.3,75%,0.15,11,0.6,3.4,0,0.7,0.2,7,0.0,0,2,0.00,0.00,35%,6.7
303,Aïssa Mandi,Real Betis,Algeria,29,3025,1,0,9,1,65%,56%,60%,3.7,75.9,2.1,63.3,92%,0.00,0,0.4,0.0,0,0.4,0.1,13,0.0,0,2,0.03,0.03,14%,6.8
304,Martin Mantovani,Leganés,Argentina,36,1018,1,0,3,0,42%,59%,60%,5.7,46.6,1.9,33.4,78%,0.00,0,0.2,0.0,0,0.4,0.1,4,0.0,0,1,0.09,0.09,20%,6.4
305,Adrián Marín,Villarreal,Spain,23,233,0,0,1,0,67%,66%,36%,2.3,50.6,1.2,34.4,85%,0.00,0,0.8,0.8,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.3
306,Guillermo Maripán,Alavés,Chile,26,1527,0,0,4,0,58%,50%,55%,6.3,40.7,2.1,26.9,77%,0.00,0,0.6,0.0,0,0.2,0.1,5,0.0,0,0,0.00,0.00,25%,6.5
307,Roger Martí,Levante,Spain,29,961,3,2,4,0,51%,30%,40%,0.5,32.1,0.1,17.8,72%,0.19,3,1.2,0.6,1,2.5,0.8,3,0.0,0,0,0.28,0.19,30%,6.0
308,Aaron Martín,Espanyol,Spain,23,2815,0,0,6,0,64%,33%,48%,1.9,57.2,1.6,31.2,79%,0.00,2,1.1,4.7,0,0.2,0.1,11,0.0,0,2,0.00,0.00,40%,6.4
309,Carlos Vigaray,Alavés,Spain,26,894,0,0,6,0,59%,46%,54%,1.0,46.6,1.4,24.2,74%,0.00,0,0.3,1.7,0,0.4,0.1,1,0.0,0,0,0.00,0.00,25%,5.8
310,Emiliano Martínez,Getafe,Argentina,28,450,0,0,0,0,-,50%,67%,1.4,36.2,0.0,28.0,42%,0.00,0,0.0,0.0,0,0.0,0.0,2,2.6,0,0,0.00,0.00,0%,6.2
311,Rubén,Deportivo,Spain,36,2477,0,0,3,0,-,88%,78%,0.4,30.4,0.0,21.9,56%,0.00,0,0.0,0.0,0,0.0,0.0,4,2.9,1,0,0.00,0.00,0%,6.0
312,Íñigo Martínez,Athletic,Spain,29,2496,1,1,6,0,69%,56%,59%,4.9,69.1,1.9,53.0,79%,0.04,2,0.4,0.7,0,0.7,0.2,4,0.0,0,1,0.04,0.04,26%,6.6
313,Carlos Martínez,Real Sociedad,Spain,34,2,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
314,Roger Martínez,Villarreal,Colombia,26,225,1,0,1,0,100%,50%,50%,0.4,43.6,0.0,24.0,75%,0.00,0,2.4,0.8,0,4.4,1.2,0,0.0,0,0,0.40,0.40,27%,6.4
315,Daniel Carriço,Sevilla FC,Portugal,32,459,0,0,1,0,100%,52%,48%,4.1,59.0,2.0,48.8,86%,0.00,0,0.0,0.0,0,0.4,0.0,3,0.0,0,0,0.00,0.00,0%,7.1
316,Javier Mascherano,Barcelona,Argentina,36,540,0,0,0,0,87%,0%,50%,3.2,84.8,1.3,73.0,92%,0.00,0,0.0,0.0,0,0.0,0.0,5,0.0,0,1,0.00,0.00,0%,7.4
317,Borja Mayoral,Real Madrid,Spain,23,336,3,1,0,0,50%,66%,54%,0.0,47.9,0.0,32.1,84%,0.27,1,1.9,0.0,0,4.0,3.2,3,0.0,0,1,0.80,0.80,80%,6.8
318,Róbert Mazáň,Celta,Slovakia,26,81,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6.2
319,Álvaro Medrán,Alavés,Spain,26,1014,2,0,2,0,72%,40%,46%,0.9,61.3,1.4,44.6,82%,0.00,3,1.6,1.0,0,1.6,0.5,6,0.0,0,0,0.18,0.18,33%,6.4
320,Óscar Melendo,Espanyol,Spain,23,680,1,1,1,0,100%,27%,51%,0.4,45.1,0.4,34.0,84%,0.14,0,1.1,0.9,0,1.1,0.3,6,0.0,0,0,0.14,0.14,25%,5.9
