,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
127,Gabriel Silva,Saint-Étienne,Brazil,29,1432,0,2,1,0,68%,48%,56%,3.3,51.7,0.9,26.9,81%,0.13,2,0.6,2.1,0,0.3,0.1,7,0.0,0,0,0.00,0.00,20%,6.3
128,Damien da Silva,Stade Rennais,France,32,2874,2,1,4,0,63%,62%,66%,4.7,56.5,1.3,44.3,88%,0.03,0,0.3,0.1,0,0.5,0.1,10,0.0,0,2,0.06,0.06,20%,6.7
129,Xeka,Lille,Portugal,26,2265,2,0,10,0,54%,53%,46%,1.1,60.9,0.9,48.0,82%,0.00,1,0.3,1.0,0,1.4,0.5,11,0.0,0,0,0.08,0.08,34%,6.5
130,Neymar Jr.,PSG,Brazil,28,1443,15,7,2,0,64%,74%,50%,0.1,95.7,0.4,61.3,81%,0.43,14,4.7,3.5,5,3.4,1.6,6,0.0,0,8,0.94,0.62,48%,8.3
131,Yves Dabila,Lille,Côte d’Ivoire,23,778,0,0,2,0,73%,43%,54%,5.1,55.1,0.7,43.6,86%,0.00,0,0.1,0.1,0,0.2,0.0,3,0.0,0,0,0.00,0.00,0%,6.5
132,Abdoulaye Dabo,Nantes,France,19,118,0,0,0,0,33%,0%,30%,0.0,39.2,0.0,23.1,87%,0.00,1,0.8,0.8,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.7
133,Colin Dagba,PSG,France,22,912,0,2,2,0,50%,16%,45%,1.0,75.1,1.0,56.8,93%,0.20,3,1.0,1.7,0,0.3,0.2,7,0.0,0,0,0.00,0.00,67%,6.5
134,Luiz Araújo,Lille,Brazil,24,767,3,2,2,1,74%,8%,41%,0.5,56.9,0.5,32.2,79%,0.23,0,2.7,3.5,0,2.8,0.9,11,0.0,0,0,0.35,0.35,33%,6.0
135,Jemerson,Monaco,Brazil,28,2226,0,1,9,0,72%,65%,59%,4.8,56.4,1.2,43.6,87%,0.04,0,0.0,0.0,0,0.3,0.0,5,0.0,0,2,0.00,0.00,0%,6.6
136,Nicolas de Préville,Bordeaux,France,29,1268,3,3,5,0,79%,43%,41%,1.4,60.2,0.8,30.1,74%,0.22,5,1.6,5.3,0,2.3,0.8,5,0.0,0,0,0.22,0.22,34%,6.4
137,Lucas Deaux,Guingamp,France,31,1198,3,1,4,0,68%,44%,44%,0.5,50.3,0.8,35.9,70%,0.07,3,0.3,1.8,0,1.3,0.5,7,0.0,0,0,0.21,0.21,39%,6.4
138,Mathieu Debuchy,Saint-Étienne,France,35,1948,4,3,5,0,63%,64%,57%,2.7,68.9,2.2,38.6,73%,0.14,4,0.5,4.5,0,0.7,0.4,7,0.0,0,2,0.19,0.19,64%,6.8
139,Romain Del Castillo,Stade Rennais,France,24,1338,0,3,1,0,56%,47%,46%,0.5,59.2,1.5,32.5,75%,0.20,5,2.5,4.2,0,1.4,0.5,6,0.0,0,1,0.00,0.00,35%,6.3
140,Andy Delort,Montpellier,Algeria,29,3132,14,7,4,0,61%,44%,41%,0.3,52.8,0.1,30.3,64%,0.20,11,1.6,4.0,3,3.4,1.1,11,0.0,0,4,0.41,0.32,32%,6.6
141,Moussa Dembélé,Lyon,France,24,2013,15,4,1,0,43%,49%,40%,0.6,34.4,0.1,17.9,75%,0.18,4,1.2,0.4,1,4.0,1.8,8,0.0,0,1,0.68,0.63,46%,6.6
142,Jessy Deminguet,Caen,France,22,1272,0,0,2,0,68%,52%,45%,1.9,48.3,1.4,31.6,84%,0.00,0,1.0,1.0,0,0.6,0.1,6,0.0,0,0,0.00,0.00,25%,6.2
143,Jason Denayer,Lyon,Belgium,25,2756,2,0,2,0,72%,55%,58%,3.9,74.1,0.9,64.3,94%,0.00,0,0.4,0.1,0,0.5,0.2,6,0.0,0,0,0.06,0.06,40%,6.7
144,Memphis Depay,Lyon,Netherlands,26,2737,10,10,5,0,75%,42%,40%,0.0,65.4,0.4,41.2,80%,0.33,15,2.0,6.6,0,3.6,1.3,10,0.0,0,2,0.33,0.33,35%,7.0
145,Clément Depres,Nimes,France,25,432,4,0,1,0,100%,60%,51%,1.5,52.7,0.0,32.9,70%,0.00,0,0.4,1.3,0,5.8,1.9,6,0.0,0,1,0.84,0.84,32%,6.2
146,Ángel di María,PSG,Argentina,32,2338,12,11,2,0,62%,0%,40%,0.1,71.6,0.6,48.6,79%,0.42,13,1.7,5.7,0,3.7,1.4,14,0.0,0,3,0.46,0.46,36%,7.2
147,Boulaye Dia,Stade de Reims,Senegal,23,745,3,0,2,0,50%,42%,46%,1.1,38.4,0.6,18.7,68%,0.00,2,2.0,0.1,0,2.5,1.2,6,0.0,0,0,0.36,0.36,48%,6.3
148,Moussa Diaby,PSG,France,21,1130,2,6,1,0,71%,18%,37%,0.3,59.6,0.9,41.0,83%,0.48,5,1.6,2.4,0,1.8,0.6,14,0.0,0,0,0.16,0.16,35%,6.6
149,Mohamed Diaby,Nice,France,19,160,0,0,0,0,100%,20%,33%,0.0,27.6,1.1,15.2,85%,0.00,0,0.6,0.0,0,1.1,0.0,2,0.0,0,0,0.00,0.00,0%,5.8
150,Bafodé Diakité,Toulouse,France,19,632,1,0,2,0,60%,50%,49%,3.1,65.7,1.6,37.7,80%,0.00,0,0.0,0.9,0,0.1,0.1,2,0.0,0,0,0.14,0.14,100%,6.3
151,Mustapha Diallo,Nimes,Senegal,34,459,0,1,5,0,71%,66%,57%,2.6,50.4,2.0,34.1,67%,0.20,0,0.0,0.4,0,1.2,0.0,1,0.0,0,0,0.00,0.00,0%,6.4
152,Abdoulaye Diallo,Stade Rennais,Senegal,28,496,0,0,0,0,100%,100%,75%,0.4,31.3,0.0,22.0,66%,0.00,0,0.0,0.0,0,0.0,0.0,2,2.9,0,1,0.00,0.00,0%,6.9
153,Lassana Diarra,PSG,France,35,160,0,0,0,0,50%,34%,38%,1.7,96.8,1.1,82.1,90%,0.00,0,2.3,0.0,0,0.0,0.0,3,0.0,0,0,0.00,0.00,0%,6.7
154,Luiz Gustavo,Marseille,Brazil,33,2433,2,0,8,0,60%,44%,57%,2.2,66.5,1.3,53.1,89%,0.00,1,0.6,0.3,0,1.1,0.3,8,0.0,0,2,0.07,0.07,23%,6.7
155,El Hadji Pape Diaw,Angers,Senegal,25,14,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
156,Mariano Díaz,Lyon,Dominican Republic,27,144,0,0,0,0,-,100%,55%,0.0,28.8,0.6,18.8,77%,0.00,0,1.9,0.6,0,1.9,0.0,2,0.0,0,0,0.00,0.00,0%,5.8
157,Bakaye Dibassy,Amiens,Mali,31,2941,1,1,5,1,79%,45%,48%,2.8,54.9,1.5,37.5,77%,0.03,0,0.5,1.5,0,0.3,0.1,9,0.0,0,0,0.03,0.03,18%,6.3
158,Étienne Didot,Guingamp,France,37,2104,1,1,4,0,70%,37%,42%,1.5,65.4,1.8,50.1,78%,0.05,3,0.2,1.8,0,1.0,0.1,8,0.0,0,0,0.05,0.05,8%,6.5
159,Tristan Dingomé,Stade de Reims,Cameroon,29,1355,1,3,5,0,63%,34%,38%,0.3,51.5,0.7,38.9,79%,0.20,4,0.6,0.7,0,0.6,0.2,6,0.0,0,0,0.06,0.06,33%,6.1
160,Ismaël Diomandé,Caen,Côte d’Ivoire,28,1295,0,1,5,0,53%,57%,52%,2.5,53.8,0.9,41.3,83%,0.07,1,0.6,0.3,0,0.6,0.0,2,0.0,0,0,0.00,0.00,0%,6.2
161,Loïs Diony,Saint-Étienne,France,27,1597,5,1,3,0,72%,33%,39%,0.5,32.0,0.1,16.2,67%,0.05,3,0.8,1.6,0,2.2,1.1,10,0.0,0,0,0.28,0.28,49%,6.1
162,Sofiane Diop,Monaco,France,20,742,0,0,1,0,58%,39%,35%,0.4,47.5,1.0,26.6,71%,0.00,2,1.9,1.9,0,1.2,0.4,2,0.0,0,0,0.00,0.00,30%,5.9
163,Pape Cheikh Diop,Lyon,Senegal,23,453,0,0,3,0,200%,20%,32%,0.4,54.8,0.4,45.2,89%,0.00,0,0.8,0.0,0,0.8,0.2,5,0.0,0,0,0.00,0.00,25%,5.9
164,Assane Dioussé,Saint-Étienne,Senegal,23,213,0,0,0,0,67%,50%,53%,3.0,77.7,0.4,60.0,85%,0.00,1,1.7,0.0,0,0.8,0.0,1,0.0,0,0,0.00,0.00,0%,6.4
165,Axel Disasi,Stade de Reims,France,22,156,0,0,0,0,50%,50%,54%,9.2,56.5,1.1,38.1,76%,0.00,0,0.6,0.0,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.3
166,Koffi Djidji,Nantes,Côte d’Ivoire,27,90,0,0,0,0,100%,-,50%,3.0,61.0,1.0,54.0,83%,0.00,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.6
167,Alexander Djiku,Caen,Ghana,26,2755,1,0,9,1,80%,60%,57%,5.7,60.7,2.6,44.4,83%,0.00,1,0.3,0.1,0,0.3,0.1,8,0.0,0,3,0.04,0.04,25%,6.8
168,Papy Djilobodji,Guingamp,Senegal,31,174,0,0,1,1,100%,69%,61%,5.7,57.7,0.0,44.7,69%,0.00,0,0.5,0.5,0,1.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.4
169,Keagan Dolly,Montpellier,South Africa,27,89,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5.8
170,Gabriel,Lille,Brazil,22,1063,1,0,1,0,61%,68%,67%,4.7,67.5,1.6,54.5,86%,0.00,0,0.0,0.1,0,0.8,0.3,9,0.0,0,0,0.08,0.08,30%,7.0
171,Mathieu Dossevi,Toulouse,Togo,32,2483,4,2,0,0,67%,32%,43%,0.3,51.5,1.2,26.3,76%,0.07,5,1.5,6.9,0,0.9,0.4,8,0.0,0,1,0.14,0.14,42%,6.2
172,Moussa Doumbia,Stade de Reims,Mali,26,1601,3,1,5,0,49%,36%,48%,0.4,56.5,0.5,33.8,80%,0.05,4,1.9,2.1,0,1.6,0.8,11,0.0,0,1,0.17,0.17,48%,6.5
173,Souleymane Doumbia,Stade Rennais,Côte d’Ivoire,24,606,0,0,0,0,63%,55%,54%,2.4,64.9,0.6,43.2,88%,0.00,0,1.0,1.0,0,0.0,0.0,3,0.0,0,0,0.00,0.00,0%,6.3
174,Julian Draxler,PSG,Germany,27,2044,3,7,6,0,56%,62%,49%,0.1,83.3,0.7,67.5,90%,0.31,7,1.9,1.6,0,1.4,0.8,12,0.0,0,2,0.14,0.14,59%,7.2
175,Léo Dubois,Lyon,France,26,2044,1,6,2,0,47%,55%,53%,2.2,79.0,1.0,53.5,86%,0.26,10,0.6,3.9,0,0.8,0.3,6,0.0,0,0,0.05,0.05,33%,6.7
176,Maxime Dupé,Nantes,France,27,939,0,0,1,0,-,100%,100%,0.7,32.2,0.0,25.1,53%,0.00,0,0.0,0.0,0,0.0,0.0,1,1.7,1,0,0.00,0.00,0%,6.0
177,Jimmy Durmaz,Toulouse,Sweden,31,1902,4,1,5,0,82%,31%,42%,0.6,74.9,0.7,51.8,77%,0.05,1,2.3,4.1,2,2.0,0.4,8,0.0,0,1,0.19,0.10,21%,6.2
178,Félix Eboa,Guingamp,Cameroon,23,2427,3,0,5,0,74%,63%,66%,4.8,50.8,1.4,35.3,77%,0.00,0,0.3,0.4,0,0.4,0.2,7,0.0,0,4,0.11,0.11,50%,6.4
179,Oualid El Hajjam,Amiens,Morocco,29,542,0,0,1,0,64%,60%,54%,3.5,64.3,2.3,35.7,73%,0.00,0,0.7,2.8,0,0.2,0.0,4,0.0,0,0,0.00,0.00,0%,6.1
180,Farid El Melali,Angers,Algeria,23,310,0,1,1,0,75%,14%,30%,0.0,71.1,1.8,38.0,77%,0.29,0,2.6,2.3,0,2.3,0.3,7,0.0,0,0,0.00,0.00,13%,6.0
181,Hakim El Mokeddem,Toulouse,France,21,23,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
182,Björn Engels,Stade de Reims,Belgium,26,2970,1,1,4,0,73%,66%,61%,5.4,50.4,1.4,39.7,84%,0.03,2,0.2,0.1,0,0.3,0.1,12,0.0,0,0,0.03,0.03,56%,6.6
183,Lucas Evangelista,Nantes,Brazil,25,722,1,0,0,0,60%,61%,56%,1.0,60.3,1.1,36.6,76%,0.00,0,1.3,1.9,0,1.8,0.5,1,0.0,0,0,0.13,0.13,29%,6.5
184,Valentin Eysseric,Nantes,France,28,210,1,0,1,0,100%,25%,45%,0.0,63.3,0.0,38.8,81%,0.00,0,1.3,7.8,1,2.6,0.4,2,0.0,0,0,0.43,0.00,17%,6.1
185,Cesc Fabregas,Monaco,Spain,33,969,1,0,2,0,72%,28%,44%,0.5,81.5,0.8,66.8,85%,0.00,0,0.3,2.9,0,0.9,0.5,4,0.0,0,0,0.09,0.09,50%,6.6
186,Romain Faivre,Monaco,France,22,90,0,0,1,0,-,100%,42%,1.0,56.0,1.0,43.0,86%,0.00,0,1.0,0.0,0,2.0,0.0,0,0.0,0,0,0.00,0.00,0%,5.4
187,Fayçal Fajr,Caen,Morocco,32,3240,5,4,6,0,51%,44%,56%,0.6,72.3,0.8,53.0,81%,0.11,5,0.9,6.0,1,1.4,0.4,7,0.0,0,4,0.14,0.11,31%,6.8
188,Nabil Fekir,Lyon,France,27,1991,9,7,5,0,63%,30%,50%,0.1,71.3,0.4,44.8,85%,0.32,8,2.1,3.6,4,4.1,1.9,6,0.0,0,4,0.41,0.23,47%,7.3
189,Yassin Fekir,Lyon,France,23,11,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
190,Jordan Ferri,Nimes,France,28,1991,2,1,5,0,63%,41%,45%,0.5,68.1,0.9,50.4,83%,0.05,5,1.4,1.3,0,0.7,0.1,9,0.0,0,1,0.09,0.09,20%,6.6
191,Guessouma Fofana,Guingamp,France,27,661,0,0,3,0,76%,45%,47%,1.1,37.3,1.4,24.6,75%,0.00,0,0.3,0.7,0,0.8,0.0,3,0.0,0,0,0.00,0.00,0%,6.0
192,Youssouf Fofana,Strasbourg,France,21,908,2,1,0,0,71%,42%,49%,0.7,51.1,1.1,33.6,78%,0.10,1,1.6,0.6,0,1.2,0.3,5,0.0,0,0,0.20,0.20,25%,6.5
193,Wesley Fofana,Saint-Étienne,France,19,160,0,0,0,0,86%,43%,50%,5.1,66.4,2.3,43.9,88%,0.00,0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,7.1
194,Thomas Foket,Stade de Reims,Belgium,26,2880,0,0,7,0,61%,42%,56%,2.2,57.6,1.6,33.1,77%,0.00,1,0.3,1.7,0,0.1,0.0,12,0.0,0,0,0.00,0.00,50%,6.4
195,Thomas Fontaine,Stade de Reims,Madagascar,29,417,0,1,1,0,50%,53%,51%,6.5,55.9,1.5,43.2,86%,0.22,1,0.2,0.0,0,0.0,0.0,4,0.0,0,0,0.00,0.00,0%,6.8
196,Steven Fortes,Toulouse,Cape Verde Islands,28,134,0,0,0,0,34%,78%,79%,6.0,45.3,1.3,33.3,86%,0.00,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,6.0
197,Angelo Fulgini,Angers,France,24,1636,4,1,1,0,63%,45%,47%,0.7,64.1,1.6,40.6,78%,0.05,6,1.0,2.5,0,1.6,0.7,9,0.0,0,1,0.22,0.22,41%,6.5
198,Milan Gajić,Bordeaux,Serbia,24,90,0,0,0,0,50%,33%,33%,6.0,62.0,1.0,28.0,86%,0.00,0,0.0,3.0,0,0.0,0.0,0,0.0,0,0,0.00,0.00,0%,6.2
199,Ignatius Ganago,Nice,Cameroon,21,1031,2,0,1,0,35%,53%,49%,0.5,32.1,0.1,19.3,78%,0.00,1,1.5,0.3,0,2.4,0.9,11,0.0,0,0,0.17,0.17,37%,6.1
200,Manu García,Toulouse,Spain,22,1848,0,4,2,0,71%,17%,48%,0.2,60.7,0.8,44.9,80%,0.20,3,1.7,0.4,0,0.9,0.1,7,0.0,0,0,0.00,0.00,17%,6.3
201,Radamel Falcao,Monaco,Colombia,34,2564,15,2,10,0,47%,47%,46%,0.9,40.4,0.1,23.0,77%,0.07,3,0.6,0.2,3,3.3,1.5,7,0.0,0,3,0.53,0.42,45%,6.6
202,Jérémy Gelin,Stade Rennais,France,23,1269,0,0,3,1,60%,37%,50%,2.0,66.3,1.4,56.4,87%,0.00,0,0.4,0.0,0,0.5,0.1,6,0.0,0,0,0.00,0.00,29%,6.4
203,Romain Genevois,Caen,Haiti,33,358,0,0,0,0,60%,38%,46%,3.3,51.5,2.0,34.4,83%,0.00,0,0.0,1.0,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
204,Valère Germain,Marseille,France,30,2167,8,2,1,0,68%,41%,42%,1.2,37.0,0.3,24.2,78%,0.08,6,0.1,0.9,0,2.2,0.8,12,0.0,0,1,0.33,0.33,37%,6.3
205,Willem Geubbels,Monaco,France,19,7,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
206,Lamine Ghezali,Saint-Étienne,France,21,38,1,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,3,0,0,0,0,0,-,-
207,Saman Ghoddoos,Amiens,Iran,27,1831,4,4,4,0,52%,36%,47%,0.5,44.9,0.5,23.8,73%,0.20,2,0.5,5.3,0,2.1,0.9,8,0.0,0,0,0.20,0.20,42%,6.1
208,Andrei Girotto,Nantes,Brazil,28,1479,2,0,6,1,70%,59%,56%,2.5,64.8,1.8,48.8,79%,0.00,0,0.1,0.2,0,1.2,0.3,6,0.0,0,2,0.13,0.13,25%,6.8
209,Kamil Glik,Monaco,Poland,32,2970,1,0,10,0,71%,56%,57%,6.0,62.1,1.9,49.2,84%,0.00,0,0.1,0.1,0,0.5,0.1,7,0.0,0,0,0.03,0.03,25%,6.6
210,Eddy Gnahoré,Amiens,France,26,2243,4,2,4,0,77%,50%,41%,0.7,59.9,1.0,46.2,89%,0.08,4,0.9,0.2,0,1.2,0.6,9,0.0,0,2,0.16,0.16,47%,6.6
211,Mauro Goicoechea,Toulouse,Uruguay,32,712,0,0,0,0,-,100%,100%,1.6,38.3,0.0,27.3,61%,0.00,0,0.0,0.0,0,0.0,0.0,3,2.9,0,1,0.00,0.00,0%,6.4
212,Aleksandr Golovin,Monaco,Russia,24,2300,3,3,7,1,48%,28%,43%,0.2,57.5,0.9,40.0,82%,0.12,3,1.1,2.6,0,1.9,0.6,6,0.0,0,2,0.12,0.12,32%,6.4
213,Anthony Gonçalves,Strasbourg,France,34,1058,5,2,3,0,68%,48%,42%,1.4,56.2,0.9,34.0,76%,0.17,3,0.6,6.0,0,1.4,1.1,4,0.0,0,3,0.42,0.42,81%,6.7
214,Mathieu Gorgelin,Lyon,France,30,360,0,0,0,0,-,100%,100%,2.0,33.0,0.3,22.0,85%,0.00,0,0.0,0.0,0,0.0,0.0,1,2.5,0,0,0.00,0.00,0%,6.7
215,Prince-Désir Gouano,Amiens,France,26,2622,1,0,2,0,64%,59%,60%,4.2,48.4,1.7,36.5,82%,0.00,0,0.0,0.1,0,0.2,0.1,8,0.0,0,0,0.04,0.04,43%,6.3
216,Yoann Gourcuff,Dijon,France,34,126,0,0,0,0,-,-,33%,0.7,77.1,0.0,55.0,84%,0.00,0,0.7,4.3,0,5.0,0.7,1,0.0,0,0,0.00,0.00,14%,5.7
217,Max-Alain Gradel,Toulouse,Côte d’Ivoire,32,3240,11,5,6,0,62%,37%,44%,0.7,61.6,0.5,31.1,74%,0.14,10,2.5,4.1,4,3.4,1.2,9,0.0,0,4,0.31,0.20,36%,6.7
218,Jonathan Gradit,Caen,France,27,2013,0,0,1,0,58%,39%,54%,3.4,56.9,2.1,36.7,81%,0.00,1,0.9,0.8,0,0.1,0.0,7,0.0,0,0,0.00,0.00,0%,6.3
219,Samuel Grandsir,Monaco,France,24,699,0,1,1,2,62%,31%,44%,0.7,55.3,0.3,28.1,69%,0.13,5,2.6,5.9,0,0.9,0.3,4,0.0,0,0,0.00,0.00,29%,5.9
220,Clément Grenier,Stade Rennais,France,29,2668,2,5,6,0,66%,51%,45%,1.2,73.5,1.0,57.0,82%,0.17,7,0.8,4.0,0,1.7,0.5,11,0.0,0,1,0.06,0.06,29%,6.8
221,Jérémy Grimm,Strasbourg,France,33,167,0,0,2,0,50%,43%,53%,2.7,59.3,2.2,44.7,83%,0.00,0,0.0,0.0,0,1.1,0.5,1,0.0,0,0,0.00,0.00,50%,6.1
222,Metehan Güçlü,PSG,Turkey,21,16,1,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
223,Marcelo,Lyon,Brazil,33,2880,0,1,6,0,69%,77%,73%,4.7,86.9,1.9,74.5,88%,0.03,4,0.3,0.1,0,0.8,0.1,9,0.0,0,2,0.00,0.00,19%,7.1
224,Makhtar Gueye,Saint-Étienne,Senegal,22,45,1,1,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
225,Frédéric Guilbert,Caen,France,25,2917,1,2,10,0,68%,52%,52%,3.3,61.9,2.4,33.1,74%,0.06,3,0.9,2.8,0,0.3,0.0,9,0.0,0,0,0.03,0.03,9%,6.5
226,Baptiste Guillaume,Nimes,Belgium,25,1187,2,1,4,0,51%,55%,51%,0.4,33.2,0.2,21.1,63%,0.07,1,0.8,0.2,0,1.3,0.7,6,0.0,0,0,0.15,0.15,53%,5.9
227,Sehrou Guirassy,Amiens,France,24,1115,3,1,0,1,100%,59%,54%,1.1,46.8,0.3,25.8,65%,0.08,3,0.7,0.9,0,2.2,0.8,5,0.0,0,2,0.24,0.24,37%,6.6
228,Régis Gurtner,Amiens,France,33,3420,0,0,4,0,100%,100%,88%,0.4,35.0,0.0,28.2,52%,0.00,0,0.0,0.0,0,0.0,0.0,11,3.0,2,3,0.00,0.00,0%,6.4
229,Oussama Haddadi,Dijon,Tunisia,28,2678,2,2,6,0,55%,42%,45%,2.4,67.6,1.6,40.9,76%,0.06,3,0.4,4.0,0,0.3,0.1,6,0.0,0,0,0.06,0.06,40%,6.4
230,Romain Hamouma,Saint-Étienne,France,33,1595,4,4,3,0,63%,36%,43%,0.3,49.5,0.5,26.9,78%,0.23,8,1.3,5.1,0,1.9,0.6,8,0.0,0,2,0.23,0.23,32%,6.4
231,Fethi Harek,Nimes,Algeria,38,177,0,0,1,0,100%,71%,73%,3.0,39.7,0.5,31.5,69%,0.00,0,0.5,0.0,0,0.5,0.0,0,0.0,0,0,0.00,0.00,0%,6.3
232,Benjamin Henrichs,Monaco,Germany,23,1827,1,2,3,0,67%,46%,57%,2.1,67.5,1.7,41.5,74%,0.10,3,0.6,2.5,0,0.5,0.1,3,0.0,0,0,0.05,0.05,20%,6.5
233,Christophe Hérelle,Nice,Martinique,28,2938,0,0,9,1,73%,62%,67%,4.7,81.5,1.9,66.6,89%,0.00,0,0.3,0.1,0,0.5,0.1,15,0.0,0,1,0.00,0.00,12%,7.1
234,Hilton,Montpellier,Brazil,43,3233,0,2,5,1,49%,61%,63%,5.4,55.3,1.9,41.8,82%,0.05,1,0.1,0.1,0,0.5,0.1,11,0.0,0,3,0.00,0.00,25%,6.7
235,Tomáš Hubočan,Marseille,Slovakia,35,67,0,0,1,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,6.9
236,Adrien Hunou,Stade Rennais,France,26,1241,8,1,1,0,63%,31%,44%,0.6,33.7,0.4,21.3,77%,0.07,0,0.3,0.4,0,1.9,1.1,4,0.0,0,0,0.58,0.58,58%,6.4
237,Edgar Ié,Nantes,Portugal,26,1011,0,0,3,0,76%,54%,55%,3.0,55.9,1.3,37.7,79%,0.00,0,0.7,1.0,0,0.3,0.0,5,0.0,0,0,0.00,0.00,0%,6.3
238,Jordan Ikoko,Guingamp,Congo DR,26,1707,0,0,3,0,65%,23%,51%,1.3,55.6,1.2,29.8,74%,0.00,1,0.8,2.1,0,0.2,0.1,4,0.0,0,0,0.00,0.00,25%,5.9
239,Jonathan Ikoné,Lille,France,22,2814,3,9,3,0,64%,20%,39%,0.1,45.7,0.2,29.3,74%,0.29,11,2.4,0.8,0,1.6,0.5,15,0.0,0,0,0.10,0.10,33%,6.3
240,Emmanuel Imorou,Caen,Benin,32,1119,0,1,2,0,72%,67%,56%,3.5,60.1,2.3,33.4,75%,0.08,1,0.5,1.7,0,0.2,0.1,3,0.0,0,0,0.00,0.00,33%,6.2
241,Wilson Isidor,Monaco,France,20,41,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.6
242,Christophe Jallet,Nice,France,37,886,1,0,3,0,72%,44%,55%,2.9,78.6,1.4,55.6,84%,0.00,0,0.2,1.6,0,0.4,0.3,8,0.0,0,0,0.10,0.10,75%,6.6
243,Nicolas Janvier,Stade Rennais,France,22,2,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
244,Assil Jaziri,Nice,Tunisia,21,34,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,2,0,0,0,0,0,-,6.1
245,Corentin Jean,Toulouse,France,25,621,0,0,1,0,66%,36%,39%,0.4,47.0,0.3,25.3,79%,0.00,5,0.9,3.9,0,2.0,0.9,4,0.0,0,0,0.00,0.00,43%,6.1
246,Benjamin Jeannot,Dijon,France,28,1448,2,0,3,0,74%,43%,43%,0.7,39.0,0.8,24.4,72%,0.00,0,0.8,0.7,0,2.6,0.8,3,0.0,0,0,0.12,0.12,29%,6.1
247,Jakob Johansson,Stade Rennais,Sweden,30,707,1,0,0,0,59%,70%,59%,2.3,61.6,0.5,49.8,87%,0.00,1,0.6,0.1,0,0.6,0.3,5,0.0,0,0,0.13,0.13,40%,6.5
248,Karl-Johan Johnsson,Guingamp,Sweden,30,1530,0,0,0,0,NaN%,100%,91%,0.7,33.2,0.0,25.2,52%,0.00,0,0.0,0.0,0,0.0,0.0,4,2.6,1,0,0.00,0.00,0%,6.1
249,Evens Joseph,Caen,France,21,319,0,0,0,0,40%,22%,37%,0.6,41.2,0.3,15.2,80%,0.00,0,1.1,1.1,0,0.8,0.3,0,0.0,0,0,0.00,0.00,33%,5.7
250,Vukašin Jovanović,Bordeaux,Serbia,24,1377,0,0,7,1,81%,51%,57%,6.8,67.9,2.4,52.3,85%,0.00,0,0.3,0.1,0,0.1,0.1,6,0.0,0,3,0.00,0.00,100%,7.0
251,Stevan Jovetić,Monaco,Montenegro,31,398,2,0,1,0,51%,36%,33%,0.9,41.6,0.5,27.6,68%,0.00,1,0.5,0.5,0,4.5,1.6,2,0.0,0,0,0.45,0.45,35%,6.3
252,Nathaël Julan,Guingamp,France,24,430,0,0,1,0,-,55%,48%,0.4,44.8,0.0,26.4,60%,0.00,0,0.4,0.8,0,3.1,1.3,3,0.0,0,0,0.00,0.00,40%,6.1
253,Christopher Jullien,Toulouse,France,27,3016,1,0,8,0,69%,73%,62%,6.0,57.0,1.2,44.0,83%,0.00,4,0.1,0.0,0,0.8,0.1,8,0.0,0,2,0.03,0.03,16%,6.5
254,Sory Kaba,Dijon,Guinea,25,227,0,0,0,0,100%,59%,41%,0.0,35.2,0.0,19.6,71%,0.00,1,1.4,0.3,0,0.3,0.0,0,0.0,0,0,0.00,0.00,0%,5.7
